Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
69,Capturing Global Semantic Relationships for Facial Action Unit Recognition,,Ziheng Wang;Yongqiang Li;Shangfei Wang;Qiang Ji;,Rensselaer Polytechnic Institute;Harbin Institute of Technology;University of Science and Technology of China;,United States;China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wang_Capturing_Global_Semantic_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wang_Capturing_Global_Semantic_2013_ICCV_paper.pdf,,
70,Cascaded Shape Space Pruning for Robust Facial Landmark Detection,,Xiaowei Zhao;Shiguang Shan;Xiujuan Chai;Xilin Chen;,Chinese Academy of Sciences;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Zhao_Cascaded_Shape_Space_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Zhao_Cascaded_Shape_Space_2013_ICCV_paper.pdf,,
71,Category-Independent Object-Level Saliency Detection,,Yangqing Jia;Mei Han;,"University of California, Berkeley;Google;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Jia_Category-Independent_Object-Level_Saliency_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Jia_Category-Independent_Object-Level_Saliency_2013_ICCV_paper.pdf,,
72,Characterizing Layouts of Outdoor Scenes Using Spatial Topic Processes,,Dahua Lin;Jianxiong Xiao;,Toyota Technological Institute at Chicago;Princeton University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lin_Characterizing_Layouts_of_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lin_Characterizing_Layouts_of_2013_ICCV_paper.pdf,,
73,Class-Specific Simplex-Latent Dirichlet Allocation for Image Classification,,Mandar Dixit;Nikhil Rasiwasia;Nuno Vasconcelos;,"University of California, San Diego;Yahoo!;",United States;India;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Dixit_Class-Specific_Simplex-Latent_Dirichlet_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Dixit_Class-Specific_Simplex-Latent_Dirichlet_2013_ICCV_paper.pdf,,
74,Co-segmentation by Composition,,Alon Faktor;Michal Irani;,Weizmann Institute of Science;,Israel;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Faktor_Co-segmentation_by_Composition_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Faktor_Co-segmentation_by_Composition_2013_ICCV_paper.pdf,,
75,Coarse-to-Fine Semantic Video Segmentation Using Supervoxel Trees,,Aastha Jain;Shuanak Chatterjee;Rene Vidal;,"LinkedIn Corporation;University of California, Berkeley;Johns Hopkins University;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Jain_Coarse-to-Fine_Semantic_Video_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Jain_Coarse-to-Fine_Semantic_Video_2013_ICCV_paper.pdf,,
76,CoDeL: A Human Co-detection and Labeling Framework,,Jianping Shi;Renjie Liao;Jiaya Jia;,Chinese University of Hong Kong;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Shi_CoDeL_A_Human_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Shi_CoDeL_A_Human_2013_ICCV_paper.pdf,,
77,"Codemaps - Segment, Classify and Search Objects Locally",,Zhenyang Li;Efstratios Gavves;Koen E.A. van de Sande;Cees G.M. Snoek;Arnold W.M. Smeulders;,University of Amsterdam;Centrum Wiskunde & Informatica;,Netherlands;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Li_Codemaps_-_Segment_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Li_Codemaps_-_Segment_2013_ICCV_paper.pdf,,
78,Coherent Motion Segmentation in Moving Camera Videos Using Optical Flow Orientations,,Manjunath Narayana;Allen Hanson;Erik Learned-Miller;,University of Massachusetts Amherst;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Narayana_Coherent_Motion_Segmentation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Narayana_Coherent_Motion_Segmentation_2013_ICCV_paper.pdf,,
79,Coherent Object Detection with 3D Geometric Context from a Single Image,,Jiyan Pan;Takeo Kanade;,Carnegie Mellon University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Pan_Coherent_Object_Detection_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Pan_Coherent_Object_Detection_2013_ICCV_paper.pdf,,
80,Collaborative Active Learning of a Kernel Machine Ensemble for Recognition,,Gang Hua;Chengjiang Long;Ming Yang;Yan Gao;,Stevens Institute of Technology;Meta;Northwestern University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Hua_Collaborative_Active_Learning_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Hua_Collaborative_Active_Learning_2013_ICCV_paper.pdf,,
81,Combining the Right Features for Complex Event Recognition,,Kevin Tang;Bangpeng Yao;Li Fei-Fei;Daphne Koller;,Stanford University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Tang_Combining_the_Right_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Tang_Combining_the_Right_2013_ICCV_paper.pdf,,
82,Compensating for Motion during Direct-Global Separation,,Supreeth Achar;Stephen T. Nuske;Srinivasa G. Narasimhan;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Achar_Compensating_for_Motion_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Achar_Compensating_for_Motion_2013_ICCV_paper.pdf,,
83,Complementary Projection Hashing,,Zhongming Jin;Yao Hu;Yue Lin;Debing Zhang;Shiding Lin;Deng Cai;Xuelong Li;,Zhejiang University;Baidu;Chinese Academy of Sciences;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Jin_Complementary_Projection_Hashing_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Jin_Complementary_Projection_Hashing_2013_ICCV_paper.pdf,,
84,Complex 3D General Object Reconstruction from Line Drawings,,Linjie Yang;Jianzhuang Liu;Xiaoou Tang;,Chinese University of Hong Kong;Shenzhen Key Lab of Computer Vision and Pattern Recognition;Huawei;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Yang_Complex_3D_General_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Yang_Complex_3D_General_2013_ICCV_paper.pdf,,
85,Compositional Models for Video Event Detection: A Multiple Kernel Learning Latent Variable Approach,,Arash Vahdat;Kevin Cannons;Greg Mori;Sangmin Oh;Ilseo Kim;,Simon Fraser University;Kitware Inc.;,Canada;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Vahdat_Compositional_Models_for_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Vahdat_Compositional_Models_for_2013_ICCV_paper.pdf,,
86,Concurrent Action Detection with Structural Prediction,,Ping Wei;Nanning Zheng;Yibiao Zhao;Song-Chun Zhu;,"Xi'an Jiao Tong University;University of California, Los Angeles;",China;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wei_Concurrent_Action_Detection_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wei_Concurrent_Action_Detection_2013_ICCV_paper.pdf,,
87,Conservation Tracking,,Martin Schiegg;Philipp Hanslovsky;Bernhard X. Kausler;Lars Hufnagel;Fred A. Hamprecht;,University of Heidelberg;European Molecular Biology Laboratory;,Germany;Unknown;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Schiegg_Conservation_Tracking_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Schiegg_Conservation_Tracking_2013_ICCV_paper.pdf,,
88,Constant Time Weighted Median Filtering for Stereo Matching and Beyond,,Ziyang Ma;Kaiming He;Yichen Wei;Jian Sun;Enhua Wu;,University of Chinese Academy of Sciences;Microsoft;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Ma_Constant_Time_Weighted_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Ma_Constant_Time_Weighted_2013_ICCV_paper.pdf,,
89,Constructing Adaptive Complex Cells for Robust Visual Tracking,,Dapeng Chen;Zejian Yuan;Yang Wu;Geng Zhang;Nanning Zheng;,Xi'an Jiao Tong University;Kyoto University;,China;Japan;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Chen_Constructing_Adaptive_Complex_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Chen_Constructing_Adaptive_Complex_2013_ICCV_paper.pdf,,
90,Content-Aware Rotation,,Kaiming He;Huiwen Chang;Jian Sun;,Microsoft;Tsinghua University;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/He_Content-Aware_Rotation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/He_Content-Aware_Rotation_2013_ICCV_paper.pdf,,
91,Contextual Hypergraph Modeling for Salient Object Detection,,Xi Li;Yao Li;Chunhua Shen;Anthony Dick;Anton Van Den Hengel;,University of Adelaide;,Australia;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Li_Contextual_Hypergraph_Modeling_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Li_Contextual_Hypergraph_Modeling_2013_ICCV_paper.pdf,,
92,Corrected-Moment Illuminant Estimation,,Graham D. Finlayson;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Finlayson_Corrected-Moment_Illuminant_Estimation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Finlayson_Corrected-Moment_Illuminant_Estimation_2013_ICCV_paper.pdf,,
93,Correlation Adaptive Subspace Segmentation by Trace Lasso,,Canyi Lu;Jiashi Feng;Zhouchen Lin;Shuicheng Yan;,National University of Singapore;Peking University;,Singapore;China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lu_Correlation_Adaptive_Subspace_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lu_Correlation_Adaptive_Subspace_2013_ICCV_paper.pdf,,
94,Correntropy Induced L2 Graph for Robust Subspace Clustering,,Canyi Lu;Jinhui Tang;Min Lin;Liang Lin;Shuicheng Yan;Zhouchen Lin;,National University of Singapore;Nanjing University of Science and Technology;Sun Yat-sen University;Peking University;,Singapore;China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lu_Correntropy_Induced_L2_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lu_Correntropy_Induced_L2_2013_ICCV_paper.pdf,,
95,Cosegmentation and Cosketch by Unsupervised Learning,,Jifeng Dai;Ying Nian Wu;Jie Zhou;Song-Chun Zhu;,"Tsinghua University;University of California, Los Angeles;",China;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Dai_Cosegmentation_and_Cosketch_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Dai_Cosegmentation_and_Cosketch_2013_ICCV_paper.pdf,,
96,Coupled Dictionary and Feature Space Learning with Applications to Cross-Domain Image Synthesis and Recognition,,De-An Huang;Yu-Chiang Frank Wang;,Academia Sinica;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Huang_Coupled_Dictionary_and_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Huang_Coupled_Dictionary_and_2013_ICCV_paper.pdf,,
97,Coupling Alignments with Recognition for Still-to-Video Face Recognition,,Zhiwu Huang;Xiaowei Zhao;Shiguang Shan;Ruiping Wang;Xilin Chen;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Huang_Coupling_Alignments_with_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Huang_Coupling_Alignments_with_2013_ICCV_paper.pdf,,
98,Cross-Field Joint Image Restoration via Scale Map,,Qiong Yan;Xiaoyong Shen;Li Xu;Shaojie Zhuo;Xiaopeng Zhang;Liang Shen;Jiaya Jia;,Chinese University of Hong Kong;Qualcomm Incorporated;,China;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Yan_Cross-Field_Joint_Image_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Yan_Cross-Field_Joint_Image_2013_ICCV_paper.pdf,,
99,Cross-View Action Recognition over Heterogeneous Feature Spaces,,Xinxiao Wu;Han Wang;Cuiwei Liu;Yunde Jia;,Beijing Laboratory of Intelligent Information Technology;Beijing Institute of Technology;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wu_Cross-View_Action_Recognition_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wu_Cross-View_Action_Recognition_2013_ICCV_paper.pdf,,
100,Curvature-Aware Regularization on Riemannian Submanifolds,,Kwang In Kim;James Tompkin;Christian Theobalt;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kim_Curvature-Aware_Regularization_on_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kim_Curvature-Aware_Regularization_on_2013_ICCV_paper.pdf,,
101,Data-Driven 3D Primitives for Single Image Understanding,,David F. Fouhey;Abhinav Gupta;Martial Hebert;,Carnegie Mellon University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Fouhey_Data-Driven_3D_Primitives_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Fouhey_Data-Driven_3D_Primitives_2013_ICCV_paper.pdf,,
102,DCSH - Matching Patches in RGBD Images,,Yaron Eshet;Simon Korman;Eyal Ofek;Shai Avidan;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Eshet_DCSH_-_Matching_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Eshet_DCSH_-_Matching_2013_ICCV_paper.pdf,,
103,Deblurring by Example Using Dense Correspondence,,Yoav Hacohen;Eli Shechtman;Dani Lischinski;,Hebrew University;Adobe;,Israel;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Hacohen_Deblurring_by_Example_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Hacohen_Deblurring_by_Example_2013_ICCV_paper.pdf,,
104,Decomposing Bag of Words Histograms,,Ankit Gandhi;Karteek Alahari;C.V. Jawahar;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Gandhi_Decomposing_Bag_of_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Gandhi_Decomposing_Bag_of_2013_ICCV_paper.pdf,,
105,Deep Learning Identity-Preserving Face Space,,Zhenyao Zhu;Ping Luo;Xiaogang Wang;Xiaoou Tang;,Chinese University of Hong Kong;Chinese Academy of Sciences;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Zhu_Deep_Learning_Identity-Preserving_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Zhu_Deep_Learning_Identity-Preserving_2013_ICCV_paper.pdf,,
106,DeepFlow: Large Displacement Optical Flow with Deep Matching,,Philippe Weinzaepfel;Jerome Revaud;Zaid Harchaoui;Cordelia Schmid;,INRIA;,France;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Weinzaepfel_DeepFlow_Large_Displacement_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Weinzaepfel_DeepFlow_Large_Displacement_2013_ICCV_paper.pdf,,
107,Deformable Part Descriptors for Fine-Grained Recognition and Attribute Prediction,,Ning Zhang;Ryan Farrell;Forrest Iandola;Trevor Darrell;,"University of California, Berkeley;Brigham Young University;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Zhang_Deformable_Part_Descriptors_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Zhang_Deformable_Part_Descriptors_2013_ICCV_paper.pdf,,
108,Depth from Combining Defocus and Correspondence Using Light-Field Cameras,,Michael W. Tao;Sunil Hadap;Jitendra Malik;Ravi Ramamoorthi;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Tao_Depth_from_Combining_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Tao_Depth_from_Combining_2013_ICCV_paper.pdf,,
109,"Detecting Avocados to Zucchinis: What Have We Done, and Where Are We Going?",,Olga Russakovsky;Jia Deng;Zhiheng Huang;Alexander C. Berg;Li Fei-Fei;,Stanford University;University of North Carolina at Chapel Hill;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Russakovsky_Detecting_Avocados_to_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Russakovsky_Detecting_Avocados_to_2013_ICCV_paper.pdf,,
110,Detecting Curved Symmetric Parts Using a Deformable Disc Model,,Tom Sie Ho Lee;Sanja Fidler;Sven Dickinson;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lee_Detecting_Curved_Symmetric_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lee_Detecting_Curved_Symmetric_2013_ICCV_paper.pdf,,
111,Detecting Dynamic Objects with Multi-view Background Subtraction,,Raul Diaz;Sam Hallman;Charless C. Fowlkes;,"University of California, Irvine;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Diaz_Detecting_Dynamic_Objects_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Diaz_Detecting_Dynamic_Objects_2013_ICCV_paper.pdf,,
112,Detecting Irregular Curvilinear Structures in Gray Scale and Color Imagery Using Multi-directional Oriented Flux,,Engin Turetken;Carlos Becker;Przemyslaw Glowacki;Fethallah Benmansour;Pascal Fua;,EPFL;,Switzerland;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Turetken_Detecting_Irregular_Curvilinear_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Turetken_Detecting_Irregular_Curvilinear_2013_ICCV_paper.pdf,,
113,Deterministic Fitting of Multiple Structures Using Iterative MaxFS with Inlier Scale Estimation,,Kwang Hee Lee;Sang Wook Lee;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lee_Deterministic_Fitting_of_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lee_Deterministic_Fitting_of_2013_ICCV_paper.pdf,,
114,Dictionary Learning and Sparse Coding on Grassmann Manifolds: An Extrinsic Solution,,Mehrtash Harandi;Conrad Sanderson;Chunhua Shen;Brian C. Lovell;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Harandi_Dictionary_Learning_and_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Harandi_Dictionary_Learning_and_2013_ICCV_paper.pdf,,
115,Direct Optimization of Frame-to-Frame Rotation,,Laurent Kneip;Simon Lynen;,Australian National University;ETH Zurich;,Australia;Switzerland;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kneip_Direct_Optimization_of_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kneip_Direct_Optimization_of_2013_ICCV_paper.pdf,,
116,Directed Acyclic Graph Kernels for Action Recognition,,Ling Wang;Hichem Sahbi;,Institut Mines-Télécom;Télécom ParisTech;CNRS;,France;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wang_Directed_Acyclic_Graph_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wang_Directed_Acyclic_Graph_2013_ICCV_paper.pdf,,
117,Discovering Details and Scene Structure with Hierarchical Iconoid Shift,,Tobias Weyand;Bastian Leibe;,RWTH Aachen University;,Germany;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Weyand_Discovering_Details_and_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Weyand_Discovering_Details_and_2013_ICCV_paper.pdf,,
118,Discovering Object Functionality,,Bangpeng Yao;Jiayuan Ma;Li Fei-Fei;,Stanford University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Yao_Discovering_Object_Functionality_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Yao_Discovering_Object_Functionality_2013_ICCV_paper.pdf,,
119,Discriminant Tracking Using Tensor Representation with Semi-supervised Improvement,,Jin Gao;Junliang Xing;Weiming Hu;Steve Maybank;,National Laboratory of Pattern Recognition;Birkbeck College;,China;United Kingdom;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Gao_Discriminant_Tracking_Using_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Gao_Discriminant_Tracking_Using_2013_ICCV_paper.pdf,,
120,Discriminative Label Propagation for Multi-object Tracking with Sporadic Appearance Features,,K.C. Amit Kumar;Christophe De Vleeschouwer;,Universit é catholique de Louvain;,Belgium;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kumar_Discriminative_Label_Propagation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kumar_Discriminative_Label_Propagation_2013_ICCV_paper.pdf,,
121,Discriminatively Trained Templates for 3D Object Detection: A Real Time Scalable Approach,,Reyes Rios-Cabrera;Tinne Tuytelaars;,Centro de Investigación y Estudios Avanzados del IPN;KU Leuven;,Mexico;Belgium;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Rios-Cabrera_Discriminatively_Trained_Templates_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Rios-Cabrera_Discriminatively_Trained_Templates_2013_ICCV_paper.pdf,,
122,Distributed Low-Rank Subspace Segmentation,,Ameet Talwalkar;Lester Mackey;Yadong Mu;Shih-Fu Chang;Michael I. Jordan;,"University of California, Berkeley;Stanford University;Columbia University;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Talwalkar_Distributed_Low-Rank_Subspace_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Talwalkar_Distributed_Low-Rank_Subspace_2013_ICCV_paper.pdf,,
123,Domain Adaptive Classification,,Fatemeh Mirrashed;Mohammad Rastegari;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Mirrashed_Domain_Adaptive_Classification_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Mirrashed_Domain_Adaptive_Classification_2013_ICCV_paper.pdf,,
124,Domain Transfer Support Vector Ranking for Person Re-identification without Target Camera Label Information,,Andy J. Ma;Pong C. Yuen;Jiawei Li;,Hong Kong Baptist University;BNU-HKBU United International College;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Ma_Domain_Transfer_Support_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Ma_Domain_Transfer_Support_2013_ICCV_paper.pdf,,
125,Drosophila Embryo Stage Annotation Using Label Propagation,,Tomas Kazmar;Evgeny Z. Kvon;Alexander Stark;Christoph H. Lampert;,Research Institute of Molecular Pathology;Institute of Science and Technology Austria;,Austria;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kazmar_Drosophila_Embryo_Stage_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kazmar_Drosophila_Embryo_Stage_2013_ICCV_paper.pdf,,
126,Dynamic Label Propagation for Semi-supervised Multi-class Multi-label Classification,,Bo Wang;Zhuowen Tu;John K. Tsotsos;,"Stanford University;University of California, San Diego;York University;",United States;Canada;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wang_Dynamic_Label_Propagation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wang_Dynamic_Label_Propagation_2013_ICCV_paper.pdf,,
127,Dynamic Pooling for Complex Event Recognition,,Weixin Li;Qian Yu;Ajay Divakaran;Nuno Vasconcelos;,"University of California, San Diego;SRI International;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Li_Dynamic_Pooling_for_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Li_Dynamic_Pooling_for_2013_ICCV_paper.pdf,,
128,Dynamic Probabilistic Volumetric Models,,Ali Osman Ulusoy;Octavian Biris;Joseph L. Mundy;,Brown University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Ulusoy_Dynamic_Probabilistic_Volumetric_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Ulusoy_Dynamic_Probabilistic_Volumetric_2013_ICCV_paper.pdf,,
129,Dynamic Scene Deblurring,,Tae Hyun Kim;Byeongjoo Ahn;Kyoung Mu Lee;,Seoul National University;,South Korea;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kim_Dynamic_Scene_Deblurring_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kim_Dynamic_Scene_Deblurring_2013_ICCV_paper.pdf,,
130,Dynamic Structured Model Selection,,David Weiss;Benjamin Sapp;Ben Taskar;,University of Pennsylvania;Google;University of Washington;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Weiss_Dynamic_Structured_Model_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Weiss_Dynamic_Structured_Model_2013_ICCV_paper.pdf,,
131,Efficient 3D Scene Labeling Using Fields of Trees,,Olaf Kahler;Ian Reid;,University of Oxford;University of Adelaide;,United Kingdom;Australia;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kahler_Efficient_3D_Scene_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kahler_Efficient_3D_Scene_2013_ICCV_paper.pdf,,
132,Efficient and Robust Large-Scale Rotation Averaging,,Avishek Chatterjee;Venu Madhav Govindu;,Indian Institute of Science;,India;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Chatterjee_Efficient_and_Robust_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Chatterjee_Efficient_and_Robust_2013_ICCV_paper.pdf,,
133,Efficient Hand Pose Estimation from a Single Depth Image,,Chi Xu;Li Cheng;,Bioinformatics Institute;National University of Singapore;,Singapore;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Xu_Efficient_Hand_Pose_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Xu_Efficient_Hand_Pose_2013_ICCV_paper.pdf,,
134,Efficient Higher-Order Clustering on the Grassmann Manifold,,Suraj Jain;Venu Madhav Govindu;,Microsoft;Indian Institute of Science;,United States;India;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Jain_Efficient_Higher-Order_Clustering_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Jain_Efficient_Higher-Order_Clustering_2013_ICCV_paper.pdf,,
135,Efficient Image Dehazing with Boundary Constraint and Contextual Regularization,,Gaofeng Meng;Ying Wang;Jiangyong Duan;Shiming Xiang;Chunhong Pan;,Chinese Academy of Sciences;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Meng_Efficient_Image_Dehazing_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Meng_Efficient_Image_Dehazing_2013_ICCV_paper.pdf,,
