Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
132,Information Geometry and Minimum Description Length Networks,,Ke Sun;Jun Wang;Alexandros Kalousis;Stephan Marchand-Maillet;,University of Geneva;Expedia;University of Applied Sciences Western Switzerland;,Poster,,http://proceedings.mlr.press/v37/suna15.pdf
133,Intersecting Faces: Non-negative Matrix Factorization With New Guarantees,,Rong Ge;James Zou;,Microsoft;,Poster,,http://proceedings.mlr.press/v37/geb15.pdf
134,Is Feature Selection Secure against Training Data Poisoning?,,Huang Xiao;Battista Biggio;Gavin Brown;Giorgio Fumera;Claudia Eckert;Fabio Roli;,Technische Universität München;University of Cagliari;University of Manchester;,Poster,,http://proceedings.mlr.press/v37/xiao15.pdf
135,JUMP-Means: Small-Variance Asymptotics for Markov Jump Processes,,Jonathan Huggins;Karthik Narasimhan;Ardavan Saeedi;Vikash Mansinghka;,Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v37/hugginsa15.pdf
136,K-hyperplane Hinge-Minimax Classifier,,Margarita Osadchy;Tamir Hazan;Daniel Keren;,University of Haifa;,Poster,,http://proceedings.mlr.press/v37/osadchy15.pdf
137,Kernel Interpolation for Scalable Structured Gaussian Processes (KISS-GP),,Andrew Wilson;Hannes Nickisch;,Carnegie Mellon University;Philips Research;,Poster,,http://proceedings.mlr.press/v37/wilson15.pdf
138,Landmarking Manifolds with Gaussian Processes,,Dawen Liang;John Paisley;,Columbia University;,Poster,,http://proceedings.mlr.press/v37/liang15.pdf
139,Large-scale Distributed Dependent Nonparametric Trees,,Zhiting Hu;Ho Qirong;Avinava Dubey;Eric Xing;,Carnegie Mellon University;Institute for Infocomm Research;,Poster,,http://proceedings.mlr.press/v37/hu15.pdf
140,Large-scale log-determinant computation through stochastic Chebyshev expansions,,Insu Han;Dmitry Malioutov;Jinwoo Shin;,Korea Advanced Institute of Science and Technology;IBM;,Poster,,http://proceedings.mlr.press/v37/hana15.pdf
141,Large-Scale Markov Decision Problems with KL Control Cost and its Application to Crowdsourcing,,Yasin Abbasi-Yadkori;Peter Bartlett;Xi Chen;Alan Malek;,"Queensland University of Technology;University of California, Berkeley;New York University;",Poster,,http://proceedings.mlr.press/v37/abbasi-yadkori15.pdf
142,Latent Gaussian Processes for Distribution Estimation of Multivariate Categorical Data,,Yarin Gal;Yutian Chen;Zoubin Ghahramani;,University of Cambridge;,Poster,,http://proceedings.mlr.press/v37/gala15.pdf
143,Latent Topic Networks: A Versatile Probabilistic Programming Framework for Topic Models,,James Foulds;Shachi Kumar;Lise Getoor;,"University of California, Santa Cruz;",Poster,,http://proceedings.mlr.press/v37/foulds15.pdf
144,Learning Deep Structured Models,,Liang-Chieh Chen;Alexander Schwing;Alan Yuille;Raquel Urtasun;,"University of California, Los Angeles;University of Toronto;",Poster,,http://proceedings.mlr.press/v37/chenb15.pdf
145,Learning Fast-Mixing Models for Structured Prediction,,Jacob Steinhardt;Percy Liang;,Stanford University;,Poster,,http://proceedings.mlr.press/v37/steinhardtb15.pdf
146,Learning from Corrupted Binary Labels via Class-Probability Estimation,,Aditya Menon;Brendan Van Rooyen;Cheng Soon Ong;Bob Williamson;,National ICT Australia;Australian National University;,Poster,,http://proceedings.mlr.press/v37/menon15.pdf
147,Learning Local Invariant Mahalanobis Distances,,Ethan Fetaya;Shimon Ullman;,Weizmann Institute of Science;,Poster,,http://proceedings.mlr.press/v37/fetaya15.pdf
148,Learning Parametric-Output HMMs with Two Aliased States,,Roi Weiss;Boaz Nadler;,Ben-Gurion University;Weizmann Institute of Science;,Poster,,http://proceedings.mlr.press/v37/weiss15.pdf
149,Learning Program Embeddings to Propagate Feedback on Student Code,,Chris Piech;Jonathan Huang;Andy Nguyen;Mike Phulsuksombati;Mehran Sahami;Leonidas Guibas;,Stanford University;Google;,Poster,,http://proceedings.mlr.press/v37/piech15.pdf
150,Learning Scale-Free Networks by Dynamic Node Specific Degree Prior,,Qingming Tang;Siqi Sun;Jinbo Xu;,Toyota Technological Institute at Chicago;,Poster,,http://proceedings.mlr.press/v37/tangb15.pdf
151,Learning Submodular Losses with the Lovasz Hinge,,Jiaqian Yu;Matthew Blaschko;,CentraleSupélec;,Poster,,http://proceedings.mlr.press/v37/yub15.pdf
152,Learning to Search Better than Your Teacher,,Kai-Wei Chang;Akshay Krishnamurthy;Alekh Agarwal;Hal Daumé III;John Langford;,University of Illinois Urbana-Champaign;Carnegie Mellon University;Microsoft;University of Maryland;,Poster,,http://proceedings.mlr.press/v37/changb15.pdf
153,Learning Transferable Features with Deep Adaptation Networks,,Mingsheng Long;Yue Cao;Jianmin Wang;Michael Jordan;,"Tsinghua University;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v37/long15.pdf
154,Learning Word Representations with Hierarchical Sparse Coding,,Dani Yogatama;Manaal Faruqui;Chris Dyer;Noah Smith;,Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v37/yogatama15.pdf
155,Log-Euclidean Metric Learning on Symmetric Positive Definite Manifold with Application to Image Set Classification,,Zhiwu Huang;Ruiping Wang;Shiguang Shan;Xianqiu Li;Xilin Chen;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Cooperative Medianet Innovation Center;,Poster,,http://proceedings.mlr.press/v37/huanga15.pdf
156,Long Short-Term Memory Over Recursive Structures,,Xiaodan Zhu;Parinaz Sobihani;Hongyu Guo;,National Research Council Canada;University of Ottawa;,Poster,,http://proceedings.mlr.press/v37/zhub15.pdf
157,Low Rank Approximation using Error Correcting Coding Matrices,,Shashanka Ubaru;Arya Mazumdar;Yousef Saad;,University of Minnesota;,Poster,,http://proceedings.mlr.press/v37/ubaru15.pdf
158,Low-Rank Matrix Recovery from Row-and-Column Affine Measurements,,Or Zuk;Avishai Wagner;,Hebrew University of Jerusalem;,Poster,,http://proceedings.mlr.press/v37/zuk15.pdf
159,MADE: Masked Autoencoder for Distribution Estimation,,Mathieu Germain;Karol Gregor;Iain Murray;Hugo Larochelle;,Université de Sherbrooke;Google;University of Edinburgh;,Poster,,http://proceedings.mlr.press/v37/germain15.pdf
160,Manifold-valued Dirichlet Processes,,Hyunwoo Kim;Jia Xu;Baba Vemuri;Vikas Singh;,University of Wisconsin-Madison;University of Florida;,Poster,,http://proceedings.mlr.press/v37/kim15.pdf
161,Markov Chain Monte Carlo and Variational Inference: Bridging the Gap,,Tim Salimans;Diederik Kingma;Max Welling;,Algoritmica;University of Amsterdam;,Poster,,http://proceedings.mlr.press/v37/salimans15.pdf
162,Markov Mixed Membership Models,,Aonan Zhang;John Paisley;,Columbia University;,Poster,,http://proceedings.mlr.press/v37/zhangd15.pdf
163,Message Passing for Collective Graphical Models,,Tao Sun;Dan Sheldon;Akshat Kumar;,University of Massachusetts Amherst;Mount Holyoke College;Singapore Management University;,Poster,,http://proceedings.mlr.press/v37/sunc15.pdf
164,Metadata Dependent Mondrian Processes,,Yi Wang;Bin Li;Yang Wang;Fang Chen;,National ICT Australia;University of New South Wales;,Poster,,http://proceedings.mlr.press/v37/wangd15.pdf
165,Mind the duality gap: safer rules for the Lasso,,Olivier Fercoq;Alexandre Gramfort;Joseph Salmon;,Institut Mines-Télécom;,Poster,,http://proceedings.mlr.press/v37/fercoq15.pdf
166,Modeling Order in Neural Word Embeddings at Scale,,Andrew Trask;David Gilmore;Matthew Russell;,"Digital Reasoning Systems, Inc.;",Poster,,http://proceedings.mlr.press/v37/trask15.pdf
167,Moderated and Drifting Linear Dynamical Systems,,Jinyan Guan;Kyle Simek;Ernesto Brau;Clayton Morrison;Emily Butler;Kobus Barnard;,University of Arizona;Boston College;,Poster,,http://proceedings.mlr.press/v37/guan15.pdf
168,MRA-based Statistical Learning from Incomplete Rankings,,Eric Sibony;Stéphan Clemençon;Jérémie Jakubowicz;,Telecom ParisTech;Telecom SudParis;,Poster,,http://proceedings.mlr.press/v37/sibony15.pdf
169,Multi-instance multi-label learning in the presence of novel class instances,,Anh Pham;Raviv Raich;Xiaoli Fern;Jesús Pérez Arriaga;,Oregon State University;Universidad de Cantabria;,Poster,,http://proceedings.mlr.press/v37/pham15.pdf
170,Multi-Task Learning for Subspace Segmentation,,Yu Wang;David Wipf;Qing Ling;Wei Chen;Ian Wassell;,University of Cambridge;Microsoft;University of Science and Technology of China;,Poster,,http://proceedings.mlr.press/v37/wangc15.pdf
171,Multi-view Sparse Co-clustering via Proximal Alternating Linearized Minimization,,Jiangwen Sun;Jin Lu;Tingyang Xu;Jinbo Bi;,University of Connecticut;,Poster,,http://proceedings.mlr.press/v37/sunb15.pdf
172,Multiview Triplet Embedding: Learning Attributes in Multiple Maps,,Ehsan Amid;Antti Ukkonen;,Aalto University;Finnish Institute of Occupational Health;,Poster,,http://proceedings.mlr.press/v37/amid15.pdf
173,Nested Sequential Monte Carlo Methods,,Christian Naesseth;Fredrik Lindsten;Thomas Schon;,Linköping University;University of Cambridge;Uppsala University;,Poster,,http://proceedings.mlr.press/v37/naesseth15.pdf
174,Non-Gaussian Discriminative Factor Models via the Max-Margin Rank-Likelihood,,Xin Yuan;Ricardo Henao;Ephraim Tsalik;Raymond Langley;Lawrence Carin;,Duke University;Lovelace Respiratory Research Institute;,Poster,,http://proceedings.mlr.press/v37/yuan15.pdf
175,Non-Linear Cross-Domain Collaborative Filtering via Hyper-Structure Transfer,,Yan-Fu Liu;Cheng-Yu Hsu;Shan-Hung Wu;,National Tsing Hua University;,Poster,,http://proceedings.mlr.press/v37/liua15.pdf
176,Non-Stationary Approximate Modified Policy Iteration,,Boris Lesner;Bruno Scherrer;,INRIA;Universit de Lorraine;,Poster,,http://proceedings.mlr.press/v37/lesner15.pdf
177,Off-policy Model-based Learning under Unknown Factored Dynamics,,Assaf Hallak;Francois Schnitzler;Timothy Mann;Shie Mannor;,Technion - Israel Institute of Technology;,Poster,,http://proceedings.mlr.press/v37/hallak15.pdf
178,On Deep Multi-View Representation Learning,,Weiran Wang;Raman Arora;Karen Livescu;Jeff Bilmes;,Toyota Technological Institute at Chicago;Johns Hopkins University;University of Washington;,Poster,,http://proceedings.mlr.press/v37/wangb15.pdf
179,On Greedy Maximization of Entropy,,Dravyansh Sharma;Ashish Kapoor;Amit Deshpande;,Indian Institute of Technology Delhi;Microsoft;,Poster,,http://proceedings.mlr.press/v37/sharma15.pdf
180,On Identifying Good Options under Combinatorially Structured Feedback in Finite Noisy Environments,,Yifan Wu;Andras Gyorgy;Csaba Szepesvari;,University of Alberta;,Poster,,http://proceedings.mlr.press/v37/wub15.pdf
181,On Symmetric and Asymmetric LSHs for Inner Product Search,,Behnam Neyshabur;Nathan Srebro;,Toyota Technological Institute at Chicago;,Poster,,http://proceedings.mlr.press/v37/neyshabur15.pdf
182,On TD(0) with function approximation: Concentration bounds and a centered variant with exponential convergence,,Nathaniel Korda;Prashanth La;,University of Oxford;INRIA Lille - Nord Europe;,Poster,,http://proceedings.mlr.press/v37/korda15.pdf
183,On the Optimality of Multi-Label Classification under Subset Zero-One Loss for Distributions Satisfying the Composition Property,,Maxime Gasse;Alexandre Aussem;Haytham Elghazel;,University of Lyon 1;,Poster,,http://proceedings.mlr.press/v37/gasse15.pdf
184,On the Rate of Convergence and Error Bounds for LSTD(λ),,Manel Tagorti;Bruno Scherrer;,INRIA;Université de Lorraine;,Poster,,http://proceedings.mlr.press/v37/tagorti15.pdf
185,On the Relationship between Sum-Product Networks and Bayesian Networks,,Han Zhao;Mazen Melibari;Pascal Poupart;,University of Waterloo;,Poster,,http://proceedings.mlr.press/v37/zhaoc15.pdf
186,Online Learning of Eigenvectors,,Dan Garber;Elad Hazan;Tengyu Ma;,Technion - Israel Institute of Technology;Princeton University;,Poster,,http://proceedings.mlr.press/v37/garberb15.pdf
187,Online Time Series Prediction with Missing Data,,Oren Anava;Elad Hazan;Assaf Zeevi;,Technion - Israel Institute of Technology;Princeton University;Columbia University;,Poster,,http://proceedings.mlr.press/v37/anava15.pdf
188,Online Tracking by Learning Discriminative Saliency Map with Convolutional Neural Network,,Seunghoon Hong;Tackgeun You;Suha Kwak;Bohyung Han;,POSTECH;INRIA;,Poster,,http://proceedings.mlr.press/v37/hong15.pdf
189,Optimal and Adaptive Algorithms for Online Boosting,,Alina Beygelzimer;Satyen Kale;Haipeng Luo;,Yahoo Labs;Princeton University;,Poster,,http://proceedings.mlr.press/v37/beygelzimer15.pdf
190,Optimal Regret Analysis of Thompson Sampling in Stochastic Multi-armed Bandit Problem with Multiple Plays,,Junpei Komiyama;Junya Honda;Hiroshi Nakagawa;,University of Tokyo;,Poster,,http://proceedings.mlr.press/v37/komiyama15.pdf
191,Optimizing Neural Networks with Kronecker-factored Approximate Curvature,,James Martens;Roger Grosse;,University of Toronto;,Poster,,http://proceedings.mlr.press/v37/martens15.pdf
192,Optimizing Non-decomposable Performance Measures: A Tale of Two Classes,,Harikrishna Narasimhan;Purushottam Kar;Prateek Jain;,Indian Institute of Science;Microsoft;,Poster,,http://proceedings.mlr.press/v37/narasimhana15.pdf
193,Ordered Stick-Breaking Prior for Sequential MCMC Inference of Bayesian Nonparametric Models,,Mrinal Das;Trapit Bansal;Chiranjib Bhattacharyya;,Indian Institute of Science;,Poster,,http://proceedings.mlr.press/v37/das15.pdf
194,Ordinal Mixed Membership Models,,Seppo Virtanen;Mark Girolami;,University of Warwick;,Poster,,http://proceedings.mlr.press/v37/virtanen15.pdf
195,Paired-Dual Learning for Fast Training of Latent Variable Hinge-Loss MRFs,,Stephen Bach;Bert Huang;Jordan Boyd-Graber;Lise Getoor;,,Poster,,http://proceedings.mlr.press/v37/bach15.pdf
196,PASSCoDe: Parallel ASynchronous Stochastic dual Co-ordinate Descent,,Cho-Jui Hsieh;Hsiang-Fu Yu;Inderjit Dhillon;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v37/hsieha15.pdf
197,PeakSeg: constrained optimal segmentation and supervised penalty learning for peak detection in count data,,Toby Hocking;Guillem Rigaill;Guillaume Bourque;,McGill University;Institute of Plant Sciences Paris-Saclay;,Poster,,http://proceedings.mlr.press/v37/hocking15.pdf
198,Phrase-based Image Captioning,,Remi Lebret;Pedro Pinheiro;Ronan Collobert;,Idiap Research Institute;EPFL;Meta;,Poster,,http://proceedings.mlr.press/v37/lebret15.pdf
199,Predictive Entropy Search for Bayesian Optimization with Unknown Constraints,,Jose Miguel Hernandez-Lobato;Michael Gelbart;Matthew Hoffman;Ryan Adams;Zoubin Ghahramani;,Harvard University;University of Cambridge;,Poster,,http://proceedings.mlr.press/v37/hernandez-lobatob15.pdf
200,Preference Completion: Large-scale Collaborative Ranking from Pairwise Comparisons,,Dohyung Park;Joe Neeman;Jin Zhang;Sujay Sanghavi;Inderjit Dhillon;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v37/park15.pdf
201,Privacy for Free: Posterior Sampling and Stochastic Gradient Monte Carlo,,Yu-Xiang Wang;Stephen Fienberg;Alex Smola;,Carnegie Mellon University;Marianas Labs Inc.;,Poster,,http://proceedings.mlr.press/v37/wangg15.pdf
202,Probabilistic Backpropagation for Scalable Learning of Bayesian Neural Networks,,Jose Miguel Hernandez-Lobato;Ryan Adams;,Harvard University;,Poster,,http://proceedings.mlr.press/v37/hernandez-lobatoc15.pdf
203,"Proteins, Particles, and Pseudo-Max-Marginals: A Submodular Approach",,Jason Pacheco;Erik Sudderth;,Brown University;,Poster,,http://proceedings.mlr.press/v37/pacheco15.pdf
204,PU Learning for Matrix Completion,,Cho-Jui Hsieh;Nagarajan Natarajan;Inderjit Dhillon;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v37/hsiehb15.pdf
205,Pushing the Limits of Affine Rank Minimization by Adapting Probabilistic PCA,,Bo Xin;David Wipf;,,Poster,,http://proceedings.mlr.press/v37/xin15.pdf
206,Qualitative Multi-Armed Bandits: A Quantile-Based Approach,,Balazs Szorenyi;Robert Busa-Fekete;Paul Weng;Eyke Hüllermeier;,INRIA Lille - Nord Europe;Hungarian Academy of Sciences - University of Szeged;Technion - Israel Institute of Technology;University of Paderborn;SYSU-CMU Joint Institute of Engineering;SYSU-CMU Shunde International Joint Research Institute;,Poster,,http://proceedings.mlr.press/v37/szorenyi15.pdf
207,"Rademacher Observations, Private Data, and Boosting",,Richard Nock;Giorgio Patrini;Arik Friedman;,Australian National University;University of New South Wales;,Poster,,http://proceedings.mlr.press/v37/nock15.pdf
208,Random Coordinate Descent Methods for Minimizing Decomposable Submodular Functions,,Alina Ene;Huy Nguyen;,"University of Warwick;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v37/ene15.pdf
209,Ranking from Stochastic Pairwise Preferences: Recovering Condorcet Winners and Tournament Solution Sets at the Top,,Arun Rajkumar;Suprovat Ghoshal;Lek-Heng Lim;Shivani Agarwal;,Indian Institute of Science;University of Chicago;,Poster,,http://proceedings.mlr.press/v37/rajkumar15.pdf
210,Rebuilding Factorized Information Criterion: Asymptotically Accurate Marginal Likelihood,,Kohei Hayashi;Shin-ichi Maeda;Ryohei Fujimaki;,National Institute of Informatics;Japan Science and Technology Agency;Kyoto University;NEC;,Poster,,http://proceedings.mlr.press/v37/hayashi15.pdf
211,Reified Context Models,,Jacob Steinhardt;Percy Liang;,Stanford University;,Poster,,http://proceedings.mlr.press/v37/steinhardta15.pdf
212,Removing systematic errors for exoplanet search via latent causes,,Bernhard Schölkopf;David Hogg;Dun Wang;Dan Foreman-Mackey;Dominik Janzing;Carl-Johann Simon-Gabriel;Jonas Peters;,Max Planck Institute for Intelligent Systems;New York University;,Poster,,http://proceedings.mlr.press/v37/scholkopf15.pdf
213,Risk and Regret of Hierarchical Bayesian Learners,,Jonathan Huggins;Josh Tenenbaum;,Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v37/hugginsb15.pdf
214,Robust Estimation of Transition Matrices in High Dimensional Heavy-tailed Vector Autoregressive Processes,,Huitong Qiu;Sheng Xu;Fang Han;Han Liu;Brian Caffo;,Johns Hopkins University;Princeton University;,Poster,,http://proceedings.mlr.press/v37/qiu15.pdf
215,Robust partially observable Markov decision process,,Takayuki Osogami;,IBM;,Poster,,http://proceedings.mlr.press/v37/osogami15.pdf
216,Safe Exploration for Optimization with Gaussian Processes,,Yanan Sui;Alkis Gotovos;Joel Burdick;Andreas Krause;,California Institute of Technology;ETH Zurich;,Poster,,http://proceedings.mlr.press/v37/sui15.pdf
217,Safe Policy Search for Lifelong Reinforcement Learning with Sublinear Regret,,Haitham Bou Ammar;Rasul Tutunov;Eric Eaton;,University of Pennsylvania;,Poster,,http://proceedings.mlr.press/v37/ammar15.pdf
218,Safe Screening for Multi-Task Feature Learning with Multiple Data Matrices,,Jie Wang;Jieping Ye;,University of Michigan;,Poster,,http://proceedings.mlr.press/v37/wangf15.pdf
219,Safe Subspace Screening for Nuclear Norm Regularized Least Squares Problems,,Qiang Zhou;Qi Zhao;,National University of Singapore;,Poster,,http://proceedings.mlr.press/v37/zhoua15.pdf
220,Scalable Bayesian Optimization Using Deep Neural Networks,,Jasper Snoek;Oren Rippel;Kevin Swersky;Ryan Kiros;Nadathur Satish;Narayanan Sundaram;Mostofa Patwary;Mr Prabhat;Ryan Adams;,Harvard University;Massachusetts Institute of Technology;University of Toronto;Intel;Lawrence Berkeley National Laboratory;,Poster,,http://proceedings.mlr.press/v37/snoek15.pdf
221,Scalable Deep Poisson Factor Analysis for Topic Modeling,,Zhe Gan;Changyou Chen;Ricardo Henao;David Carlson;Lawrence Carin;,Duke University;,Poster,,http://proceedings.mlr.press/v37/gan15.pdf
222,Scalable Model Selection for Large-Scale Factorial Relational Models,,Chunchen Liu;Lu Feng;Ryohei Fujimaki;Yusuke Muraoka;,NEC Laboratories;NEC;,Poster,,http://proceedings.mlr.press/v37/liub15.pdf
223,Scalable Nonparametric Bayesian Inference on Point Processes with Gaussian Processes,,Yves-Laurent Kom Samo;Stephen Roberts;,University of Oxford;,Poster,,http://proceedings.mlr.press/v37/samo15.pdf
224,Scalable Variational Inference in Log-supermodular Models,,Josip Djolonga;Andreas Krause;,ETH Zurich;,Poster,,http://proceedings.mlr.press/v37/djolonga15.pdf
225,Scaling up Natural Gradient by Sparsely Factorizing the Inverse Fisher Matrix,,Roger Grosse;Ruslan Salakhudinov;,University of Toronto;,Poster,,http://proceedings.mlr.press/v37/grosse15.pdf
226,"Show, Attend and Tell: Neural Image Caption Generation with Visual Attention",,Kelvin Xu;Jimmy Ba;Ryan Kiros;Kyunghyun Cho;Aaron Courville;Ruslan Salakhudinov;Rich Zemel;Yoshua Bengio;,Université de Montréal;University of Toronto;,Poster,,http://proceedings.mlr.press/v37/xuc15.pdf
227,Simple regret for infinitely many armed bandits,,Alexandra Carpentier;Michal Valko;,University of Cambridge;INRIA Lille - Nord Europe;,Poster,,http://proceedings.mlr.press/v37/carpentier15.pdf
228,Sparse Subspace Clustering with Missing Entries,,Congyuan Yang;Daniel Robinson;Rene Vidal;,Johns Hopkins University;,Poster,,http://proceedings.mlr.press/v37/yangf15.pdf
229,Sparse Variational Inference for Generalized GP Models,,Rishit Sheth;Yuyang Wang;Roni Khardon;,Tufts University;Amazon;,Poster,,http://proceedings.mlr.press/v37/sheth15.pdf
230,Spectral Clustering via the Power Method - Provably,,Christos Boutsidis;Prabhanjan Kambadur;Alex Gittens;,Yahoo;International Computer Science Institute;Bloomberg L.P.;,Poster,,http://proceedings.mlr.press/v37/boutsidis15.pdf
231,Spectral MLE: Top-K Rank Aggregation from Pairwise Comparisons,,Yuxin Chen;Changho Suh;,Stanford University;Korea Advanced Institute of Science and Technology;,Poster,,http://proceedings.mlr.press/v37/chena15.pdf
232,Statistical and Algorithmic Perspectives on Randomized Sketching for Ordinary Least-Squares,,Garvesh Raskutti;Michael Mahoney;,"University of Wisconsin–Madison;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v37/raskutti15.pdf
233,Stay on path: PCA along graph paths,,Megasthenis Asteris;Anastasios Kyrillidis;Alex Dimakis;Han-Gyol Yi;Bharath Chandrasekaran;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v37/asteris15.pdf
234,Stochastic Dual Coordinate Ascent with Adaptive Probabilities,,Dominik Csiba;Zheng Qu;Peter Richtarik;,University of Edinburgh;,Poster,,http://proceedings.mlr.press/v37/csiba15.pdf
235,Stochastic Optimization with Importance Sampling for Regularized Loss Minimization,,Peilin Zhao;Tong Zhang;,Institute for Infocomm Research;Rutgers University;Baidu;,Poster,,http://proceedings.mlr.press/v37/zhaoa15.pdf
236,Stochastic Primal-Dual Coordinate Method for Regularized Empirical Risk Minimization,,Yuchen Zhang;Xiao Lin;,"University of California, Berkeley;Microsoft;",Poster,,http://proceedings.mlr.press/v37/zhanga15.pdf
237,Streaming Sparse Principal Component Analysis,,Wenzhuo Yang;Huan Xu;,National University of Singapore;,Poster,,http://proceedings.mlr.press/v37/yangd15.pdf
238,Strongly Adaptive Online Learning,,Amit Daniely;Alon Gonen;Shai Shalev-Shwartz;,Hebrew University of Jerusalem;,Poster,,http://proceedings.mlr.press/v37/daniely15.pdf
239,Structural Maxent Models,,Corinna Cortes;Vitaly Kuznetsov;Mehryar Mohri;Umar Syed;,Google;Courant Institute of Mathematical Sciences;Courant Institute;,Poster,,http://proceedings.mlr.press/v37/cortes15.pdf
240,Submodularity in Data Subset Selection and Active Learning,,Kai Wei;Rishabh Iyer;Jeff Bilmes;,University of Washington;,Poster,,http://proceedings.mlr.press/v37/wei15.pdf
241,Subsampling Methods for Persistent Homology,,Frederic Chazal;Brittany Fasy;Fabrizio Lecci;Bertrand Michel;Alessandro Rinaldo;Larry Wasserman;,INRIA;Tulane University;Carnegie Mellon University;Université Pierre et Marie Curie;,Poster,,http://proceedings.mlr.press/v37/chazal15.pdf
242,Support Matrix Machines,,Luo Luo;Yubo Xie;Zhihua Zhang;Wu-Jun Li;,Shanghai Jiao Tong University;Nanjing University;,Poster,,http://proceedings.mlr.press/v37/luo15.pdf
243,Surrogate Functions for Maximizing Precision at the Top,,Purushottam Kar;Harikrishna Narasimhan;Prateek Jain;,Microsoft;Indian Institute of Science;,Poster,,http://proceedings.mlr.press/v37/kar15.pdf
244,Swept Approximate Message Passing for Sparse Estimation,,Andre Manoel;Florent Krzakala;Eric Tramel;Lenka Zdeborovà;,University of S Paulo;Université Pierre et Marie Curie;Ecole Normale Supérieure;CEA Saclay;,Poster,,http://proceedings.mlr.press/v37/manoel15.pdf
245,Telling cause from effect in deterministic linear dynamical systems,,Naji Shajarisales;Dominik Janzing;Bernhard Schoelkopf;Michel Besserve;,Max Planck Institute for Intelligent Systems;Max Planck Institute for Biological Cybernetics;,Poster,,http://proceedings.mlr.press/v37/shajarisales15.pdf
246,The Benefits of Learning with Strongly Convex Approximate Inference,,Ben London;Bert Huang;Lise Getoor;,"University of Maryland;Virginia Tech;University of California, Santa Cruz;",Poster,,http://proceedings.mlr.press/v37/london15.pdf
247,The Composition Theorem for Differential Privacy,,Peter Kairouz;Sewoong Oh;Pramod Viswanath;,University of Illinois Urbana-Champaign;,Poster,,http://proceedings.mlr.press/v37/kairouz15.pdf
248,The Fundamental Incompatibility of Scalable Hamiltonian Monte Carlo and Naive Data Subsampling,,Michael Betancourt;,University of Warwick;,Poster,,http://proceedings.mlr.press/v37/betancourt15.pdf
249,The Hedge Algorithm on a Continuum,,Walid Krichene;Maximilian Balandat;Claire Tomlin;Alexandre Bayen;,"University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v37/krichene15.pdf
250,The Kendall and Mallows Kernels for Permutations,,Yunlong Jiao;Jean-Philippe Vert;,MINES ParisTech;,Poster,,http://proceedings.mlr.press/v37/jiao15.pdf
251,The Ladder: A Reliable Leaderboard for Machine Learning Competitions,,Avrim Blum;Moritz Hardt;,Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v37/blum15.pdf
252,The Power of Randomization: Distributed Submodular Maximization on Massive Datasets,,Rafael Barbosa;Alina Ene;Huy Nguyen;Justin Ward;,"University of Warwick;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v37/barbosa15.pdf
253,Theory of Dual-sparse Regularized Randomized Reduction,,Tianbao Yang;Lijun Zhang;Rong Jin;Shenghuo Zhu;,University of Iowa;Nanjing University;Michigan State University;Alibaba Group;,Poster,,http://proceedings.mlr.press/v37/yangb15.pdf
254,Threshold Influence Model for Allocating Advertising Budgets,,Atsushi Miyauchi;Yuni Iwamasa;Takuro Fukunaga;Naonori Kakimura;,Tokyo Institute of Technology;University of Tokyo;National Institute of Informatics;,Poster,,http://proceedings.mlr.press/v37/miyauchi15.pdf
255,Towards a Learning Theory of Cause-Effect Inference,,David Lopez-Paz;Krikamol Muandet;Bernhard Schölkopf;Iliya Tolstikhin;,Max-Planck-Institute for Intelligent Systems;University of Cambridge;,Poster,,http://proceedings.mlr.press/v37/lopez-paz15.pdf
256,Towards a Lower Sample Complexity for Robust One-bit Compressed Sensing,,Rongda Zhu;Quanquan Gu;,University of Illinois Urbana-Champaign;University of Virginia;,Poster,,http://proceedings.mlr.press/v37/zhua15.pdf
257,Tracking Approximate Solutions of Parameterized Optimization Problems over Multi-Dimensional (Hyper-)Parameter Domains,,Katharina Blechschmidt;Joachim Giesen;Soeren Laue;,Friedrich-Schiller-Universität Jena;,Poster,,http://proceedings.mlr.press/v37/blechschmidt15.pdf
258,Training Deep Convolutional Neural Networks to Play Go,,Christopher Clark;Amos Storkey;,Allen Institute for Artificial Intelligence;University of Edinburgh;,Poster,,http://proceedings.mlr.press/v37/clark15.pdf
259,Trust Region Policy Optimization,,John Schulman;Sergey Levine;Pieter Abbeel;Michael Jordan;Philipp Moritz;,"University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v37/schulman15.pdf
