Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
323,Temporal Network Creation Games,Game Theory and Economic Paradigms,Davide Bilò;Sarel Cohen;Tobias Friedrich;Hans Gawendowicz;Nicolas Klodt;Pascal Lenzner;George Skretas;,University of L'Aquila;Hasso Plattner Institute;,Italy;Germany;,Poster,https://www.ijcai.org/proceedings/2023/279,https://www.ijcai.org/proceedings/2023/0279.pdf
324,The Computational Complexity of Single-Player Imperfect-Recall Games,Game Theory and Economic Paradigms,Emanuel Tewolde;Caspar Oesterheld;Vincent Conitzer;Paul W. Goldberg;,Carnegie Mellon University;University of Oxford;,United States;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2023/321,https://www.ijcai.org/proceedings/2023/0321.pdf
325,Ties in Multiwinner Approval Voting,Game Theory and Economic Paradigms,Łukasz Janeczko;Piotr Faliszewski;,AGH University of Science and Technology;,Poland;,Poster,https://www.ijcai.org/proceedings/2023/308,https://www.ijcai.org/proceedings/2023/0308.pdf
326,Truthful Auctions for Automated Bidding in Online Advertising,Game Theory and Economic Paradigms,Yidan Xing;Zhilin Zhang;Zhenzhe Zheng;Chuan Yu;Jian Xu;Fan Wu;Guihai Chen;,Shanghai Jiao Tong University;Alibaba Group;,China;,Poster,https://www.ijcai.org/proceedings/2023/325,https://www.ijcai.org/proceedings/2023/0325.pdf
327,Truthful Fair Mechanisms for Allocating Mixed Divisible and Indivisible Goods,Game Theory and Economic Paradigms,Zihao Li;Shengxin Liu;Xinhang Lu;Biaoshuai Tao;,Nanyang Technological University;Harbin Institute of Technology;University of New South Wales;Shanghai Jiao Tong University;,Singapore;China;Australia;,Poster,https://www.ijcai.org/proceedings/2023/313,https://www.ijcai.org/proceedings/2023/0313.pdf
328,A Hierarchical Approach to Population Training for Human-AI Collaboration,Humans and AI,Yi Loo;Chen Gong;Malika Meghjani;,Singapore University of Technology and Design;,Singapore;,Poster,https://www.ijcai.org/proceedings/2023/336,https://www.ijcai.org/proceedings/2023/0336.pdf
329,A Low Latency Adaptive Coding Spike Framework for Deep Reinforcement Learning,Humans and AI,Lang Qin;Rui Yan;Huajin Tang;,Zhejiang University;Zhejiang University of Technology;Zhejiang Lab;,China;,Poster,https://www.ijcai.org/proceedings/2023/340,https://www.ijcai.org/proceedings/2023/0340.pdf
330,"A New ANN-SNN Conversion Method with High Accuracy, Low Latency and Good Robustness",Humans and AI,Bingsen Wang;Jian Cao;Jue Chen;Shuo Feng;Yuan Wang;,Peking University;,China;,Poster,https://www.ijcai.org/proceedings/2023/342,https://www.ijcai.org/proceedings/2023/0342.pdf
331,Black-Box Data Poisoning Attacks on Crowdsourcing,Humans and AI,Pengpeng Chen;Yongqiang Yang;Dingqi Yang;Hailong Sun;Zhijun Chen;Peng Lin;,China’s Aviation System Engineering Research Institute;Beihang University;Chinese Aeronautical Establishment;Beijing Advanced Innovation Center for Big Data and Brain Computing;University of Macau;,China;,Poster,https://www.ijcai.org/proceedings/2023/332,https://www.ijcai.org/proceedings/2023/0332.pdf
332,Can You Improve My Code? Optimizing Programs with Local Search,Humans and AI,Fatemeh Abdollahi;Saqib Ameen;Matthew E. Taylor;Levi H. S. Lelis;,University of Alberta;Alberta Machine Intelligence Institute;,Canada;,Poster,https://www.ijcai.org/proceedings/2023/328,https://www.ijcai.org/proceedings/2023/0328.pdf
333,Cognitively Inspired Learning of Incremental Drifting Concepts,Humans and AI,Mohammad Rostami;Aram Galstyan;,University of Southern California;,United States;,Poster,https://www.ijcai.org/proceedings/2023/341,https://www.ijcai.org/proceedings/2023/0341.pdf
334,Enhancing Efficient Continual Learning with Dynamic Structure Development of Spiking Neural Networks,Humans and AI,Bing Han;Feifei Zhao;Yi Zeng;Wenxuan Pan;Guobin Shen;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2023/334,https://www.ijcai.org/proceedings/2023/0334.pdf
335,Learnable Surrogate Gradient for Direct Training Spiking Neural Networks,Humans and AI,Shuang Lian;Jiangrong Shen;Qianhui Liu;Ziming Wang;Rui Yan;Huajin Tang;,Zhejiang University;National University of Singapore;Zhejiang University of Technology;Zhejiang Lab;,China;Singapore;,Poster,https://www.ijcai.org/proceedings/2023/335,https://www.ijcai.org/proceedings/2023/0335.pdf
336,Learning Heuristically-Selected and Neurally-Guided Feature for Age Group Recognition Using Unconstrained Smartphone Interaction,Humans and AI,Yingmao Miao;Qiwei Tian;Chenhao Lin;Tianle Song;Yajie Zhou;Junyi Zhao;Shuxin Gao;Minghui Yang;Chao Shen;,"Xi'an Jiao Tong University;Oppo Mobile Telecommunications Corp., Ltd;",China;,Poster,https://www.ijcai.org/proceedings/2023/338,https://www.ijcai.org/proceedings/2023/0338.pdf
337,Learning When to Advise Human Decision Makers,Humans and AI,Gali Noti;Yiling Chen;,Harvard University;Hebrew University of Jerusalem;,United States;Israel;,Poster,https://www.ijcai.org/proceedings/2023/339,https://www.ijcai.org/proceedings/2023/0339.pdf
338,Sequence Learning Using Equilibrium Propagation,Humans and AI,Malyaban Bal;Abhronil Sengupta;,Electrical Engineering and Computer Science;,,Poster,https://www.ijcai.org/proceedings/2023/329,https://www.ijcai.org/proceedings/2023/0329.pdf
339,Sketch Recognition via Part-based Hierarchical Analogical Learning,Humans and AI,Kezhen Chen;Ken Forbus;Balaji Vasan Srinivasan;Niyati Chhaya;Madeline Usher;,Northwestern University;Adobe;,United States;,Poster,https://www.ijcai.org/proceedings/2023/331,https://www.ijcai.org/proceedings/2023/0331.pdf
340,Spatial-Temporal Self-Attention for Asynchronous Spiking Neural Networks,Humans and AI,Yuchen Wang;Kexin Shi;Chengzhuo Lu;Yuguo Liu;Malu Zhang;Hong Qu;,University of Electronic Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2023/344,https://www.ijcai.org/proceedings/2023/0344.pdf
341,Strategic Adversarial Attacks in AI-assisted Decision Making to Reduce Human Trust and Reliance,Humans and AI,Zhuoran Lu;Zhuoyan Li;Chun-Wei Chiang;Ming Yin;,Purdue University;,United States;,Poster,https://www.ijcai.org/proceedings/2023/337,https://www.ijcai.org/proceedings/2023/0337.pdf
342,TDG4Crowd:Test Data Generation for Evaluation of Aggregation Algorithms in Crowdsourcing,Humans and AI,Yili Fang;Chaojie Shen;Huamao Gu;Tao Han;Xinyi Ding;,Zhejiang Gongshang University;,China;,Poster,https://www.ijcai.org/proceedings/2023/333,https://www.ijcai.org/proceedings/2023/0333.pdf
343,The Effects of AI Biases and Explanations on Human Decision Fairness: A Case Study of Bidding in Rental Housing Markets,Humans and AI,Xinru Wang;Chen Liang;Ming Yin;,Purdue University;University of Connecticut;,United States;,Poster,https://www.ijcai.org/proceedings/2023/343,https://www.ijcai.org/proceedings/2023/0343.pdf
344,Towards Collaborative Plan Acquisition through Theory of Mind Modeling in Situated Dialogue,Humans and AI,Cristian-Paul Bara;Ziqiao Ma;Yingzhuo Yu;Julie Shah;Joyce Chai;,University of Michigan;Massachusetts Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2023/330,https://www.ijcai.org/proceedings/2023/0330.pdf
345,A Comparative Study of Ranking Formulas Based on Consistency,Knowledge Representation and Reasoning,Badran Raddaoui;Christian Straßer;Said Jabbour;,Télécom SudParis;Ruhr University Bochum;Université d’Artois;,France;Germany;,Poster,https://www.ijcai.org/proceedings/2023/371,https://www.ijcai.org/proceedings/2023/0371.pdf
346,A Multi-Modal Neural Geometric Solver with Textual Clauses Parsed from Diagram,Knowledge Representation and Reasoning,Ming-Liang Zhang;Fei yin;Cheng-Lin Liu;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2023/376,https://www.ijcai.org/proceedings/2023/0376.pdf
347,A Rule-Based Modal View of Causal Reasoning,Knowledge Representation and Reasoning,Emiliano Lorini;,Toulouse University;,France;,Poster,https://www.ijcai.org/proceedings/2023/366,https://www.ijcai.org/proceedings/2023/0366.pdf
348,Abstraction of Nondeterministic Situation Calculus Action Theories,Knowledge Representation and Reasoning,Bita Banihashemi;Giuseppe De Giacomo;Yves Lesperance;,Ronin Institute;University of Oxford;York University;,United States;United Kingdom;Canada;,Poster,https://www.ijcai.org/proceedings/2023/347,https://www.ijcai.org/proceedings/2023/0347.pdf
349,An Ensemble Approach for Automated Theorem Proving Based on Efficient Name Invariant Graph Neural Representations,Knowledge Representation and Reasoning,Achille Fokoue;Ibrahim Abdelaziz;Maxwell Crouse;Shajith Ikbal;Akihiro Kishimoto;Guilherme Lima;Ndivhuwo Makondo;Radu Marinescu;,IBM;,United States;,Poster,https://www.ijcai.org/proceedings/2023/359,https://www.ijcai.org/proceedings/2023/0359.pdf
350,Augmenting Automated Spectrum Based Fault Localization for Multiple Faults,Knowledge Representation and Reasoning,Prantik Chatterjee;Jose Campos;Rui Abreu;Subhajit Roy;,Indian Institute of Technology Kanpur;University of Porto;Universidade de Lisboa;INESC-ID;,India;Portugal;,Poster,https://www.ijcai.org/proceedings/2023/350,https://www.ijcai.org/proceedings/2023/0350.pdf
351,Automatic Verification for Soundness of Bounded QNP Abstractions for Generalized Planning,Knowledge Representation and Reasoning,Zhenhe Cui;Weidu Kuang;Yongmei Liu;,Sun Yat-sen University;Hunan University of Science and Technology;,China;,Poster,https://www.ijcai.org/proceedings/2023/351,https://www.ijcai.org/proceedings/2023/0351.pdf
352,Bipolar Abstract Dialectical Frameworks Are Covered by Kleene’s Three-valued Logic,Knowledge Representation and Reasoning,Ringo Baumann;Maximilian Heinrich;,Leipzig University;Center for Scalable Data Analytics and Arti?cial Intelligence;Bauhaus-Universität Weimar;,Germany;,Poster,https://www.ijcai.org/proceedings/2023/348,https://www.ijcai.org/proceedings/2023/0348.pdf
353,Description Logics with Pointwise Circumscription,Knowledge Representation and Reasoning,Federica Di Stefano;Magdalena Ortiz;Mantas Šimkus;,TU Wien;Umea University;,Austria;Sweden;,Poster,https://www.ijcai.org/proceedings/2023/353,https://www.ijcai.org/proceedings/2023/0353.pdf
354,Disentanglement of Latent Representations via Causal Interventions,Knowledge Representation and Reasoning,Gaël Gendron;Michael Witbrock;Gillian Dobbie;,University of Auckland;,New Zealand;,Poster,https://www.ijcai.org/proceedings/2023/361,https://www.ijcai.org/proceedings/2023/0361.pdf
355,Efficient Computation of General Modules for ALC Ontologies,Knowledge Representation and Reasoning,Hui Yang;Patrick Koopmann;Yue Ma;Nicole Bidoit;,Universit ´e Paris-Saclay;Vrije Universiteit Amsterdam;,France;Netherlands;,Poster,https://www.ijcai.org/proceedings/2023/374,https://www.ijcai.org/proceedings/2023/0374.pdf
356,Enhancing Datalog Reasoning with Hypertree Decompositions,Knowledge Representation and Reasoning,Xinyue Zhang;Pan Hu;Yavor Nenov;Ian Horrocks;,University of Oxford;Shanghai Jiao Tong University;Oxford Semantic Technologies;,United Kingdom;China;,Poster,https://www.ijcai.org/proceedings/2023/377,https://www.ijcai.org/proceedings/2023/0377.pdf
357,Explaining Answer-Set Programs with Abstract Constraint Atoms,Knowledge Representation and Reasoning,Thomas Eiter;Tobias Geibinger;,TU Wien;,Austria;,Poster,https://www.ijcai.org/proceedings/2023/356,https://www.ijcai.org/proceedings/2023/0356.pdf
358,Learning Small Decision Trees with Large Domain,Knowledge Representation and Reasoning,Eduard Eiben;Sebastian Ordyniak;Giacomo Paesani;Stefan Szeider;,Royal Holloway University of London;University of Leeds;TU Wien;,United Kingdom;Austria;,Poster,https://www.ijcai.org/proceedings/2023/355,https://www.ijcai.org/proceedings/2023/0355.pdf
359,Leveraging Argumentation for Generating Robust Sample-based Explanations,Knowledge Representation and Reasoning,Leila Amgoud;Philippe Muller;Henri Trenquier;,CNRS;Toulouse University;,France;,Poster,https://www.ijcai.org/proceedings/2023/346,https://www.ijcai.org/proceedings/2023/0346.pdf
360,On Discovering Interesting Combinatorial Integer Sequences,Knowledge Representation and Reasoning,Martin Svatoš;Peter Jung;Jan Tóth;Yuyi Wang;Ondřej Kuželka;,Czech Technical University in Prague;CRRC Zhuzhou Institute;ETH Zurich;,Czech Republic;China;Switzerland;,Poster,https://www.ijcai.org/proceedings/2023/372,https://www.ijcai.org/proceedings/2023/0372.pdf
361,On the Paradox of Learning to Reason from Data,Knowledge Representation and Reasoning,Honghua Zhang;Liunian Harold Li;Tao Meng;Kai-Wei Chang;Guy Van den Broeck;,"University of California, Los Angeles;",United States;,Poster,https://www.ijcai.org/proceedings/2023/375,https://www.ijcai.org/proceedings/2023/0375.pdf
362,On Translations between ML Models for XAI Purposes,Knowledge Representation and Reasoning,Alexis de Colnet;Pierre Marquis;,TU Wien;University of Artois;Institut Universitaire de France;,Austria;France;,Poster,https://www.ijcai.org/proceedings/2023/352,https://www.ijcai.org/proceedings/2023/0352.pdf
363,Parametrized Gradual Semantics Dealing with Varied Degrees of Compensation,Knowledge Representation and Reasoning,Dragan Doder;Leila Amgoud;Srdjan Vesic;,Utrecht University;CNRS;Université d'Artois;,Netherlands;France;,Poster,https://www.ijcai.org/proceedings/2023/354,https://www.ijcai.org/proceedings/2023/0354.pdf
364,Preferences and Constraints in Abstract Argumentation,Knowledge Representation and Reasoning,Gianvincenzo Alfano;Sergio Greco;Francesco Parisi;Irina Trubitsyna;,University of Calabria;,Italy;,Poster,https://www.ijcai.org/proceedings/2023/345,https://www.ijcai.org/proceedings/2023/0345.pdf
365,Probabilistic Temporal Logic for Reasoning about Bounded Policies,Knowledge Representation and Reasoning,Nima Motamed;Natasha Alechina;Mehdi Dastani;Dragan Doder;Brian Logan;,Utrecht University;University of Aberdeen;,Netherlands;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2023/367,https://www.ijcai.org/proceedings/2023/0367.pdf
366,Quantitative Reasoning and Structural Complexity for Claim-Centric Argumentation,Knowledge Representation and Reasoning,Johannes K. Fichte;Markus Hecher;Yasir Mahmood;Arne Meier;,Linköping University;Massachusetts Institute of Technology;Paderborn University;Leibniz Universität Hannover;,Sweden;United States;Germany;,Poster,https://www.ijcai.org/proceedings/2023/358,https://www.ijcai.org/proceedings/2023/0358.pdf
367,Ranking-based Argumentation Semantics Applied to Logical Argumentation,Knowledge Representation and Reasoning,Jesse Heyninck;Badran Raddaoui;Christian Straßer;,Open Universiteit;T ´el´ecom SudParis;Ruhr-Universität Bochum;,Netherlands;France;Germany;,Poster,https://www.ijcai.org/proceedings/2023/364,https://www.ijcai.org/proceedings/2023/0364.pdf
368,Relative Inconsistency Measures for Indefinite Databases with Denial Constraints,Knowledge Representation and Reasoning,Francesco Parisi;John Grant;,"University of Calabria;University of Maryland, College Park;",Italy;United States;,Poster,https://www.ijcai.org/proceedings/2023/370,https://www.ijcai.org/proceedings/2023/0370.pdf
369,REPLACE: A Logical Framework for Combining Collective Entity Resolution and Repairing,Knowledge Representation and Reasoning,Meghyn Bienvenu;Gianluca Cima;Víctor Gutiérrez-Basulto;,University of Bordeaux;Sapienza University of Rome;Cardiff University;,France;Italy;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2023/349,https://www.ijcai.org/proceedings/2023/0349.pdf
370,Reverse Engineering of Temporal Queries Mediated by LTL Ontologies,Knowledge Representation and Reasoning,Marie Fortin;Boris Konev;Vladislav Ryzhikov;Yury Savateev;Frank Wolter;Michael Zakharyaschev;,Université Paris Cité;University of Liverpool;University of London;University of Southampton;,France;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2023/360,https://www.ijcai.org/proceedings/2023/0360.pdf
371,Safety Verification and Universal Invariants for Relational Action Bases,Knowledge Representation and Reasoning,Silvio Ghilardi;Alessandro Gianola;Marco Montali;Andrey Rivkin;,Università degli Studi di Milano;Free University of Bozen-Bolzano;Technical University of Denmark;,Italy;Denmark;,Poster,https://www.ijcai.org/proceedings/2023/362,https://www.ijcai.org/proceedings/2023/0362.pdf
372,SAT-Based PAC Learning of Description Logic Concepts,Knowledge Representation and Reasoning,Balder ten Cate;Maurice Funk;Jean Christoph Jung;Carsten Lutz;,University of Amsterdam;Leipzig University;Center for Scalable Data Analytics and Artificial Intelligence;Technische Universität Dortmund;,Netherlands;Germany;;,Poster,https://www.ijcai.org/proceedings/2023/373,https://www.ijcai.org/proceedings/2023/0373.pdf
373,Shhh! The Logic of Clandestine Operations,Knowledge Representation and Reasoning,Pavel Naumov;Oliver Orejola;,University of Southampton;Tulane University;,United Kingdom;United States;,Poster,https://www.ijcai.org/proceedings/2023/368,https://www.ijcai.org/proceedings/2023/0368.pdf
374,Temporal Datalog with Existential Quantification,Knowledge Representation and Reasoning,Matthias Lanzinger;Markus Nissl;Emanuel Sallinger;Przemysław A. Wałęga;,University of Oxford;Technische Universität Wien;,United Kingdom;Austria;,Poster,https://www.ijcai.org/proceedings/2023/365,https://www.ijcai.org/proceedings/2023/0365.pdf
375,The Parameterized Complexity of Finding Concise Local Explanations,Knowledge Representation and Reasoning,Sebastian Ordyniak;Giacomo Paesani;Stefan Szeider;,University of Leeds;TU Wien;,United Kingdom;Austria;,Poster,https://www.ijcai.org/proceedings/2023/369,https://www.ijcai.org/proceedings/2023/0369.pdf
376,Tractable Diversity: Scalable Multiperspective Ontology Management via Standpoint EL,Knowledge Representation and Reasoning,Lucía Gómez Álvarez;Sebastian Rudolph;Hannes Strass;,Technische Universität Dresden;,Germany;,Poster,https://www.ijcai.org/proceedings/2023/363,https://www.ijcai.org/proceedings/2023/0363.pdf
377,Treewidth-Aware Complexity for Evaluating Epistemic Logic Programs,Knowledge Representation and Reasoning,Jorge Fandinno;Markus Hecher;,University of Nebraska Omaha;Massachusetts Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2023/357,https://www.ijcai.org/proceedings/2023/0357.pdf
378,A Fast Adaptive Randomized PCA Algorithm,Machine Learning,Xu Feng;Wenjian Yu;,Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/411,https://www.ijcai.org/proceedings/2023/0411.pdf
379,A Logic-based Approach to Contrastive Explainability for Neurosymbolic Visual Question Answering,Machine Learning,Thomas Eiter;Tobias Geibinger;Nelson Higuera;Johannes Oetsch;,TU Wien;,Austria;,Poster,https://www.ijcai.org/proceedings/2023/408,https://www.ijcai.org/proceedings/2023/0408.pdf
380,A Novel Demand Response Model and Method for Peak Reduction in Smart Grids -- PowerTAC,Machine Learning,Sanjay Chandlekar;Shweta Jain;Sujit Gujar;,International Institute of Information Technology;Indian Institute of Technology Ropar;,India;,Poster,https://www.ijcai.org/proceedings/2023/389,https://www.ijcai.org/proceedings/2023/0389.pdf
381,A Unification Framework for Euclidean and Hyperbolic Graph Neural Networks,Machine Learning,Mehrdad Khatir;Nurendra Choudhary;Sutanay Choudhury;Khushbu Agarwal;Chandan K. Reddy;,Virginia Tech;Pacific Northwest National Laboratory;,United States;,Poster,https://www.ijcai.org/proceedings/2023/431,https://www.ijcai.org/proceedings/2023/0431.pdf
382,ActUp: Analyzing and Consolidating tSNE and UMAP,Machine Learning,Andrew Draganov;Jakob Jørgensen;Katrine Scheel;Davide Mottin;Ira Assent;Tyrus Berry;Cigdem Aslay;,Aarhus University;George Mason University;,Denmark;United States;,Poster,https://www.ijcai.org/proceedings/2023/406,https://www.ijcai.org/proceedings/2023/0406.pdf
383,Adaptive Estimation Q-learning with Uncertainty and Familiarity,Machine Learning,Xiaoyu Gong;Shuai Lü;Jiayu Yu;Sheng Zhu;Zongze Li;,Jilin University;,China;,Poster,https://www.ijcai.org/proceedings/2023/417,https://www.ijcai.org/proceedings/2023/0417.pdf
384,Adaptive Reward Shifting Based on Behavior Proximity for Offline Reinforcement Learning,Machine Learning,Zhe Zhang;Xiaoyang Tan;,Nanjing University of Aeronautics and Astronautics;MIIT;,China;,Poster,https://www.ijcai.org/proceedings/2023/514,https://www.ijcai.org/proceedings/2023/0514.pdf
385,Adversarial Amendment is the Only Force Capable of Transforming an Enemy into a Friend,Machine Learning,Chong Yu;Tao Chen;Zhongxue Gan;,Fudan University;,China;,Poster,https://www.ijcai.org/proceedings/2023/503,https://www.ijcai.org/proceedings/2023/0503.pdf
386,An Empirical Study on the Language Modal in Visual Question Answering,Machine Learning,Daowan Peng;Wei Wei;Xian-Ling Mao;Yuanyuan Fu;Dangyang Chen;,"Huazhong University of Science and Technology;Beijing Institute of Technology;Ping An Property & Casualty Insurance Company of China, Ltd;",China;,Poster,https://www.ijcai.org/proceedings/2023/457,https://www.ijcai.org/proceedings/2023/0457.pdf
387,Automatic Truss Design with Reinforcement Learning,Machine Learning,Weihua Du;Jinglun Zhao;Chao Yu;Xingcheng Yao;Zimeng Song;Siyang Wu;Ruifeng Luo;Zhiyuan Liu;Xianzhong Zhao;Yi Wu;,Tsinghua University;Shanghai Qi Zhi Institute;East China Architectural Design & Research Institute;Tongji University;,China;,Poster,https://www.ijcai.org/proceedings/2023/407,https://www.ijcai.org/proceedings/2023/0407.pdf
388,Autonomous Exploration for Navigating in MDPs Using Blackbox RL Algorithms,Machine Learning,Pratik Gajane;Peter Auer;Ronald Ortner;,Eindhoven University of Technology;Montanuniversität Leoben;,Netherlands;Austria;,Poster,https://www.ijcai.org/proceedings/2023/413,https://www.ijcai.org/proceedings/2023/0413.pdf
389,BARA: Efficient Incentive Mechanism with Online Reward Budget Allocation in Cross-Silo Federated Learning,Machine Learning,Yunchao Yang;Yipeng Zhou;Miao Hu;Di Wu;Quan Z. Sheng;,Sun Yat-sen University;Guangdong Key Laboratory of Big Data Analysis and Processing;Macquarie University;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2023/498,https://www.ijcai.org/proceedings/2023/0498.pdf
390,Bayesian Optimization with Switching Cost: Regret Analysis and Lookahead Variants,Machine Learning,Peng Liu;Haowei Wang;Wei Qiyu;,Singapore Management University;Rice-Rick Digitalization;Shanghai University;,Singapore;;China;,Poster,https://www.ijcai.org/proceedings/2023/446,https://www.ijcai.org/proceedings/2023/0446.pdf
391,Bidirectional Dilation Transformer for Multispectral and Hyperspectral Image Fusion,Machine Learning,Shangqi Deng;Liang-Jian Deng;Xiao Wu;Ran Ran;Rui Wen;,University of Electronic Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2023/404,https://www.ijcai.org/proceedings/2023/0404.pdf
392,Boosting Few-Shot Open-Set Recognition with Multi-Relation Margin Loss,Machine Learning,Yongjuan Che;Yuexuan An;Hui Xue;,Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2023/390,https://www.ijcai.org/proceedings/2023/0390.pdf
393,BRExIt: On Opponent Modelling in Expert Iteration,Machine Learning,Daniel Hernandez;Hendrik Baier;Michael Kaisers;,Sony;University of York;Eindhoven University of Technology;Centrum Wiskunde & Informatica;,Japan;United Kingdom;Netherlands;,Poster,https://www.ijcai.org/proceedings/2023/422,https://www.ijcai.org/proceedings/2023/0422.pdf
394,Building Concise Logical Patterns by Constraining Tsetlin Machine Clause Size,Machine Learning,K. Darshana Abeyrathna;Ahmed A. O. Abouzeid;Bimal Bhattarai;Charul Giri;Sondre Glimsdal;Ole-Christoffer Granmo;Lei Jiao;Rupsa Saha;Jivitesh Sharma;Svein A. Tunheim;Xuan Zhang;,University of Agder;DNV;Norwegian Research Centre (NORCE);,Norway;,Poster,https://www.ijcai.org/proceedings/2023/378,https://www.ijcai.org/proceedings/2023/0378.pdf
395,c-TPE: Tree-structured Parzen Estimator with Inequality Constraints for Expensive Hyperparameter Optimization,Machine Learning,Shuhei Watanabe;Frank Hutter;,University of Freiburg;,Germany;,Poster,https://www.ijcai.org/proceedings/2023/486,https://www.ijcai.org/proceedings/2023/0486.pdf
396,Calibrating a Deep Neural Network with Its Predecessors,Machine Learning,Linwei Tao;Minjing Dong;Daochang Liu;Changming Sun;Chang Xu;,University of Sydney;CSIRO;,Australia;,Poster,https://www.ijcai.org/proceedings/2023/475,https://www.ijcai.org/proceedings/2023/0475.pdf
397,Cardinality-Minimal Explanations for Monotonic Neural Networks,Machine Learning,Ouns El Harzli;Bernardo Cuenca Grau;Ian Horrocks;,University of Oxford;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2023/409,https://www.ijcai.org/proceedings/2023/0409.pdf
398,Causal Deep Reinforcement Learning Using Observational Data,Machine Learning,Wenxuan Zhu;Chao Yu;Qiang Zhang;,Dalian University of Technology;Sun Yat-sen University;,China;,Poster,https://www.ijcai.org/proceedings/2023/524,https://www.ijcai.org/proceedings/2023/0524.pdf
399,CLE-ViT: Contrastive Learning Encoded Transformer for Ultra-Fine-Grained Visual Categorization,Machine Learning,Xiaohan Yu;Jun Wang;Yongsheng Gao;,Griffith University;University of Warwick;,Australia;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2023/504,https://www.ijcai.org/proceedings/2023/0504.pdf
400,Co-training with High-Confidence Pseudo Labels for Semi-supervised Medical Image Segmentation,Machine Learning,Zhiqiang Shen;Peng Cao;Hua Yang;Xiaoli Liu;Jinzhu Yang;Osmar R. Zaiane;,Northeastern University;Key Laboratory of Intelligent Computing in Medical Image;Fujian Normal University;Alibaba Group;University of Alberta;,China;Canada;,Poster,https://www.ijcai.org/proceedings/2023/467,https://www.ijcai.org/proceedings/2023/0467.pdf
401,Communication-Efficient Stochastic Gradient Descent Ascent with Momentum Algorithms,Machine Learning,Yihan Zhang;Meikang Qiu;Hongchang Gao;,Temple University;Dakota State University;,United States;,Poster,https://www.ijcai.org/proceedings/2023/512,https://www.ijcai.org/proceedings/2023/0512.pdf
402,Competitive-Cooperative Multi-Agent Reinforcement Learning for Auction-based Federated Learning,Machine Learning,Xiaoli Tang;Han Yu;,Nanyang Technological University;,Singapore;,Poster,https://www.ijcai.org/proceedings/2023/474,https://www.ijcai.org/proceedings/2023/0474.pdf
403,Computing Abductive Explanations for Boosted Regression Trees,Machine Learning,Gilles Audemard;Steve Bellart;Jean-Marie Lagniez;Pierre Marquis;,University of Artois;Institut Universitaire de France;,France;,Poster,https://www.ijcai.org/proceedings/2023/382,https://www.ijcai.org/proceedings/2023/0382.pdf
404,Context-Aware Feature Selection and Classification,Machine Learning,Juanyan Wang;Mustafa Bilgic;,Illinois Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2023/480,https://www.ijcai.org/proceedings/2023/0480.pdf
405,Contrastive Label Enhancement,Machine Learning,Yifei Wang;Yiyang Zhou;Jihua Zhu;Xinyuan Liu;Wenbiao Yan;Zhiqiang Tian;,Xi'an Jiao Tong University;,China;,Poster,https://www.ijcai.org/proceedings/2023/484,https://www.ijcai.org/proceedings/2023/0484.pdf
406,Contrastive Learning and Reward Smoothing for Deep Portfolio Management,Machine Learning,Yun-Hsuan Lien;Yuan-Kui Li;Yu-Shuen Wang;,National Yang Ming Chiao Tung University;,China;,Poster,https://www.ijcai.org/proceedings/2023/441,https://www.ijcai.org/proceedings/2023/0441.pdf
407,CROP: Towards Distributional-Shift Robust Reinforcement Learning Using Compact Reshaped Observation Processing,Machine Learning,Philipp Altmann;Fabian Ritz;Leonard Feuchtinger;Jonas Nüßlein;Claudia Linnhoff-Popien;Thomy Phan;,Ludwig Maximilian University of Munich;,Germany;,Poster,https://www.ijcai.org/proceedings/2023/380,https://www.ijcai.org/proceedings/2023/0380.pdf
408,CTW: Confident Time-Warping for Time-Series Label-Noise Learning,Machine Learning,Peitian Ma;Zhen Liu;Junhao Zheng;Linghao Wang;Qianli Ma;,South China University of Technology;,China;,Poster,https://www.ijcai.org/proceedings/2023/450,https://www.ijcai.org/proceedings/2023/0450.pdf
409,Deep Multi-view Subspace Clustering with Anchor Graph,Machine Learning,Chenhang Cui;Yazhou Ren;Jingyu Pu;Xiaorong Pu;Lifang He;,University of Electronic Science and Technology of China;Lehigh University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2023/398,https://www.ijcai.org/proceedings/2023/0398.pdf
