Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
293,Adversarial Spectral Kernel Matching for Unsupervised Time Series Domain Adaptation,Machine Learning,Qiao Liu;Hui Xue;,Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2021/378,https://www.ijcai.org/proceedings/2021/0378.pdf
294,Against Membership Inference Attack: Pruning is All You Need,Machine Learning,Yijue Wang;Chenghong Wang;Zigeng Wang;Shanglin Zhou;Hang Liu;Jinbo Bi;Caiwen Ding;Sanguthevar Rajasekaran;,University of Connecticut;Duke University;Stevens Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2021/432,https://www.ijcai.org/proceedings/2021/0432.pdf
295,AMA-GCN: Adaptive Multi-layer Aggregation Graph Convolutional Network for Disease Prediction,Machine Learning,Hao Chen;Fuzhen Zhuang;Li Xiao;Ling Ma;Haiyan Liu;Ruifang Zhang;Huiqin Jiang;Qing He;,Zhengzhou University;Chinese Academy of Sciences;Beihang University;University of the Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/308,https://www.ijcai.org/proceedings/2021/0308.pdf
296,An Adaptive News-Driven Method  for CVaR-sensitive Online Portfolio Selection in Non-Stationary Financial Markets,Machine Learning,Qianqiao Liang;Mengying Zhu;Xiaolin Zheng;Yan Wang;,Zhejiang University;Macquarie University;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2021/373,https://www.ijcai.org/proceedings/2021/0373.pdf
297,Asynchronous Active Learning with Distributed Label Querying,Machine Learning,Sheng-Jun Huang;Chen-Chen Zong;Kun-Peng Ning;Hai-Bo Ye;,Nanjing University of Aeronautics and Astronautics;Collaborative Innovation Center of Novel Software Technology and Industrialization;MIIT Key Laboratory of Pattern Analysis and Machine Intelligence;,China;;,Poster,https://www.ijcai.org/proceedings/2021/354,https://www.ijcai.org/proceedings/2021/0354.pdf
298,Automatic Mixed-Precision Quantization Search of BERT,Machine Learning,Changsheng Zhao;Ting Hua;Yilin Shen;Qian Lou;Hongxia Jin;,Samsung;,United States;,Poster,https://www.ijcai.org/proceedings/2021/472,https://www.ijcai.org/proceedings/2021/0472.pdf
299,Automatic Translation of Music-to-Dance for In-Game Characters,Machine Learning,Yinglin Duan;Tianyang Shi;Zhipeng Hu;Zhengxia Zou;Changjie Fan;Yi Yuan;Xi Li;,Netease;Zhejiang University;University of Michigan;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/323,https://www.ijcai.org/proceedings/2021/0323.pdf
300,AutoReCon: Neural Architecture Search-based Reconstruction for Data-free Compression,Machine Learning,Baozhou Zhu;Peter Hofstee;Johan Peltenburg;Jinho Lee;Zaid Alars;,Delft University of Technology;National University of Defense Technology;IBM;Yonsei University;,Netherlands;China;United States;South Korea;,Poster,https://www.ijcai.org/proceedings/2021/478,https://www.ijcai.org/proceedings/2021/0478.pdf
301,Average-Reward Reinforcement Learning with Trust Region Methods,Machine Learning,Xiaoteng Ma;Xiaohang Tang;Li Xia;Jun Yang;Qianchuan Zhao;,Tsinghua University;University College London;Sun Yat-sen University;,China;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/385,https://www.ijcai.org/proceedings/2021/0385.pdf
302,BAMBOO: A Multi-instance Multi-label Approach Towards VDI User Logon Behavior Modeling,Machine Learning,Wenping Fan;Yao Zhang;Qichen Hao;Xinya Wu;Min-Ling Zhang;,VMware;Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2021/326,https://www.ijcai.org/proceedings/2021/0326.pdf
303,Bayesian Experience Reuse for Learning from Multiple Demonstrators,Machine Learning,Mike Gimelfarb;Scott Sanner;Chi-Guhn Lee;,University of Toronto;Vector Institute;,Canada;,Poster,https://www.ijcai.org/proceedings/2021/334,https://www.ijcai.org/proceedings/2021/0334.pdf
304,Behavior Mimics Distribution: Combining Individual and Group Behaviors for Federated Learning,Machine Learning,Hua Huang;Fanhua Shang;Yuanyuan Liu;Hongying Liu;,Xidian University;Pengcheng Laboratory;,China;,Poster,https://www.ijcai.org/proceedings/2021/352,https://www.ijcai.org/proceedings/2021/0352.pdf
305,BESA: BERT-based Simulated Annealing for Adversarial Text Attacks,Machine Learning,Xinghao Yang;Weifeng Liu;Dacheng Tao;Wei Liu;,University of Technology Sydney;China University of Petroleum (East China);JD.com;,Australia;China;,Poster,https://www.ijcai.org/proceedings/2021/453,https://www.ijcai.org/proceedings/2021/0453.pdf
306,Beyond the Spectrum: Detecting Deepfakes via Re-Synthesis,Machine Learning,Yang He;Ning Yu;Margret Keuper;Mario Fritz;,CISPA Helmholtz Center for Information Security;Max Planck Institute for Informatics;University of Maryland;University of Mannheim;,Germany;United States;,Poster,https://www.ijcai.org/proceedings/2021/349,https://www.ijcai.org/proceedings/2021/0349.pdf
307,Blocking-based Neighbor Sampling for Large-scale Graph Neural Networks,Machine Learning,Kai-Lang Yao;Wu-Jun Li;,National Key Laboratory for Novel Software Technology;Collaborative Innovation Center of Novel Software Technology and Industrialization;Nanjing University;,China;;,Poster,https://www.ijcai.org/proceedings/2021/455,https://www.ijcai.org/proceedings/2021/0455.pdf
308,BOBCAT: Bilevel Optimization-Based Computerized Adaptive Testing,Machine Learning,Aritra Ghosh;Andrew Lan;,University of Massachusetts Amherst;,United States;,Poster,https://www.ijcai.org/proceedings/2021/332,https://www.ijcai.org/proceedings/2021/0332.pdf
309,Boosting Variational Inference With Locally Adaptive Step-Sizes,Machine Learning,Gideon Dresdner;Saurav Shekhar;Fabian Pedregosa;Francesco Locatello;Gunnar Rätsch;,ETH Zurich;Google;,Switzerland;United States;,Poster,https://www.ijcai.org/proceedings/2021/322,https://www.ijcai.org/proceedings/2021/0322.pdf
310,Closing the BIG-LID: An Effective Local Intrinsic Dimensionality Defense for Nonlinear Regression Poisoning,Machine Learning,Sandamal Weerasinghe;Tamas Abraham;Tansu Alpcan;Sarah M. Erfani;Christopher Leckie;Benjamin I. P. Rubinstein;,University of Melbourne;Defence Science and Technology Group;,Australia;,Poster,https://www.ijcai.org/proceedings/2021/437,https://www.ijcai.org/proceedings/2021/0437.pdf
311,Clustering-Induced Adaptive Structure Enhancing Network for Incomplete Multi-View Data,Machine Learning,Zhe Xue;Junping Du;Changwei Zheng;Jie Song;Wenqi Ren;Meiyu Liang;,Beijing University of Posts and Telecommunications;Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/445,https://www.ijcai.org/proceedings/2021/0445.pdf
312,Combining Tree Search and Action Prediction for State-of-the-Art Performance in DouDiZhu,Machine Learning,Yunsheng Zhang;Dong Yan;Bei Shi;Haobo Fu;Qiang Fu;Hang Su;Jun Zhu;Ning Chen;,Tsinghua University;Tencent;Independent Researcher;,China;;,Poster,https://www.ijcai.org/proceedings/2021/470,https://www.ijcai.org/proceedings/2021/0470.pdf
313,Comparing Kullback-Leibler Divergence and Mean Squared Error Loss in Knowledge Distillation,Machine Learning,Taehyeon Kim;Jaehoon Oh;Nak Yil Kim;Sangwook Cho;Se-Young Yun;,KAIST;,South Korea;,Poster,https://www.ijcai.org/proceedings/2021/362,https://www.ijcai.org/proceedings/2021/0362.pdf
314,Compositional Neural Logic Programming,Machine Learning,Son N. Tran;,University of Tasmania;,Australia;,Poster,https://www.ijcai.org/proceedings/2021/421,https://www.ijcai.org/proceedings/2021/0421.pdf
315,Conditional Self-Supervised Learning for Few-Shot Classification,Machine Learning,Yuexuan An;Hui Xue;Xingyu Zhao;Lu Zhang;,Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2021/295,https://www.ijcai.org/proceedings/2021/0295.pdf
316,Contrastive Losses and Solution Caching for Predict-and-Optimize,Machine Learning,Maxime Mulamba;Jayanta Mandi;Michelangelo Diligenti;Michele Lombardi;Victor Bucarey;Tias Guns;,Vrije Universiteit Brussel;University of Siena;University of Bologna;KU Leuven;,Belgium;Italy;,Poster,https://www.ijcai.org/proceedings/2021/390,https://www.ijcai.org/proceedings/2021/0390.pdf
317,Contrastive Model Invertion for Data-Free Knolwedge Distillation,Machine Learning,Gongfan Fang;Jie Song;Xinchao Wang;Chengchao Shen;Xingen Wang;Mingli Song;,Zhejiang University;National University of Singapore;,China;Singapore;,Poster,https://www.ijcai.org/proceedings/2021/327,https://www.ijcai.org/proceedings/2021/0327.pdf
318,Convexified Graph Neural Networks for Distributed Control in Robotic Swarms,Machine Learning,Saar Cohen;Noa Agmon;,Bar-Ilan University;,Israel;,Poster,https://www.ijcai.org/proceedings/2021/318,https://www.ijcai.org/proceedings/2021/0318.pdf
319,Correlation-Guided Representation for Multi-Label Text Classification,Machine Learning,Qian-Wen Zhang;Ximing Zhang;Zhao Yan;Ruifang Liu;Yunbo Cao;Min-Ling Zhang;,Tencent;Beijing University of Posts and Telecommunications;Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2021/463,https://www.ijcai.org/proceedings/2021/0463.pdf
320,CuCo: Graph Representation with Curriculum Contrastive Learning,Machine Learning,Guanyi Chu;Xiao Wang;Chuan Shi;Xunqiang Jiang;,Beijing University of Posts and Telecommunications;,China;,Poster,https://www.ijcai.org/proceedings/2021/317,https://www.ijcai.org/proceedings/2021/0317.pdf
321,DA-GCN: A Domain-aware Attentive Graph Convolution Network for Shared-account Cross-domain Sequential Recommendation,Machine Learning,Lei Guo;Li Tang;Tong Chen;Lei Zhu;Quoc Viet Hung Nguyen;Hongzhi Yin;,Shandong Normal University;University of Queensland;Griffith University;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2021/342,https://www.ijcai.org/proceedings/2021/0342.pdf
322,Decomposable-Net: Scalable Low-Rank Compression for Neural Networks,Machine Learning,Atsushi Yaguchi;Taiji Suzuki;Shuhei Nitta;Yukinobu Sakata;Akiyuki Tanizawa;,Toshiba Corporation;University of Tokyo;RIKEN Center for Advanced Intelligence Project;,Japan;,Poster,https://www.ijcai.org/proceedings/2021/447,https://www.ijcai.org/proceedings/2021/0447.pdf
323,Deep Descriptive Clustering,Machine Learning,Hongjing Zhang;Ian Davidson;,"University of California, Davis;",United States;,Poster,https://www.ijcai.org/proceedings/2021/460,https://www.ijcai.org/proceedings/2021/0460.pdf
324,Deep Reinforcement Learning Boosted Partial Domain Adaptation,Machine Learning,Keyu Wu;Min Wu;Jianfei Yang;Zhenghua Chen;Zhengguo Li;Xiaoli Li;,Institute for Infocomm Research;Nanyang Technological University;,Singapore;,Poster,https://www.ijcai.org/proceedings/2021/439,https://www.ijcai.org/proceedings/2021/0439.pdf
325,Deep Reinforcement Learning for Multi-contact Motion Planning of Hexapod Robots,Machine Learning,Huiqiao Fu;Kaiqiang Tang;Peng Li;Wenqi Zhang;Xinpeng Wang;Guizhou Deng;Tao Wang;Chunlin Chen;,Nanjing University;Peking University;Southwest University of Science and Technology;,China;,Poster,https://www.ijcai.org/proceedings/2021/328,https://www.ijcai.org/proceedings/2021/0328.pdf
326,Deep Reinforcement Learning for Navigation in AAA Video Games,Machine Learning,Eloi Alonso;Maxim Peter;David Goumard;Joshua Romoff;,Ubisoft;,France;,Poster,https://www.ijcai.org/proceedings/2021/294,https://www.ijcai.org/proceedings/2021/0294.pdf
327,DEEPSPLIT: An Efficient Splitting Method for Neural Network Verification via Indirect Effect Analysis,Machine Learning,Patrick Henriksen;Alessio Lomuscio;,Imperial College London;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/351,https://www.ijcai.org/proceedings/2021/0351.pdf
328,"DEHB: Evolutionary Hyberband for Scalable, Robust and Efficient Hyperparameter Optimization",Machine Learning,Noor Awad;Neeratyoy Mallik;Frank Hutter;,University of Freiburg;Bosch Center for Artificial Intelligence;,Germany;,Poster,https://www.ijcai.org/proceedings/2021/296,https://www.ijcai.org/proceedings/2021/0296.pdf
329,Demiguise Attack: Crafting Invisible Semantic Adversarial Perturbations with Perceptual Similarity,Machine Learning,Yajie Wang;Shangbo Wu;Wenyi Jiang;Shengang Hao;Yu-an Tan;Quanxin Zhang;,Beijing Institute of Technology;Nanyang Normal University;,China;,Poster,https://www.ijcai.org/proceedings/2021/430,https://www.ijcai.org/proceedings/2021/0430.pdf
330,Dependent Multi-Task Learning with Causal Intervention for Image Captioning,Machine Learning,Wenqing Chen;Jidong Tian;Caoyun Fan;Hao He;Yaohui Jin;,Shanghai Jiao Tong University;,China;,Poster,https://www.ijcai.org/proceedings/2021/312,https://www.ijcai.org/proceedings/2021/0312.pdf
331,Details (Don't) Matter: Isolating Cluster Information in Deep Embedded Spaces,Machine Learning,Lukas Miklautz;Lena G. M. Bauer;Dominik Mautz;Sebastian Tschiatschek;Christian Böhm;Claudia Plant;,University of Vienna;Ludwig-Maximilians-Universität München;MCML;,Austria;Germany;,Poster,https://www.ijcai.org/proceedings/2021/389,https://www.ijcai.org/proceedings/2021/0389.pdf
332,Differentially Private Pairwise Learning Revisited,Machine Learning,Zhiyu Xue;Shaoyang Yang;Mengdi Huai;Di Wang;,University of Electronic Science and Technology of China;Harbin Institute of Technology;University of Virginia;King Abdullah University of Science and Technology;,China;United States;Saudi Arabia;,Poster,https://www.ijcai.org/proceedings/2021/446,https://www.ijcai.org/proceedings/2021/0446.pdf
333,Discrete Multiple Kernel k-means,Machine Learning,Rong Wang;Jitao Lu;Yihang Lu;Feiping Nie;Xuelong Li;,Northwestern Polytechnical University;,China;,Poster,https://www.ijcai.org/proceedings/2021/428,https://www.ijcai.org/proceedings/2021/0428.pdf
334,Don’t Do What Doesn’t Matter: Intrinsic Motivation with Action Usefulness,Machine Learning,Mathieu Seurin;Florian Strub;Philippe Preux;Olivier Pietquin;,University of Lille;DeepMind;Google;,France;,Poster,https://www.ijcai.org/proceedings/2021/406,https://www.ijcai.org/proceedings/2021/0406.pdf
335,Dual Active Learning for Both Model and Data Selection,Machine Learning,Ying-Peng Tang;Sheng-Jun Huang;,Nanjing University of Aeronautics and Astronautics;Collaborative Innovation Center of Novel Software Technology and Industrialization;MIIT;,China;;,Poster,https://www.ijcai.org/proceedings/2021/420,https://www.ijcai.org/proceedings/2021/0420.pdf
336,Efficient Neural Network Verification via Layer-based Semidefinite Relaxations and Linear Cuts,Machine Learning,Ben Batten;Panagiotis Kouvaros;Alessio Lomuscio;Yang Zheng;,Imperial College London;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/301,https://www.ijcai.org/proceedings/2021/0301.pdf
337,Enabling Retrain-free Deep Neural Network Pruning Using Surrogate Lagrangian Relaxation,Machine Learning,Deniz Gurevin;Mikhail Bragin;Caiwen Ding;Shanglin Zhou;Lynn Pepin;Bingbing Li;Fei Miao;,University of Connecticut;,United States;,Poster,https://www.ijcai.org/proceedings/2021/344,https://www.ijcai.org/proceedings/2021/0344.pdf
338,Epsilon Best Arm Identification in Spectral Bandits,Machine Learning,Tomáš Kocák;Aurélien Garivier;,Ecole Normale Supérieure de Lyon;,France;,Poster,https://www.ijcai.org/proceedings/2021/363,https://www.ijcai.org/proceedings/2021/0363.pdf
339,Evaluating Relaxations of Logic for Neural Networks: A Comprehensive Study,Machine Learning,Mattia Medina Grespan;Ashim Gupta;Vivek Srikumar;,University of Utah;,United States;,Poster,https://www.ijcai.org/proceedings/2021/387,https://www.ijcai.org/proceedings/2021/0387.pdf
340,Evolutionary Gradient Descent for Non-convex Optimization,Machine Learning,Ke Xue;Chao Qian;Ling Xu;Xudong Fei;,Nanjing University;Huawei;,China;,Poster,https://www.ijcai.org/proceedings/2021/443,https://www.ijcai.org/proceedings/2021/0443.pdf
341,Exact Acceleration of K-Means++ and K-Means||,Machine Learning,Edward Raff;,"Booz Allen Hamilton;University of Maryland, Baltimore County;",United States;,Poster,https://www.ijcai.org/proceedings/2021/403,https://www.ijcai.org/proceedings/2021/0403.pdf
342,Explaining Deep Neural Network Models with Adversarial Gradient Integration,Machine Learning,Deng Pan;Xin Li;Dongxiao Zhu;,Wayne State University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/396,https://www.ijcai.org/proceedings/2021/0396.pdf
343,Exploiting Spiking Dynamics with Spatial-temporal Feature Normalization in Graph Learning,Machine Learning,Mingkun Xu;Yujie Wu;Lei Deng;Faqiang Liu;Guoqi Li;Jing Pei;,Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2021/441,https://www.ijcai.org/proceedings/2021/0441.pdf
344,Fast Multi-label Learning,Machine Learning,Xiuwen Gong;Dong Yuan;Wei Bao;,University of Sydney;,Australia;,Poster,https://www.ijcai.org/proceedings/2021/335,https://www.ijcai.org/proceedings/2021/0335.pdf
345,Fast Pareto Optimization for Subset Selection with Dynamic Cost Constraints,Machine Learning,Chao Bian;Chao Qian;Frank Neumann;Yang Yu;,Nanjing University;University of Adelaide;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2021/302,https://www.ijcai.org/proceedings/2021/0302.pdf
346,Few-Shot Learning with Part Discovery and Augmentation from Unlabeled Images,Machine Learning,Wentao Chen;Chenyang Si;Wei Wang;Liang Wang;Zilei Wang;Tieniu Tan;,University of Science and Technology of China;Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/313,https://www.ijcai.org/proceedings/2021/0313.pdf
347,Few-Shot Partial-Label Learning,Machine Learning,Yunfeng Zhao;Guoxian Yu;Lei Liu;Zhongmin Yan;Lizhen Cui;Carlotta Domeniconi;,Shandong University;George Mason University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/475,https://www.ijcai.org/proceedings/2021/0475.pdf
348,Fine-Grained Air Quality Inference via Multi-Channel Attention Model,Machine Learning,Qilong Han;Dan Lu;Rui Chen;,Harbin Engineering University;,China;,Poster,https://www.ijcai.org/proceedings/2021/346,https://www.ijcai.org/proceedings/2021/0346.pdf
349,Fine-grained Generalization Analysis of Structured Output Prediction,Machine Learning,Waleed Mustafa;Yunwen Lei;Antoine Ledent;Marius Kloft;,Technische Universität Kaiserslautern;University of Birmingham;,Germany;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/391,https://www.ijcai.org/proceedings/2021/0391.pdf
350,Generative Adversarial Neural Architecture Search,Machine Learning,Seyed Saeed Changiz Rezaei;Fred X. Han;Di Niu;Mohammad Salameh;Keith Mills;Shuo Lian;Wei Lu;Shangling Jui;,Huawei;University of Alberta;,Canada;China;,Poster,https://www.ijcai.org/proceedings/2021/307,https://www.ijcai.org/proceedings/2021/0307.pdf
351,Graph Debiased Contrastive Learning with Joint Representation Clustering,Machine Learning,Han Zhao;Xu Yang;Zhenru Wang;Erkun Yang;Cheng Deng;,Xidian University;,China;,Poster,https://www.ijcai.org/proceedings/2021/473,https://www.ijcai.org/proceedings/2021/0473.pdf
352,Graph Entropy Guided Node Embedding Dimension Selection for Graph Neural Networks,Machine Learning,Gongxu Luo;Jianxin Li;Hao Peng;Carl Yang;Lichao Sun;Philip S. Yu;Lifang He;,Beihang University;Emory University;Lehigh University;University of Illinois at Chicago;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/381,https://www.ijcai.org/proceedings/2021/0381.pdf
353,Graph Filter-based Multi-view Attributed Graph Clustering,Machine Learning,Zhiping Lin;Zhao Kang;,University of Electronic Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2021/375,https://www.ijcai.org/proceedings/2021/0375.pdf
354,Graph Universal Adversarial Attacks: A Few Bad Actors Ruin Graph Learning Models,Machine Learning,Xiao Zang;Yi Xie;Jie Chen;Bo Yuan;,Rutgers University;IBM;,United States;,Poster,https://www.ijcai.org/proceedings/2021/458,https://www.ijcai.org/proceedings/2021/0458.pdf
355,Graph-Free Knowledge Distillation for Graph Neural Networks,Machine Learning,Xiang Deng;Zhongfei Zhang;,State University of New York at Binghamton;,United States;,Poster,https://www.ijcai.org/proceedings/2021/320,https://www.ijcai.org/proceedings/2021/0320.pdf
356,GSPL: A Succinct Kernel Model for Group-Sparse Projections Learning of Multiview Data,Machine Learning,Danyang Wu;Jin Xu;Xia Dong;Meng Liao;Rong Wang;Feiping Nie;Xuelong Li;,Optics and Electronics (iOPEN);Northwestern Polytechnical University;Tencent;Optics and Electronics Institute;,China;,Poster,https://www.ijcai.org/proceedings/2021/438,https://www.ijcai.org/proceedings/2021/0438.pdf
357,Hierarchical Class-Based Curriculum Loss,Machine Learning,Palash Goyal;Divya Choudhary;Shalini Ghosh;,Samsung;Amazon;,United States;,Poster,https://www.ijcai.org/proceedings/2021/337,https://www.ijcai.org/proceedings/2021/0337.pdf
358,Hierarchical Temporal Multi-Instance Learning  for Video-based Student Learning Engagement Assessment,Machine Learning,Jiayao Ma;Xinbo Jiang;Songhua Xu;Xueying Qin;,Shandong University;Engineering Research Center of Digital Media Technology;Shandong Province Key Laboratory for Software Engineering;University of South Carolina;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/383,https://www.ijcai.org/proceedings/2021/0383.pdf
359,Hindsight Trust Region Policy Optimization,Machine Learning,Hanbo Zhang;Site Bai;Xuguang Lan;David Hsu;Nanning Zheng;,Xi'an Jiao Tong University;National University of Singapore;,China;Singapore;,Poster,https://www.ijcai.org/proceedings/2021/459,https://www.ijcai.org/proceedings/2021/0459.pdf
360,Hindsight Value Function for Variance Reduction in Stochastic Dynamic Environment,Machine Learning,Jiaming Guo;Rui Zhang;Xishan Zhang;Shaohui Peng;Qi Yi;Zidong Du;Xing Hu;Qi Guo;Yunji Chen;,Institute of Computing Technology;Cambricon Technologies;University of Chinese Academy of Sciences;University of Science and Technology of China;Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/341,https://www.ijcai.org/proceedings/2021/0341.pdf
361,Hyperspectral Band Selection via Spatial-Spectral Weighted Region-wise Multiple Graph Fusion-Based Spectral Clustering,Machine Learning,Chang Tang;Xinwang Liu;En Zhu;Lizhe Wang;Albert Zomaya;,China University of Geosciences;National University of Defense Technology;University of Sydney;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2021/418,https://www.ijcai.org/proceedings/2021/0418.pdf
362,Improving Sequential Recommendation Consistency with Self-Supervised Imitation,Machine Learning,Xu Yuan;Hongshen Chen;Yonghao Song;Xiaofang Zhao;Zhuoye Ding;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;JD.com;,China;,Poster,https://www.ijcai.org/proceedings/2021/457,https://www.ijcai.org/proceedings/2021/0457.pdf
363,Independence-aware Advantage Estimation,Machine Learning,Pushi Zhang;Li Zhao;Guoqing Liu;Jiang Bian;Minlie Huang;Tao Qin;Tie-Yan Liu;,Tsinghua University;Microsoft;University of Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2021/461,https://www.ijcai.org/proceedings/2021/0461.pdf
364,Interpretable Compositional Convolutional Neural Networks,Machine Learning,Wen Shen;Zhihua Wei;Shikun Huang;Binbin Zhang;Jiaqi Fan;Ping Zhao;Quanshi Zhang;,Tongji University;Shanghai Jiao Tong University;,China;,Poster,https://www.ijcai.org/proceedings/2021/409,https://www.ijcai.org/proceedings/2021/0409.pdf
365,Interpretable Minority Synthesis for Imbalanced Classification,Machine Learning,Yi He;Fudong Lin;Xu Yuan;Nian-Feng Tzeng;,University of Louisiana at Lafayette;,United States;,Poster,https://www.ijcai.org/proceedings/2021/350,https://www.ijcai.org/proceedings/2021/0350.pdf
366,InverseNet: Augmenting Model Extraction Attacks with Training Data Inversion,Machine Learning,Xueluan Gong;Yanjiao Chen;Wenbin Yang;Guanghao Mei;Qian Wang;,Wuhan University;Zhejiang University;,China;,Poster,https://www.ijcai.org/proceedings/2021/336,https://www.ijcai.org/proceedings/2021/0336.pdf
367,Isotonic Data Augmentation for Knowledge Distillation,Machine Learning,Wanyun Cui;Sen Yan;,Shanghai University of Finance and Economics;,China;,Poster,https://www.ijcai.org/proceedings/2021/319,https://www.ijcai.org/proceedings/2021/0319.pdf
368,Jointly Learning Prices and Product Features,Machine Learning,Ehsan Emamjomeh-Zadeh;Renato Paes Leme;Jon Schneider;Balasubramanian Sivan;,Meta;Google;,United States;,Poster,https://www.ijcai.org/proceedings/2021/325,https://www.ijcai.org/proceedings/2021/0325.pdf
369,k-Nearest Neighbors by Means of Sequence to Sequence Deep Neural Networks and Memory Networks,Machine Learning,Yiming Xu;Diego Klabjan;,Northwestern University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/442,https://www.ijcai.org/proceedings/2021/0442.pdf
370,KDExplainer: A Task-oriented Attention Model for Explaining Knowledge Distillation,Machine Learning,Mengqi Xue;Jie Song;Xinchao Wang;Ying Chen;Xingen Wang;Mingli Song;,Zhejiang University;National University of Singapore;,China;Singapore;,Poster,https://www.ijcai.org/proceedings/2021/444,https://www.ijcai.org/proceedings/2021/0444.pdf
371,Knowledge Consolidation based Class Incremental Online Learning with Limited Data,Machine Learning,Mohammed Asad Karim;Vinay Kumar Verma;Pravendra Singh;Vinay Namboodiri;Piyush Rai;,Indian Institute of Technology Kanpur;Duke University;Indian Institute of Technology Roorkee;University of Bath;,India;United States;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/361,https://www.ijcai.org/proceedings/2021/0361.pdf
372,Layer-Assisted Neural Topic Modeling over Document Networks,Machine Learning,Yiming Wang;Ximing Li;Jihong Ouyang;,Jilin University;,China;,Poster,https://www.ijcai.org/proceedings/2021/433,https://www.ijcai.org/proceedings/2021/0433.pdf
373,Learn the Highest Label and Rest Label Description Degrees,Machine Learning,Jing Wang;Xin Geng;,Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2021/426,https://www.ijcai.org/proceedings/2021/0426.pdf
374,Learning Aggregation Functions,Machine Learning,Giovanni Pellegrini;Alessandro Tibo;Paolo Frasconi;Andrea Passerini;Manfred Jaeger;,University of Trento;Aalborg University;Università di Firenze;,Italy;Denmark;,Poster,https://www.ijcai.org/proceedings/2021/398,https://www.ijcai.org/proceedings/2021/0398.pdf
375,Learning Attributed Graph Representation with Communicative Message Passing Transformer,Machine Learning,Jianwen Chen;Shuangjia Zheng;Ying Song;Jiahua Rao;Yuedong Yang;,Sun Yat-sen University;Galixir Technologies Ltd;,China;,Poster,https://www.ijcai.org/proceedings/2021/309,https://www.ijcai.org/proceedings/2021/0309.pdf
376,Learning CNF Theories Using MDL and Predicate Invention,Machine Learning,Arcchit Jain;Clément Gautrais;Angelika Kimmig;Luc De Raedt;,KU Leuven;Leuven.AI;Örebro University;,Belgium;Sweden;,Poster,https://www.ijcai.org/proceedings/2021/358,https://www.ijcai.org/proceedings/2021/0358.pdf
377,Learning Deeper Non-Monotonic Networks by Softly Transferring Solution Space,Machine Learning,Zheng-Fan Wu;Hui Xue;Weimin Bai;,Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2021/440,https://www.ijcai.org/proceedings/2021/0440.pdf
378,Learning Embeddings from Knowledge Graphs With Numeric Edge Attributes,Machine Learning,Sumit Pai;Luca Costabello;,Accenture;,United States;,Poster,https://www.ijcai.org/proceedings/2021/395,https://www.ijcai.org/proceedings/2021/0395.pdf
379,Learning from Complementary Labels via Partial-Output Consistency Regularization,Machine Learning,Deng-Bao Wang;Lei Feng;Min-Ling Zhang;,Southeast University;Chongqing University;,China;,Poster,https://www.ijcai.org/proceedings/2021/423,https://www.ijcai.org/proceedings/2021/0423.pdf
380,Learning Groupwise Explanations for Black-Box Models,Machine Learning,Jingyue Gao;Xiting Wang;Yasha Wang;Yulan Yan;Xing Xie;,Peking University;Microsoft;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/330,https://www.ijcai.org/proceedings/2021/0330.pdf
381,Learning Nash Equilibria in Zero-Sum Stochastic Games via Entropy-Regularized Policy Approximation,Machine Learning,Yue Guan;Qifan Zhang;Panagiotis Tsiotras;,Georgia Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2021/339,https://www.ijcai.org/proceedings/2021/0339.pdf
