Index,Title,Authors,Affiliation,Status,Link
289,Robust Transfer Principal Component Analysis with Rank Constraints,Yuhong Guo,Temple University,Poster,https://nips.cc/virtual/2013/poster/3862
290,Scalable Inference for Logistic-Normal Topic Models,"Jianfei Chen, Jun Zhu, Zi Wang, Xun Zheng, Bo Zhang",,Poster,https://nips.cc/virtual/2013/poster/4006
291,Scalable Influence Estimation in Continuous-Time Diffusion Networks,"Nan Du, Le Song, Manuel Gomez Rodriguez, Hongyuan Zha",Georgia Institute of Technology; Max Planck Institute for Intelligent Systems,Oral,https://nips.cc/virtual/2013/poster/4084
292,Scalable kernels for graphs with continuous attributes,"Aasa Feragen, Niklas Kasenburg, Jens Petersen, Marleen de Bruijne, Karsten Borgwardt",Max Planck Institutes Tübingen; University of Copenhagen; Erasmus Medical Center,Poster,https://nips.cc/virtual/2013/poster/3758
293,Scoring Workers in Crowdsourcing: How Many Control Questions are Enough?,"Qiang Liu, Alex Ihler, Mark Steyvers","University of California, Irvine",Spotlight,https://nips.cc/virtual/2013/poster/3947
294,Sensor Selection in High-Dimensional Gaussian Trees with Nuisances,"Daniel S Levine, Jonathan P How",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3980
295,Sequential Transfer in Multi-armed Bandit with Finite Set of Models,"Mohammad Gheshlaghi azar, Alessandro Lazaric, Emma Brunskill",Carnegie Mellon University; INRIA,Poster,https://nips.cc/virtual/2013/poster/3981
296,Sign Cauchy Projections and Chi-Square Kernel,"Ping Li, Gennady Samorodnitsk, John Hopcroft","University of California, Los Angeles; Rutgers University; Cornell University",Poster,https://nips.cc/virtual/2013/poster/4020
297,Similarity Component Analysis,"Soravit Changpinyo, Kuan Liu, Fei Sha",University of Southern California,Poster,https://nips.cc/virtual/2013/poster/3902
298,Simultaneous Rectification and Alignment via Robust Recovery of Low-rank Tensors,"Xiaoqin Zhang, Di Wang, Zhengyuan Zhou, Yi Ma",Wenzhou University; Stanford University; Microsoft,Poster,https://nips.cc/virtual/2013/poster/3916
299,Sinkhorn Distances: Lightspeed Computation of Optimal Transport,Marco Cuturi,Kyoto University,Spotlight,https://nips.cc/virtual/2013/poster/3989
300,Sketching Structured Matrices for Faster Nonlinear Regression,"Haim Avron, Vikas Sindhwani, David Woodruff",IBM,Poster,https://nips.cc/virtual/2013/poster/4067
301,Small-Variance Asymptotics for Hidden Markov Models,"Anirban Roychowdhury, Ke Jiang, Brian Kulis",Ohio State University,Spotlight,https://nips.cc/virtual/2013/poster/3968
302,Solving inverse problem of Markov chain with partial observations,"Tetsuro Morimura, Takayuki Osogami, Tsuyoshi Ide",IBM,Poster,https://nips.cc/virtual/2013/poster/3918
303,Solving the multi-way matching problem by permutation synchronization,"Deepti Pachauri, Risi Kondor, Vikas Singh",University of Wisconsin–Madison; University of Chicago,Poster,https://nips.cc/virtual/2013/poster/3941
304,Sparse Additive Text Models with Low Rank Background,Lei Shi,Baidu,Poster,https://nips.cc/virtual/2013/poster/3753
305,Sparse Inverse Covariance Estimation with Calibration,"Tuo Zhao, Han Liu",Johns Hopkins University; Princeton University,Poster,https://nips.cc/virtual/2013/poster/3987
306,Sparse nonnegative deconvolution for compressive calcium imaging: algorithms and phase transitions,"Eftychios A Pnevmatikakis, Liam Paninski",,Poster,https://nips.cc/virtual/2013/poster/3873
307,Sparse Overlapping Sets Lasso for Multitask Learning and its Application to fMRI Analysis,"Nikhil Rao, Christopher Cox, Rob Nowak, Timothy T. Rogers",Unknown Institution; University Affiliation Not Specified,Spotlight,https://nips.cc/virtual/2013/poster/3979
308,Spectral methods for neural characterization using generalized quadratic models,"Ill Memming Park, Evan W Archer, Nicholas Priebe, Jonathan W Pillow","Center for Perceptual Systems; University Affiliation Not Specified; University of Texas at Austin; University of California, San Diego",Poster,https://nips.cc/virtual/2013/poster/4007
309,Speeding up Permutation Testing in Neuroimaging,"Chris Hinrichs, Vamsi K Ithapu, Qinyuan Sun, Sterling C Johnson, Vikas Singh",University of Wisconsin–Madison,Spotlight,https://nips.cc/virtual/2013/poster/3834
310,Speedup Matrix Completion with Side Information: Application to Multi-Label Learning,"Miao Xu, Rong Jin, Zhi-Hua Zhou",Nanjing University; Michigan State University,Poster,https://nips.cc/virtual/2013/poster/3990
311,Spike train entropy-rate estimation using hierarchical Dirichlet process priors,"Karin C Knudson, Jonathan W Pillow",Mathematics Department; Center for Perceptual Systems; University of Texas at Austin,Poster,https://nips.cc/virtual/2013/poster/3965
312,Statistical Active Learning Algorithms,"Maria-Florina F Balcan, Vitaly Feldman",Georgia Institute of Technology; IBM,Poster,https://nips.cc/virtual/2013/poster/3878
313,Statistical analysis of coupled time series with Kernel Cross-Spectral Density operators.,"Michel Besserve, Nikos K. Logothetis, Bernhard Schölkopf",Max Planck Institute for Intelligent Systems; Max Planck Institute for Biological Cybernetics,Poster,https://nips.cc/virtual/2013/poster/4016
314,Stochastic blockmodel approximation of a graphon: Theory and consistent estimation,"Edoardo M. Airoldi, Thiago B Costa, Stanley H Chan",,Poster,https://nips.cc/virtual/2013/poster/3812
315,Stochastic Convex Optimization with Multiple  Objectives,"Mehrdad Mahdavi, Tianbao Yang, Rong Jin",Michigan State University; NEC Labs America,Poster,https://nips.cc/virtual/2013/poster/3858
316,Stochastic Gradient Riemannian Langevin Dynamics on the Probability Simplex,"Sam Patterson, Yee Whye Teh",University College London; University of Oxford,Spotlight,https://nips.cc/virtual/2013/poster/4079
317,Stochastic Majorization-Minimization Algorithms for Large-Scale Optimization,Julien Mairal,INRIA Grenoble,Poster,https://nips.cc/virtual/2013/poster/3988
318,Stochastic Optimization of PCA with Capped MSG,"Raman Arora, Andy Cotter, Nati Srebro",Toyota Technological Institute at Chicago; Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3936
319,Stochastic Ratio Matching of RBMs for Sparse High-Dimensional Inputs,"Yann Dauphin, Yoshua Bengio",Universit u00e9 de Montr u00eal,Poster,https://nips.cc/virtual/2013/poster/3883
320,Streaming Variational Bayes,"Tamara Broderick, Nicholas Boyd, Andre Wibisono, Ashia C Wilson, Michael I Jordan","University of California, Berkeley",Poster,https://nips.cc/virtual/2013/poster/3926
321,Structured Learning via Logistic Regression,Justin Domke,Australian National University,Spotlight,https://nips.cc/virtual/2013/poster/3807
322,Submodular Optimization with Submodular Cover and Submodular Knapsack Constraints,"Rishabh K Iyer, Jeff A. Bilmes",University of Washington,Oral,https://nips.cc/virtual/2013/poster/4005
323,Summary Statistics for Partitionings and Feature Allocations,"Isik B Fidaner, Taylan Cemgil",Bogazici University,Poster,https://nips.cc/virtual/2013/poster/3763
324,Supervised Sparse Analysis and Synthesis Operators,"Pablo Sprechmann, Roee Litman, Tal Ben Yakar, Alexander M Bronstein, Guillermo Sapiro",Duke University; Tel Aviv University,Poster,https://nips.cc/virtual/2013/poster/3836
325,Symbolic Opportunistic Policy Iteration for Factored-Action MDPs,"Aswin Raghavan, Roni Khardon, Alan Fern, Prasad Tadepalli",Oregon State University; Tufts University,Poster,https://nips.cc/virtual/2013/poster/4012
326,Synthesizing Robust Plans under Incomplete Domain Models,"Tuan A Nguyen, Subbarao Kambhampati, Minh Do",Arizona State University; NASA Ames Research Center,Poster,https://nips.cc/virtual/2013/poster/4009
327,The Fast Convergence of Incremental PCA,"Akshay Balsubramani, Sanjoy Dasgupta, Yoav Freund","University of California, San Diego",Poster,https://nips.cc/virtual/2013/poster/4087
328,The Pareto Regret Frontier,Wouter M. Koolen,Queensland University of Technology,Poster,https://nips.cc/virtual/2013/poster/3831
329,The Power of Asymmetry in Binary Hashing,"Behnam Neyshabur, Nati Srebro, Ruslan Salakhutdinov, Yury Makarychev, Payman Yadollahpour",Toyota Technological Institute at Chicago; University of Toronto; Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/4048
330,The Randomized Dependence Coefficient,"David Lopez-Paz, Philipp Hennig, Bernhard Schölkopf",,Poster,https://nips.cc/virtual/2013/poster/3734
331,The Total Variation on Hypergraphs - Learning on Hypergraphs Revisited,"Matthias Hein, Simon Setzer, Leonardo Jost, Syama Sundar Rangapuram",,Spotlight,https://nips.cc/virtual/2013/poster/4004
332,"Third-Order Edge Statistics: Contour Continuation, Curvature, and Cortical Connections","Matthew Lawlor, Steven W Zucker",Yale University,Poster,https://nips.cc/virtual/2013/poster/3930
333,Thompson Sampling for 1-Dimensional Exponential Family Bandits,"Nathaniel Korda, Emilie Kaufmann, Remi Munos",INRIA; Institut Mines-Telecom; Telecom ParisTech,Poster,https://nips.cc/virtual/2013/poster/3895
334,Top-Down Regularization of Deep Belief Networks,"Hanlin Goh, Nicolas Thome, Matthieu Cord, Joo-Hwee Lim",UPMC – Sorbonne Universités; Institute for Infocomm Research; CNRS UMI 2955,Poster,https://nips.cc/virtual/2013/poster/3943
335,Tracking Time-varying Graphical Structure,"Erich Kummerfeld, David Danks",Carnegie Mellon University,Poster,https://nips.cc/virtual/2013/poster/3868
336,Trading Computation for Communication: Distributed Stochastic Dual Coordinate Ascent,Tianbao Yang,NEC Labs America,Poster,https://nips.cc/virtual/2013/poster/3805
337,Training and Analysing Deep Recurrent Neural Networks,"Michiel Hermans, Benjamin Schrauwen",Ghent University,Poster,https://nips.cc/virtual/2013/poster/3755
338,Transfer Learning in a Transductive Setting,"Marcus Rohrbach, Sandra Ebert, Bernt Schiele",Max Planck Institute for Informatics,Poster,https://nips.cc/virtual/2013/poster/3739
339,Translating Embeddings for Modeling Multi-relational Data,"Antoine Bordes, Nicolas Usunier, Alberto Garcia-Duran, Jason Weston, Oksana Yakhnenko",Université de Technologie de Compiègne; Google,Poster,https://nips.cc/virtual/2013/poster/4044
340,Transportability from Multiple Environments with Limited Experiments,"Elias Bareinboim, Sanghack Lee, Vasant Honavar, Judea Pearl","University of California, Los Angeles; Penn State University",Poster,https://nips.cc/virtual/2013/poster/3749
341,Two-Target Algorithms  for Infinite-Armed   Bandits with Bernoulli Rewards,"Thomas Bonald, Alexandre Proutiere","Telecom ParisTech; Laboratoire d'Informatique, Networks, et Systèmes Complexes; KTH Royal Institute of Technology; INRIA",Poster,https://nips.cc/virtual/2013/poster/3977
342,Understanding Dropout,"Pierre Baldi, Peter J Sadowski","University of California, Irvine",Oral,https://nips.cc/virtual/2013/poster/4047
343,Understanding variable importances in forests of randomized trees,"Gilles Louppe, Louis Wehenkel, Antonio Sutera, Pierre Geurts",University of Liège,Spotlight,https://nips.cc/virtual/2013/poster/3782
344,Universal models for binary spike patterns using centered Dirichlet processes,"Ill Memming Park, Evan W Archer, Kenneth Latimer, Jonathan W Pillow",Institute for Neuroscience; Center for Perceptual Systems; University Affiliation Not Specified; University of Texas at Austin,Poster,https://nips.cc/virtual/2013/poster/4008
345,Unsupervised Spectral Learning of Finite State Transducers,"Raphael Bailly, Xavier Carreras, Ariadna Quattoni",,Spotlight,https://nips.cc/virtual/2013/poster/3824
346,Unsupervised Structure Learning of Stochastic And-Or Grammars,"Kewei Tu, Maria Pavlovskaia, Song-Chun Zhu","Center for Vision, Cognition, Learning and Art; University of California, Los Angeles",Poster,https://nips.cc/virtual/2013/poster/3881
347,Using multiple samples to learn mixture models,"Jason Lee, Ran Gilad-Bachrach, Rich Caruana",Stanford University; Microsoft,Spotlight,https://nips.cc/virtual/2013/poster/3770
348,Variance Reduction for Stochastic Gradient Optimization,"Chong Wang, Xi Chen, Alexander J Smola, Eric P Xing","Carnegie Mellon University; University of California, Berkeley",Poster,https://nips.cc/virtual/2013/poster/3754
349,Variational Inference for Mahalanobis Distance Metrics in Gaussian Process Regression,"Michalis Titsias RC AUEB, Miguel Lazaro-Gredilla",Athens University of Economics and Business; Universidad Carlos III de Madrid,Poster,https://nips.cc/virtual/2013/poster/3765
350,Variational Planning for Graph-based MDPs,"Qiang Cheng, Qiang Liu, Feng Chen, Alex Ihler","Tsinghua University; University of California, Irvine",Poster,https://nips.cc/virtual/2013/poster/4065
351,Variational Policy Search via Trajectory Optimization,"Sergey Levine, Vladlen Koltun",Stanford University; Adobe,Poster,https://nips.cc/virtual/2013/poster/3757
352,Visual Concept Learning: Combining Machine Vision and Bayesian Generalization on Concept Hierarchies,"Yangqing Jia, Joshua T. Abbott, Joseph L Austerweil, Tom Griffiths, Trevor Darrell","University of California, Berkeley; Brown University",Poster,https://nips.cc/virtual/2013/poster/3939
353,Wavelets on Graphs via Deep Learning,"Raif Rustamov, Leonidas Guibas",Stanford University,Poster,https://nips.cc/virtual/2013/poster/3846
354,What Are the Invariant Occlusive Components of Image Patches? A Probabilistic Generative Approach,"Zhenwen Dai, Georgios Exarchakis, Jörg Lücke","University of Sheffield; Goethe-University Frankfurt; University of California, Berkeley; University of Oldenburg; Technical University Berlin",Poster,https://nips.cc/virtual/2013/poster/3761
355,What do row and column marginals reveal about your dataset?,"Behzad Golshan, John Byers, Evimaria Terzi",Boston University,Poster,https://nips.cc/virtual/2013/poster/3975
356,When are Overcomplete Topic Models Identifiable? Uniqueness of Tensor Tucker Decompositions with Structured Sparsity,"Anima Anandkumar, Daniel J. Hsu, Majid Janzamin, Sham M. Kakade","University of California, Irvine; Columbia University; Microsoft",Poster,https://nips.cc/virtual/2013/poster/3955
357,"When in Doubt, SWAP: High-Dimensional Sparse Recovery from Correlated Measurements","Divyanshu Vats, Richard Baraniuk",Rice University,Poster,https://nips.cc/virtual/2013/poster/3845
358,Which Space Partitioning Tree to Use for Search?,"Parikshit Ram, Alexander Gray",Georgia Tech; Georgia Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3808
359,Zero-Shot Learning Through Cross-Modal Transfer,"Richard Socher, Milind Ganjoo, Christopher D. Manning, Andrew Ng",Stanford University,Poster,https://nips.cc/virtual/2013/poster/3839
360,Σ-Optimality for Active Learning on Gaussian Random Fields,"Yifei Ma, Roman Garnett, Jeff Schneider",Carnegie Mellon University; University of Bonn,Poster,https://nips.cc/virtual/2013/poster/4040
