Index,Title,Authors,Affiliation,Status,Link
247,Dialog-to-Action: Conversational Question Answering Over a Large-Scale Knowledge Base,"Daya Guo, Duyu Tang, Nan Duan, Ming Zhou, Jian Yin",Sun Yat-sen University; Guangdong Key Laboratory of Big Data Analysis and Processing; Microsoft,Poster,https://nips.cc/virtual/2018/poster/11300
248,Differentiable MPC for End-to-end Planning and Control,"Brandon Amos, Ivan Jimenez, Jacob Sacks, Byron Boots, J. Zico Kolter",Carnegie Mellon University; Georgia Institute of Technology; Bosch Center for AI,Poster,https://nips.cc/virtual/2018/poster/11793
249,Differential Privacy for Growing Databases,"Rachel Cummings, Sara Krehbiel, Kevin A Lai, Uthaipon Tantipongpipat",Georgia Institute of Technology; University of Richmond,Poster,https://nips.cc/virtual/2018/poster/11846
250,Differential Properties of Sinkhorn Approximation for Learning with Wasserstein Distance,"Giulia Luise, Alessandro Rudi, Massimiliano Pontil, Carlo Ciliberto",University College London; Istituto Italiano di Tecnologia; INRIA; Imperial College London,Poster,https://nips.cc/virtual/2018/poster/11570
251,Differentially Private Bayesian Inference for Exponential Families,"Garrett Bernstein, Daniel R. Sheldon",University of Massachusetts Amherst,Poster,https://nips.cc/virtual/2018/poster/11298
252,Differentially Private Change-Point Detection,"Rachel Cummings, Sara Krehbiel, Yajun Mei, Rui Tuo, Wanrong Zhang",Georgia Institute of Technology; University of Richmond; Texas A&M University,Poster,https://nips.cc/virtual/2018/poster/12023
253,Differentially Private Contextual Linear Bandits,"Roshan Shariff, Or Sheffet",University of Alberta,Poster,https://nips.cc/virtual/2018/poster/11425
254,Differentially Private k-Means with Constant Multiplicative Error,"Uri Stemmer, Haim Kaplan",Tel Aviv University; Ben-Gurion University of the Negev; Weizmann Institute of Science,Spotlight,https://nips.cc/virtual/2018/poster/11530
255,Differentially Private Robust Low-Rank Approximation,"Raman Arora, Vladimir braverman, Jalaj Upadhyay",Johns Hopkins University,Poster,https://nips.cc/virtual/2018/poster/11410
256,Differentially Private Testing of Identity and Closeness of Discrete Distributions,"Jayadev Acharya, Ziteng Sun, Huanyu Zhang",Cornell University,Spotlight,https://nips.cc/virtual/2018/poster/11663
257,Differentially Private Uniformly Most Powerful Tests for Binomial Data,"Jordan Awan, Aleksandra Slavković",Penn State University,Poster,https://nips.cc/virtual/2018/poster/11417
258,Diffusion Maps for Textual Network Embedding,"Xinyuan Zhang, Yitong Li, Dinghan Shen, Lawrence Carin",Duke University,Spotlight,https://nips.cc/virtual/2018/poster/11729
259,DifNet: Semantic Segmentation by Diffusion Networks,"Peng Jiang, Fanglin Gu, Yunhai Wang, Changhe Tu, Baoquan Chen",Shandong University; Peking University,Poster,https://nips.cc/virtual/2018/poster/11177
260,Dimensionality Reduction for Stationary Time Series via Stochastic Nonconvex Optimization,"Minshuo Chen, Lin Yang, Mengdi Wang, Tuo Zhao",Georgia Institute of Technology; Princeton University,Poster,https://nips.cc/virtual/2018/poster/11351
261,Dimensionality Reduction has Quantifiable Imperfections: Two Geometric Bounds,"Kry Lui, Gavin Weiguang Ding, Ruitong Huang, Robert McCann",Borealis AI; Mathematics Department; University of Toronto,Poster,https://nips.cc/virtual/2018/poster/11808
262,Dimensionally Tight Bounds for Second-Order Hamiltonian Monte Carlo,"Oren Mangoubi, Nisheeth Vishnoi",EPFL,Poster,https://nips.cc/virtual/2018/poster/11585
263,Diminishing Returns Shape Constraints for Interpretability and Regularization,"Maya Gupta, Dara Bahri, Andrew Cotter, Kevin Canini",,Poster,https://nips.cc/virtual/2018/poster/11659
264,Direct Estimation of Differences in Causal Graphs,"Yuhao Wang, Chandler Squires, Anastasiya Belyaeva, Caroline Uhler",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2018/poster/11376
265,Direct Runge-Kutta Discretization Achieves Acceleration,"Jingzhao Zhang, Aryan Mokhtari, Suvrit Sra, Ali Jadbabaie",Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2018/poster/11388
266,Dirichlet belief networks for topic structure learning,"He Zhao, Lan Du, Wray Buntine, Mingyuan Zhou",,Poster,https://nips.cc/virtual/2018/poster/11763
267,Dirichlet-based Gaussian Processes for Large-scale Calibrated Classification,"Dimitrios Milios, Raffaello Camoriano, Pietro Michiardi, Lorenzo Rosasco, Maurizio Filippone",EURECOM; IIT; Università degli Studi di Genova; Istituto Italiano di Tecnologia,Poster,https://nips.cc/virtual/2018/poster/11583
268,Disconnected Manifold Learning for Generative Adversarial Networks,"Mahyar Khayatkhoei, Maneesh K. Singh, Ahmed Elgammal",Rutgers University; Verisk Analytics,Poster,https://nips.cc/virtual/2018/poster/11707
269,Discovery of Latent 3D Keypoints via End-to-end Geometric Reasoning,"Supasorn Suwajanakorn, Noah Snavely, Jonathan J Tompson, Mohammad Norouzi",Vidyasirimedhi Institute of Science and Technology; Google,Oral,https://nips.cc/virtual/2018/poster/11218
270,Discretely Relaxing Continuous Variables for tractable Variational Inference,"Trefor Evans, Prasanth Nair",University of Toronto,Spotlight,https://nips.cc/virtual/2018/poster/11990
271,Discrimination-aware Channel Pruning for Deep Neural Networks,"Zhuangwei Zhuang, Mingkui Tan, Bohan Zhuang, Jing Liu, Yong Guo, Qingyao Wu, Junzhou Huang, Jinhui Zhu",South China University of Technology; Tencent; University of Adelaide; University of Texas at Arlington,Poster,https://nips.cc/virtual/2018/poster/11109
272,Distilled Wasserstein Learning for Word Embedding and Topic Modeling,"Hongteng Xu, Wenlin Wang, Wei Liu, Lawrence Carin",In?nia ML; Duke University; Tencent,Poster,https://nips.cc/virtual/2018/poster/11185
273,Distributed $k$-Clustering for Data with Heavy Noise,"Shi Li, Xiangyu Guo",University at Buffalo,Spotlight,https://nips.cc/virtual/2018/poster/11752
274,Distributed Learning without Distress: Privacy-Preserving Empirical Risk Minimization,"Bargav Jayaraman, Lingxiao Wang, David Evans, Quanquan Gu","University of Virginia; University of California, Los Angeles",Poster,https://nips.cc/virtual/2018/poster/11614
275,Distributed Multi-Player Bandits - a Game of Thrones Approach,"Ilai Bistritz, Amir Leshem",Stanford University; Bar-Ilan University,Poster,https://nips.cc/virtual/2018/poster/11695
276,Distributed Multitask Reinforcement Learning with Quadratic Convergence,"Rasul Tutunov, Dongho Kim, Haitham Bou Ammar",PROWLER.io,Poster,https://nips.cc/virtual/2018/poster/11850
277,Distributed Stochastic Optimization via Adaptive SGD,"Ashok Cutkosky, Róbert Busa-Fekete",Stanford University; Yahoo! Research,Poster,https://nips.cc/virtual/2018/poster/11203
278,Distributed Weight Consolidation: A Brain Segmentation Case Study,"Patrick McClure, Charles Y Zheng, Jakub Kaczmarzyk, John Rogers-Lee, Satra Ghosh, Dylan Nielson, Peter A Bandettini, Francisco Pereira",National Institute of Mental Health; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2018/poster/11406
279,Distributionally Robust Graphical Models,"Rizal Fathony, Ashkan Rezaei, Mohammad Ali Bashiri, Xinhua Zhang, Brian Ziebart",,Poster,https://nips.cc/virtual/2018/poster/11798
280,Diverse Ensemble Evolution: Curriculum Data-Model Marriage,"Tianyi Zhou, Shengjie Wang, Jeff A. Bilmes",University of Washington,Poster,https://nips.cc/virtual/2018/poster/11574
281,Diversity-Driven Exploration Strategy for Deep Reinforcement Learning,"Zhang-Wei Hong, Tzu-Yun Shann, Shih-Yang Su, Yi-Hsiang Chang, Tsu-Jui Fu, Chun-Yi Lee",National Tsing Hua University,Poster,https://nips.cc/virtual/2018/poster/11992
282,"Do Less, Get More: Streaming Submodular Maximization with Subsampling","Moran Feldman, Amin Karbasi, Ehsan Kazemi",Open University of Israel; Yale University,Spotlight,https://nips.cc/virtual/2018/poster/11095
283,Does mitigating ML's impact disparity require treatment disparity?,"Zachary Lipton, Julian McAuley, Alexandra Chouldechova","Carnegie Mellon University; University of California, San Diego",Poster,https://nips.cc/virtual/2018/poster/11778
284,Domain Adaptation by Using Causal Inference to Predict Invariant Conditional Distributions,"Sara Magliacane, Thijs van Ommen, Tom Claassen, Stephan Bongers, Philip Versteeg, Joris M. Mooij",IBM; University of Amsterdam; Radboud University,Poster,https://nips.cc/virtual/2018/poster/12025
285,Domain-Invariant Projection Learning for Zero-Shot Recognition,"An Zhao, Mingyu Ding, Jiechao Guan, Zhiwu Lu, Tao Xiang, Ji-Rong Wen",Renmin University of China; Queen Mary University of London; Samsung,Poster,https://nips.cc/virtual/2018/poster/11122
286,Doubly Robust Bayesian Inference for Non-Stationary Streaming Data with $\beta$-Divergences,"Jeremias Knoblauch, Jack E Jewson, Theodoros Damoulas",Alan Turing Institute; University of Warwick,Poster,https://nips.cc/virtual/2018/poster/11034
287,DropBlock: A regularization method for convolutional networks,"Golnaz Ghiasi, Tsung-Yi Lin, Quoc V Le",,Poster,https://nips.cc/virtual/2018/poster/12014
288,DropMax: Adaptive Variational Softmax,"Hae Beom Lee, Juho Lee, Saehoon Kim, Eunho Yang, Sung Ju Hwang",,Poster,https://nips.cc/virtual/2018/poster/11113
289,Dropping Symmetry for Fast Symmetric Nonnegative Matrix Factorization,"Zhihui Zhu, Xiao Li, Kai Liu, Qiuwei Li",Johns Hopkins University; Chinese University of Hong Kong; Colorado School of Mines,Poster,https://nips.cc/virtual/2018/poster/11504
290,Dual Policy Iteration,"Wen Sun, Geoffrey J. Gordon, Byron Boots, J. Bagnell",Carnegie Mellon University; Georgia Institute of Technology; Aurora Innovation,Poster,https://nips.cc/virtual/2018/poster/11680
291,Dual Principal Component Pursuit: Improved Analysis and Efficient Algorithms,"Zhihui Zhu, Yifan Wang, Daniel Robinson, Daniel Naiman, René Vidal, Manolis Tsakiris",Johns Hopkins University; ShanghaiTech University,Poster,https://nips.cc/virtual/2018/poster/11228
292,Dual Swap Disentangling,"Zunlei Feng, Xinchao Wang, Chenglong Ke, An-Xiang Zeng, Dacheng Tao, Mingli Song",Zhejiang University; Stevens Institute of Technology; Alibaba Group; University of Sydney,Poster,https://nips.cc/virtual/2018/poster/11573
293,DVAE#: Discrete Variational Autoencoders with Relaxed Boltzmann Priors,"Arash Vahdat, Evgeny Andriyash, William Macready",Quadrant.ai; D-Wave Systems Inc.,Poster,https://nips.cc/virtual/2018/poster/11199
294,Dynamic Network Model from Partial Observations,"Elahe Ghalebi, Baharan Mirzasoleiman, Radu Grosu, Jure Leskovec",Technische Universität Wien; Stanford University,Spotlight,https://nips.cc/virtual/2018/poster/11936
295,e-SNLI: Natural Language Inference with Natural Language Explanations,"Oana-Maria Camburu, Tim Rocktäschel, Thomas Lukasiewicz, Phil Blunsom",University of Oxford; University College London; Alan Turing Institute; DeepMind,Poster,https://nips.cc/virtual/2018/poster/11907
296,Early Stopping for Nonparametric Testing,"Meimei Liu, Guang Cheng",Duke University; Purdue University,Poster,https://nips.cc/virtual/2018/poster/11396
297,Efficient Algorithms for Non-convex Isotonic Regression through Submodular Optimization,Francis Bach,,Poster,https://nips.cc/virtual/2018/poster/11028
298,Efficient Anomaly Detection via Matrix Sketching,"Vatsal Sharan, Parikshit Gopalan, Udi Wieder","Stanford University; VMware, Inc.",Poster,https://nips.cc/virtual/2018/poster/11773
299,Efficient Convex Completion of Coupled Tensors using Coupled Nuclear Norms,"Kishan Wimalawarne, Hiroshi Mamitsuka",Kyoto University; Aalto University,Poster,https://nips.cc/virtual/2018/poster/11665
300,Efficient Formal Safety Analysis of Neural Networks,"Shiqi Wang, Kexin Pei, Justin Whitehouse, Junfeng Yang, Suman Jana",Columbia University,Poster,https://nips.cc/virtual/2018/poster/11616
301,Efficient Gradient Computation for Structured Output Learning with Rational and Tropical Losses,"Corinna Cortes, Vitaly Kuznetsov, Mehryar Mohri, Dmitry Storcheus, Scott Yang",Google; Courant Institute; D. E. Shaw and Co.; Courant Institute of Mathematical Sciences,Poster,https://nips.cc/virtual/2018/poster/11657
302,Efficient High Dimensional Bayesian Optimization with Additivity and Quadrature Fourier Features,"Mojmir Mutny, Andreas Krause",ETH Zurich,Spotlight,https://nips.cc/virtual/2018/poster/11859
303,Efficient inference for time-varying behavior during learning,"Nicholas A. Roy, Ji Hyun Bak, Athena Akrami, Carlos Brody, Jonathan W Pillow",Princeton University; Korea Institute for Advanced Study; Howard Hughes Medical Institute; University College London,Poster,https://nips.cc/virtual/2018/poster/11555
304,Efficient Loss-Based Decoding on Graphs for Extreme Classification,"Itay Evron, Edward Moroshko, Koby Crammer",Technion,Poster,https://nips.cc/virtual/2018/poster/11696
305,Efficient Neural Network Robustness Certification with General Activation Functions,"Huan Zhang, Tsui-Wei Weng, Pin-Yu Chen, Cho-Jui Hsieh, Luca Daniel","University of California, Los Angeles; Massachusetts Institute of Technology; IBM",Poster,https://nips.cc/virtual/2018/poster/11484
306,Efficient nonmyopic batch active search,"Shali Jiang, Gustavo Malkomes, Matthew Abbott, Benjamin Moseley, Roman Garnett",Washington University in St. Louis; Carnegie Mellon University; Relational AI,Spotlight,https://nips.cc/virtual/2018/poster/11129
307,Efficient online algorithms for fast-rate regret bounds under sparsity,"Pierre Gaillard, Olivier Wintenberger",INRIA; Sorbonne Université,Poster,https://nips.cc/virtual/2018/poster/11677
308,Efficient Online Portfolio with Logarithmic Regret,"Haipeng Luo, Chen-Yu Wei, Kai Zheng",University of Southern California; Peking University,Spotlight,https://nips.cc/virtual/2018/poster/11788
309,Efficient Projection onto the Perfect Phylogeny Model,"Bei Jia, Surjyendu Ray, Sam Safavi, José Bento",Boston College,Poster,https://nips.cc/virtual/2018/poster/11407
310,Efficient Stochastic Gradient Hard Thresholding,"Pan Zhou, Xiaotong Yuan, Jiashi Feng",National University of Singapore; Nanjing University of Information Science & Technology,Poster,https://nips.cc/virtual/2018/poster/11211
311,Embedding Logical Queries on Knowledge Graphs,"Will Hamilton, Payal Bajaj, Marinka Zitnik, Dan Jurafsky, Jure Leskovec",Stanford University,Poster,https://nips.cc/virtual/2018/poster/11215
312,Empirical Risk Minimization in Non-interactive Local Differential Privacy Revisited,"Di Wang, Marco Gaboardi, Jinhui Xu",,Poster,https://nips.cc/virtual/2018/poster/11117
313,Empirical Risk Minimization Under Fairness Constraints,"Michele Donini, Luca Oneto, Shai Ben-David, John S Shawe-Taylor, Massimiliano Pontil",Istituto Italiano di Tecnologia; University of Genoa; University of Waterloo; University College London,Poster,https://nips.cc/virtual/2018/poster/11286
314,End-to-End Differentiable Physics for Learning and Control,"Filipe de Avila Belbute-Peres, Kevin Smith, Kelsey Allen, Josh Tenenbaum, J. Zico Kolter",Carnegie Mellon University; Massachusetts Institute of Technology; Bosch Center for Artificial Intelligence,Spotlight,https://nips.cc/virtual/2018/poster/11691
315,End-to-end Symmetry Preserving Inter-atomic Potential Energy Model for Finite and Extended Systems,"Linfeng Zhang, Jiequn Han, Han Wang, Wissam Saidi, Roberto Car, Weinan E",,Poster,https://nips.cc/virtual/2018/poster/11438
316,Enhancing the Accuracy and Fairness of Human Decision Making,"Isabel Valera, Adish Singla, Manuel Gomez Rodriguez",Max Planck Institute for Intelligent Systems; Max Planck Institute for Software Systems,Poster,https://nips.cc/virtual/2018/poster/11190
317,Entropy and mutual information in models of deep neural networks,"Marylou Gabrié, Andre Manoel, Clément Luneau, jean barbier, Nicolas Macris, Florent Krzakala, Lenka Zdeborová",École Normale Supérieure; INRIA; Université Paris-Saclay; EPFL; International Center for Theoretical Physics; Duke University; Sorbonne Universités,Spotlight,https://nips.cc/virtual/2018/poster/11195
318,Entropy Rate Estimation for Markov Chains with Large State Space,"Yanjun Han, Jiantao Jiao, Chuan-Zheng Lee, Tsachy Weissman, Yihong Wu, Tiancheng Yu","Stanford University; University of California, Berkeley; Yale University; Tsinghua University",Spotlight,https://nips.cc/virtual/2018/poster/11929
319,Equality of Opportunity in Classification: A Causal Approach,"Junzhe Zhang, Elias Bareinboim",Purdue University,Poster,https://nips.cc/virtual/2018/poster/11367
320,Escaping Saddle Points in Constrained Optimization,"Aryan Mokhtari, Asuman Ozdaglar, Ali Jadbabaie",Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2018/poster/11363
321,Estimating Learnability in the Sublinear Data Regime,"Weihao Kong, Gregory Valiant",Stanford University,Poster,https://nips.cc/virtual/2018/poster/11533
322,Estimators for Multivariate Information Measures in General Probability Spaces,"Arman Rahimzamani, Himanshu Asnani, Pramod Viswanath, Sreeram Kannan",University of Washington; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2018/poster/11828
323,Evidential Deep Learning to Quantify Classification Uncertainty,"Murat Sensoy, Lance Kaplan, Melih Kandemir",Ozyegin University; US Army Research Laboratory; Bosch Center for Artificial Intelligence,Poster,https://nips.cc/virtual/2018/poster/11322
324,Evolution-Guided Policy Gradient in Reinforcement Learning,"Shauharda Khadka, Kagan Tumer",Oregon State University,Poster,https://nips.cc/virtual/2018/poster/11137
325,Evolutionary Stochastic Gradient Descent for Optimization of Deep Neural Networks,"Xiaodong Cui, Wei Zhang, Zoltán Tüske, Michael Picheny",IBM,Poster,https://nips.cc/virtual/2018/poster/11587
326,Evolved Policy Gradients,"Rein Houthooft, Yuhua Chen, Phillip Isola, Bradly Stadie, Filip Wolski, OpenAI Jonathan Ho, Pieter Abbeel","OpenAI; Massachusetts Institute of Technology; University of California, Berkeley",Spotlight,https://nips.cc/virtual/2018/poster/11527
327,Ex ante coordination and collusion in zero-sum multi-player extensive-form games,"Gabriele Farina, Andrea Celli, Nicola Gatti, Tuomas Sandholm",Carnegie Mellon University; Politecnico di Milano,Poster,https://nips.cc/virtual/2018/poster/11916
328,Exact natural gradient in deep linear networks and its application to the nonlinear case,"Alberto Bernacchia, Mate Lengyel, Guillaume Hennequin",University of Cambridge; Central European University,Poster,https://nips.cc/virtual/2018/poster/11577
329,Expanding Holographic Embeddings for Knowledge Completion,"Yexiang Xue, Yang Yuan, Zhitian Xu, Ashish Sabharwal",,Poster,https://nips.cc/virtual/2018/poster/11443
330,Experimental Design for Cost-Aware Learning of Causal Graphs,"Erik Lindgren, Murat Kocaoglu, Alexandros G Dimakis, Sriram Vishwanath",University of Texas at Austin; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2018/poster/11516
331,Explaining Deep Learning Models -- A Bayesian Non-parametric Approach,"Wenbo Guo, Sui Huang, Yunzhe Tao, Xinyu Xing, Lin Lin",Pennsylvania State University; Netflix; Columbia University,Poster,https://nips.cc/virtual/2018/poster/11445
332,Explanations based on the Missing: Towards Contrastive Explanations with Pertinent Negatives,"Amit Dhurandhar, Pin-Yu Chen, Ronny Luss, Chun-Chen Tu, Paishun Ting, Karthikeyan Shanmugam, Payel Das",IBM; University of Michigan,Poster,https://nips.cc/virtual/2018/poster/11082
333,Exploiting Numerical Sparsity for Efficient Learning : Faster Eigenvector Computation and Regression,"Neha Gupta, Aaron Sidford",Stanford University,Poster,https://nips.cc/virtual/2018/poster/11515
334,Exploration in Structured Reinforcement Learning,"Jungseul Ok, Alexandre Proutiere, Damianos Tranos",KTH Royal Institute of Technology,Oral,https://nips.cc/virtual/2018/poster/11847
335,Exponentially Weighted Imitation Learning for Batched Historical Data,"Qing Wang, Jiechao Xiong, Lei Han, peng sun, Han Liu, Tong Zhang",Tencent; Northwestern University,Poster,https://nips.cc/virtual/2018/poster/11609
336,Exponentiated Strongly Rayleigh Distributions,"Zelda E. Mariet, Suvrit Sra, Stefanie Jegelka",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2018/poster/11440
337,Extracting Relationships by Multi-Domain Matching,"Yitong Li, michael Murias, geraldine Dawson, David E Carlson",,Poster,https://nips.cc/virtual/2018/poster/11656
338,Factored Bandits,"Julian Zimmert, Yevgeny Seldin",University of Copenhagen,Poster,https://nips.cc/virtual/2018/poster/11290
339,Fairness Behind a Veil of Ignorance: A Welfare Analysis for Automated Decision Making,"Hoda Heidari, Claudio Ferrari, Krishna Gummadi, Andreas Krause",ETH Zurich; Max Planck Institute for Software Systems,Poster,https://nips.cc/virtual/2018/poster/11144
340,Fairness Through Computationally-Bounded Awareness,"Michael Kim, Omer Reingold, Guy Rothblum",Stanford University; Weizmann Institute of Science,Poster,https://nips.cc/virtual/2018/poster/11475
341,Faithful Inversion of Generative Models for Effective Amortized Inference,"Stefan Webb, Adam Golinski, Rob Zinkov, Siddharth N, Tom Rainforth, Yee Whye Teh, Frank Wood",University of Oxford; University of British Columbia,Poster,https://nips.cc/virtual/2018/poster/11312
342,Fast and Effective Robustness Certification,"Gagandeep Singh, Timon Gehr, Matthew Mirman, Markus Püschel, Martin Vechev",ETH Zurich,Poster,https://nips.cc/virtual/2018/poster/12021
343,Fast Approximate Natural Gradient Descent in a Kronecker Factored Eigenbasis,"Thomas George, César Laurent, Xavier Bouthillier, Nicolas Ballas, Pascal Vincent",Université de Montréal; Meta; Canadian Institute for Advanced Research,Poster,https://nips.cc/virtual/2018/poster/11908
344,Fast deep reinforcement learning using online adjustments from the past,"Steven Hansen, Alexander Pritzel, Pablo Sprechmann, Andre Barreto, Charles Blundell",DeepMind,Poster,https://nips.cc/virtual/2018/poster/11999
345,Fast Estimation of Causal Interactions using Wold Processes,"Flavio Figueiredo, Guilherme Resende Borges, Pedro O.S. Vaz de Melo, Renato Assunção",Universidade Federal de Minas Gerais,Poster,https://nips.cc/virtual/2018/poster/11303
346,Fast greedy algorithms for dictionary selection with generalized sparsity constraints,"Kaito Fujii, Tasuku Soma",University of Tokyo,Spotlight,https://nips.cc/virtual/2018/poster/11466
347,Fast Greedy MAP Inference for Determinantal Point Process to Improve Recommendation Diversity,"Laming Chen, Guoxin Zhang, Eric Zhou",Hulu LLC; Kwai Inc.,Poster,https://nips.cc/virtual/2018/poster/11548
348,Fast Rates of ERM and Stochastic Approximation: Adaptive to Error Bound Conditions,"Mingrui Liu, Xiaoxuan Zhang, Lijun Zhang, Rong Jin, Tianbao Yang",University of Iowa; Nanjing University; Alibaba Group,Poster,https://nips.cc/virtual/2018/poster/11460
349,Fast Similarity Search via Optimal Sparse Lifting,"Wenye Li, Jingwei Mao, Yin Zhang, Shuguang Cui",Chinese University of Hong Kong; Shenzhen Research Institute of Big Data,Poster,https://nips.cc/virtual/2018/poster/11044
350,Faster Neural Networks Straight from JPEG,"Lionel Gueguen, Alex Sergeev, Ben Kadlec, Rosanne Liu, Jason Yosinski",Uber Technologies Inc.; Uber,Poster,https://nips.cc/virtual/2018/poster/11391
351,Faster Online Learning of Optimal Threshold for Consistent F-measure Optimization,"Xiaoxuan Zhang, Mingrui Liu, Xun Zhou, Tianbao Yang",University of Iowa,Poster,https://nips.cc/virtual/2018/poster/11387
352,"FastGRNN: A Fast, Accurate, Stable and Tiny Kilobyte Sized Gated Recurrent Neural Network","Aditya Kusupati, Manish Singh, Kush Bhatia, Ashish Kumar, Prateek Jain, Manik Varma","Microsoft; Indian Institute of Technology Delhi; University of California, Berkeley",Poster,https://nips.cc/virtual/2018/poster/11860
353,FD-GAN: Pose-guided Feature Distilling GAN for Robust Person Re-identification,"Yixiao Ge, Zhuowan Li, Haiyu Zhao, Guojun Yin, Shuai Yi, Xiaogang Wang, hongsheng Li",Chinese University of Hong Kong; SenseTime; Johns Hopkins University; University of Science and Technology of China,Poster,https://nips.cc/virtual/2018/poster/11140
354,Fighting Boredom in Recommender Systems with Linear Reinforcement Learning,"Romain WARLOP, Alessandro Lazaric, Jérémie Mary",?fty-?ve; INRIA Lille; Meta; Criteo,Poster,https://nips.cc/virtual/2018/poster/11189
355,First-order Stochastic Algorithms for Escaping From Saddle Points in Almost Linear Time,"Yi Xu, Rong Jin, Tianbao Yang",University of Iowa; Alibaba Group,Poster,https://nips.cc/virtual/2018/poster/11540
356,"FishNet: A Versatile Backbone for Image, Region, and Pixel Level Prediction","Shuyang Sun, Jiangmiao Pang, Jianping Shi, Shuai Yi, Wanli Ouyang",University of Sydney; Zhejiang University; SenseTime,Poster,https://nips.cc/virtual/2018/poster/11098
357,Flexible and accurate inference and learning for deep generative models,"Eszter Vértes, Maneesh Sahani",,Poster,https://nips.cc/virtual/2018/poster/11413
358,Flexible neural representation for physics prediction,"Damian Mrowca, Chengxu Zhuang, Elias Wang, Nick Haber, Li F Fei-Fei, Josh Tenenbaum, Daniel L Yamins",,Poster,https://nips.cc/virtual/2018/poster/11840
359,Forecasting Treatment Responses Over Time Using Recurrent Marginal Structural Networks,Bryan Lim,,Poster,https://nips.cc/virtual/2018/poster/11720
360,Foreground Clustering for Joint Segmentation and Localization in Videos and Images,Abhishek Sharma,Navinfo Europe Research,Poster,https://nips.cc/virtual/2018/poster/11183
361,Forward Modeling for Partial Observation Strategy Games - A StarCraft Defogger,"Gabriel Synnaeve, Zeming Lin, Jonas Gehring, Dan Gant, Vegard Mella, Vasil Khalidov, Nicolas Carion, Nicolas Usunier",Meta,Poster,https://nips.cc/virtual/2018/poster/12015
362,Found Graph Data and Planted Vertex Covers,"Austin R Benson, Jon Kleinberg",Cornell University,Poster,https://nips.cc/virtual/2018/poster/11152
363,FRAGE: Frequency-Agnostic Word Representation,"Chengyue Gong, Di He, Xu Tan, Tao Qin, Liwei Wang, Tie-Yan Liu",Peking University; Microsoft,Poster,https://nips.cc/virtual/2018/poster/11150
364,Frequency-Domain Dynamic Pruning for Convolutional Neural Networks,"Zhenhua Liu, Jizheng Xu, Xiulian Peng, Ruiqin Xiong",Peking University; Microsoft,Poster,https://nips.cc/virtual/2018/poster/11124
365,From Stochastic Planning to Marginal MAP,"Hao(Jackson) Cui, Radu Marinescu, Roni Khardon",Tufts University; IBM; Indiana University,Poster,https://nips.cc/virtual/2018/poster/11313
366,Fully Neural Network Based Speech Recognition on Mobile and Embedded Devices,"Jinhwan Park, Yoonho Boo, Iksoo Choi, Sungho Shin, Wonyong Sung",Seoul National University,Poster,https://nips.cc/virtual/2018/poster/12004
367,Fully Understanding The Hashing Trick,"Casper B. Freksen, Lior Kamma, Kasper Green Larsen",Aarhus University,Spotlight,https://nips.cc/virtual/2018/poster/11526
368,Gamma-Poisson Dynamic Matrix Factorization Embedded with Metadata Influence,"Trong Dinh Thac Do, Longbing Cao",University of Technology Sydney,Poster,https://nips.cc/virtual/2018/poster/11567
369,Gather-Excite: Exploiting Feature Context in Convolutional Neural Networks,"Jie Hu, Li Shen, Samuel Albanie, Gang Sun, Andrea Vedaldi",Momenta; University of Oxford,Poster,https://nips.cc/virtual/2018/poster/11895
370,Gaussian Process Conditional Density Estimation,"Vincent Dutordoir, Hugh Salimbeni, James Hensman, Marc Deisenroth",PROWLER.io; Imperial College London,Poster,https://nips.cc/virtual/2018/poster/11248
371,Gaussian Process Prior Variational Autoencoders,"Francesco Paolo Casale, Adrian Dalca, Luca Saglietti, Jennifer Listgarten, Nicolo Fusi","Microsoft; Massachusetts Institute of Technology; MGH; Italian Institute for Genomic Medicine; University of California, Berkeley",Poster,https://nips.cc/virtual/2018/poster/11981
372,Gen-Oja: Simple & Efficient Algorithm for Streaming Generalized Eigenvector Computation,"Kush Bhatia, Aldo Pacchiano, Nicolas Flammarion, Peter L Bartlett, Michael I Jordan","University of California, Berkeley",Poster,https://nips.cc/virtual/2018/poster/11676
373,Generalisation in humans and deep neural networks,"Robert Geirhos, Carlos R. M. Temme, Jonas Rauber, Heiko H. Schütt, Matthias Bethge, Felix A. Wichmann",University of Tübingen; Max Planck Institute for Intelligent Systems; University of Potsdam; Bernstein Center for Computational Neuroscience; Max Planck Institute for Biological Cybernetics,Poster,https://nips.cc/virtual/2018/poster/11725
374,Generalisation of structural knowledge in the hippocampal-entorhinal system,"James Whittington, Timothy Muller, Shirely Mark, Caswell Barry, Tim Behrens",University of Oxford; University College London,Oral,https://nips.cc/virtual/2018/poster/11811
375,Generalization Bounds for Uniformly Stable Algorithms,"Vitaly Feldman, Jan Vondrak",Google; Stanford University,Spotlight,https://nips.cc/virtual/2018/poster/11926
