Index,Title,Authors,Affiliation,Status,Link
214,Meta-Gaussian Information Bottleneck,"Melanie Rey, Volker Roth",University of Basel,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/3cef96dcc9b8035d23f69e30bb19218a-Abstract.html
215,Minimax Multi-Task Learning and a Generalized Loss-Compositional Paradigm for MTL,"Nishant Mehta, Dongryeol Lee, Alexander G. Gray",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/dc58e3a306451c9d670adcd37004f48f-Abstract.html
216,Minimization of Continuous Bethe Approximations: A Positive Variation,"Jason Pacheco, Erik B. Sudderth",Brown University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/2715518c875999308842e3455eda2fe3-Abstract.html
217,Minimizing Sparse High-Order Energies by Submodular Vertex-Cover,"Andrew Delong, Olga Veksler, Anton Osokin, Yuri Boykov",University of Toronto; Western University; Moscow State University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/98b297950041a42470269d56260243a1-Abstract.html
218,Minimizing Uncertainty in Pipelines,"Nilesh Dalvi, Aditya Parameswaran, Vibhor Rastogi",Meta; Stanford University; Google,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/9cb67ffb59554ab1dabb65bcb370ddd9-Abstract.html
219,Mirror Descent Meets Fixed Share (and feels no regret),"Nicolò Cesa-bianchi, Pierre Gaillard, Gabor Lugosi, Gilles Stoltz",Università degli Studi di Milano; Ecole Normale Supérieure; Universitat Pompeu Fabra,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/8e6b42f1644ecb1327dc03ab345e618b-Abstract.html
220,Mixability in Statistical Learning,"Tim V. Erven, Peter Grünwald, Mark D. Reid, Robert C. Williamson",Université Paris-Sud; Centrum Wiskunde & Informatica; Australian National University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/670e8a43b246801ca1eaca97b3e19189-Abstract.html
221,Mixing Properties of Conditional Markov Chains with Unbounded Feature Functions,"Mathieu Sinn, Bei Chen",IBM; McMaster University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c2aee86157b4a40b78132f1e71a9e6f1-Abstract.html
222,Modelling Reciprocating Relationships with Hawkes Processes,"Charles Blundell, Jeff Beck, Katherine A. Heller",University College London; Duke University; University of Rochester,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/40cb228987243c91b2dd0b7c9c4a0856-Abstract.html
223,Monte Carlo Methods for Maximum Margin Supervised Topic Models,"Qixia Jiang, Jun Zhu, Maosong Sun, Eric P. Xing",Tsinghua University; Carnegie Mellon University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/912d2b1c7b2826caf99687388d2e8f7c-Abstract.html
224,Multi-criteria Anomaly Detection using Pareto Depth Analysis,"Ko-jen Hsiao, Kevin Xu, Jeff Calder, Alfred O. Hero",University of Michigan,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/1543843a4723ed2ab08e18053ae6dc5b-Abstract.html
225,Multi-scale Hyper-time Hardware Emulation of Human Motor Nervous System Based on Spiking Neurons using FPGA,"C. M. Niu, Sirish Nandyala, Won J. Sohn, Terence Sanger",University of Southern California; Department of Biomedical Engineering; Unknown Institution,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/33e75ff09dd601bbe69f351039152189-Abstract.html
226,Multi-Stage Multi-Task Feature Learning,"Pinghua Gong, Jieping Ye, Chang-shui Zhang",Tsinghua University; Arizona State University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/2ab56412b1163ee131e1246da0955bd1-Abstract.html
227,Multi-Task Averaging,"Sergey Feldman, Maya Gupta, Bela Frigyik",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/1728efbda81692282ba642aafd57be3a-Abstract.html
228,Multi-task Vector Field Learning,"Binbin Lin, Sen Yang, Chiyuan Zhang, Jieping Ye, Xiaofei He",Zhejiang University; Arizona State University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/a5e00132373a7031000fd987a3c9f87b-Abstract.html
229,Multiclass Learning Approaches: A Theoretical Comparison with Implications,"Amit Daniely, Sivan Sabato, Shai S. Shwartz",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/19f3cd308f1455b3fa09a282e0d496f4-Abstract.html
230,Multiclass Learning with Simplex Coding,"Youssef Mroueh, Tomaso Poggio, Lorenzo Rosasco, Jean-jeacques Slotine",Massachusetts Institute of Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/1cecc7a77928ca8133fa24680a88d2f9-Abstract.html
231,Multilabel Classification using Bayesian Compressed Sensing,"Ashish Kapoor, Raajay Viswanathan, Prateek Jain",Microsoft,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/e1d5be1c7f2f456670de3d53c7b54f4a-Abstract.html
232,Multimodal Learning with Deep Boltzmann Machines,"Nitish Srivastava, Ruslan Salakhutdinov",University of Toronto,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/af21d0c97db2e27e13572cbf59eb343d-Abstract.html
233,Multiple Choice Learning: Learning to Produce Multiple Structured Outputs,"Abner Guzmán-rivera, Dhruv Batra, Pushmeet Kohli",University of Illinois; Virginia Tech; Microsoft,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/cfbce4c1d7c425baf21d6b6f2babe6be-Abstract.html
234,Multiple Operator-valued Kernel Learning,"Hachem Kadri, Alain Rakotomamonjy, Philippe Preux, Francis R. Bach",CNRS; Université de Rouen; INRIA; INRIA Lille,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/36a1694bce9815b7e38a9dad05ad42e0-Abstract.html
235,Multiplicative Forests for Continuous-Time Processes,"Jeremy Weiss, Sriraam Natarajan, David Page",University of Wisconsin; Wake Forest University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/cb70ab375662576bd1ac5aaf16b3fca4-Abstract.html
236,Multiresolution analysis on the symmetric group,"Risi Kondor, Walter Dempsey",University of Chicago,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/86b122d4358357d834a87ce618a55de0-Abstract.html
237,Multiresolution Gaussian Processes,"Emily B. Fox, David B. Dunson",University of Washington; Duke University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/819f46e52c25763a55cc642422644317-Abstract.html
238,"Natural Images, Gaussian Mixtures and Dead Leaves","Daniel Zoran, Yair Weiss",Hebrew University of Jerusalem,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/e97ee2054defb209c35fe4dc94599061-Abstract.html
239,Near-optimal Differentially Private Principal Components,"Kamalika Chaudhuri, Anand Sarwate, Kaushik Sinha","University of California, San Diego; Toyota Technological Institute at Chicago",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/f770b62bc8f42a0b66751fe636fc6eb0-Abstract.html
240,Near-Optimal MAP Inference for Determinantal Point Processes,"Jennifer Gillenwater, Alex Kulesza, Ben Taskar",University of Pennsylvania,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/6c8dba7d0df1c4a79dd07646be9a26c8-Abstract.html
241,Neurally Plausible Reinforcement Learning of Working Memory Tasks,"Jaldert Rombouts, Pieter Roelfsema, Sander M. Bohte",Centrum Wiskunde & Informatica; Netherlands Institute for Neuroscience,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/4daa3db355ef2b0e64b472968cb70f0d-Abstract.html
242,"Neuronal Spike Generation Mechanism as an Oversampling, Noise-shaping A-to-D converter","Dmitri B. Chklovskii, Daniel Soudry",HHMI Janelia Research Campus; Howard Hughes Medical Institute; Institution not specified; Technion - Israel Institute of Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/36660e59856b4de58a219bcf4e27eba3-Abstract.html
243,Newton-Like Methods for Sparse Inverse Covariance Estimation,"Figen Oztoprak, Jorge Nocedal, Steven Rennie, Peder A. Olsen",IBM; Sabanci University; Northwestern University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/b3967a0e938dc2a6340e258630febd5a-Abstract.html
244,No-Regret Algorithms for Unconstrained Online Convex Optimization,"Brendan Mcmahan, Matthew Streeter",Duolingo; Google,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/38ca89564b2259401518960f7a06f94b-Abstract.html
245,Non-linear Metric Learning,"Dor Kedem, Stephen Tyree, Fei Sha, Gert R. Lanckriet, Kilian Q. Weinberger","Washington University in St. Louis; University of Southern California; University of California, San Diego",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/43cca4b3de2097b9558efefd0ecc3588-Abstract.html
246,Non-parametric Approximate Dynamic Programming via the Kernel Method,"Nikhil Bhat, Vivek Farias, Ciamac C. Moallemi",Columbia University; Massachusetts Institute of Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/84d9ee44e457ddef7f2c4f25dc8fa865-Abstract.html
247,Nonconvex Penalization Using Laplace Exponents and Concave Conjugates,"Zhihua Zhang, Bojun Tu",Zhejiang University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/191c62d342811d1a0d3d0528ec35cd2d-Abstract.html
248,Nonparametric Bayesian Inverse Reinforcement Learning for Multiple Reward Functions,"Jaedeug Choi, Kee-eung Kim",Korea Advanced Institute of Science and Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/140f6969d5213fd0ece03148e62e461e-Abstract.html
249,Nonparametric Max-Margin Matrix Factorization for Collaborative Prediction,"Minjie Xu, Jun Zhu, Bo Zhang",State Key Laboratory of Intelligent Technology and Systems; Tsinghua University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c78c347465f4775425c059ea101c131f-Abstract.html
250,Nonparametric Reduced Rank Regression,"Rina Foygel, Michael Horrell, Mathias Drton, John D. Lafferty",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/f2201f5191c4e92cc5af043eebfd0946-Abstract.html
251,Nonparanormal Belief Propagation (NPNBP),"Gal Elidan, Cobi Cario",Hebrew University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/41ae36ecb9b3eee609d05b90c14222fb-Abstract.html
252,Nyström Method vs Random Fourier Features: A Theoretical and Empirical Comparison,"Tianbao Yang, Yu-feng Li, Mehrdad Mahdavi, Rong Jin, Zhi-Hua Zhou",GE Global Research; Nanjing University; Michigan State University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/621bf66ddb7c962aa0d22ac97d69b793-Abstract.html
253,On Lifting the Gibbs Sampling Algorithm,"Deepak Venugopal, Vibhav Gogate",University of Texas at Dallas,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/fc8001f834f6a5f0561080d134d53d29-Abstract.html
254,On Multilabel Classification and Ranking with Partial Feedback,"Claudio Gentile, Francesco Orabona",Università dell’Insubria; Toyota Technological Institute at Chicago,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/11b921ef080f7736089c757404650e40-Abstract.html
255,"On the (Non-)existence of Convex, Calibrated Surrogate Losses for Ranking","Clément Calauzènes, Nicolas Usunier, Patrick Gallinari",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/50f3f8c42b998a48057e9d33f4144b8b-Abstract.html
256,On the connections between saliency and tracking,"Vijay Mahadevan, Nuno Vasconcelos","Yahoo!; University of California, San Diego",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/2dace78f80bc92e6d7493423d729448e-Abstract.html
257,On the Sample Complexity of Robust PCA,"Matthew Coudron, Gilad Lerman",Massachusetts Institute of Technology; University of Minnesota,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/78b9cab19959e4af8ff46156ee460c74-Abstract.html
258,On the Use of Non-Stationary Policies for Stationary Infinite-Horizon Markov Decision Processes,"Bruno Scherrer, Boris Lesner",INRIA,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/8b6dd7db9af49e67306feb59a8bdc52c-Abstract.html
259,On Triangular versus Edge Representations --- Towards Scalable Modeling of Networks,"Qirong Ho, Junming Yin, Eric P. Xing",Carnegie Mellon University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/7cce53cf90577442771720a370c3c723-Abstract.html
260,On-line Reinforcement Learning Using Incremental Kernel-Based Stochastic Factorization,"Andre Barreto, Doina Precup, Joelle Pineau",McGill University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/1ecfb463472ec9115b10c292ef8bc986-Abstract.html
261,One Permutation Hashing,"Ping Li, Art Owen, Cun-hui Zhang",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/eaa32c96f620053cf442ad32258076b9-Abstract.html
262,Online allocation and homogeneous partitioning for piecewise constant mean-approximation,"Alexandra Carpentier, Odalric-ambrym Maillard",Montanuniversität Leoben; CMS,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/eeb69a3cb92300456b6a5f4162093851-Abstract.html
263,Online L1-Dictionary Learning with Application to Novel Document Detection,"Shiva P. Kasiviswanathan, Huahua Wang, Arindam Banerjee, Prem Melville",General Electric; University of Minnesota; IBM,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/dd77279f7d325eec933f05b1672f6a1f-Abstract.html
264,Online Regret Bounds for Undiscounted Continuous Reinforcement Learning,"Ronald Ortner, Daniil Ryabko",Montanuniversitaet Leoben; INRIA Lille-Nord Europe,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/f9a40a4780f5e1306c46f1c8daecee3b-Abstract.html
265,Online Sum-Product Computation Over Trees,"Mark Herbster, Stephen Pasteris, Fabio Vitale",University College London; University of Milan,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/e2c4a40d50b47094f571e40efead3900-Abstract.html
266,Optimal kernel choice for large-scale two-sample tests,"Arthur Gretton, Dino Sejdinovic, Heiko Strathmann, Sivaraman Balakrishnan, Massimiliano Pontil, Kenji Fukumizu, Bharath K. Sriperumbudur",University College London; Max Planck Institute for Intelligent Systems; Carnegie Mellon University; ISM,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/dbe272bab69f8e13f14b405e038deb64-Abstract.html
267,"Optimal Neural Tuning Curves for Arbitrary Stimulus Distributions: Discrimax, Infomax and Minimum $L_p$ Loss","Zhuo Wang, Alan Stocker, Daniel D Lee",University of Pennsylvania,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/062ddb6c727310e76b6200b7c71f63b5-Abstract.html
268,Optimal Regularized Dual Averaging Methods for Stochastic Optimization,"Xi Chen, Qihang Lin, Javier Pena",Carnegie Mellon University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/274ad4786c3abca69fa097b85867d9a4-Abstract.html
269,Parametric Local Metric Learning for Nearest Neighbor Classification,"Jun Wang, Alexandros Kalousis, Adam Woznica",University of Geneva; University of Applied Sciences Western Switzerland,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/470e7a4f017a5476afb7eeb3f8b96f9b-Abstract.html
270,Patient Risk Stratification for Hospital-Associated C. diff as a Time-Series Classification Task,"Jenna Wiens, Eric Horvitz, John V. Guttag",Massachusetts Institute of Technology; Microsoft,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/3cec07e9ba5f5bb252d13f5f431e4bbb-Abstract.html
271,Perceptron Learning of SAT,"Alex Flint, Matthew Blaschko",University of Oxford; Ecole Centrale Paris,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/fb60d411a5c5b72b2e7d3527cfc84fd0-Abstract.html
272,Perfect Dimensionality Recovery by Variational Bayesian PCA,"Shinichi Nakajima, Ryota Tomioka, Masashi Sugiyama, S. D. Babacan",Nikon Corporation; University of Tokyo; Tokyo Institute of Technology; University of Illinois Urbana-Champaign,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/26337353b7962f533d78c762373b3318-Abstract.html
273,Persistent Homology for Learning Densities with Bounded Support,"Florian T. Pokorny, Hedvig Kjellström, Danica Kragic, Carl Ek",KTH Royal Institute of Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/20aee3a5f4643755a79ee5f6a73050ac-Abstract.html
274,Phoneme Classification using Constrained Variational Gaussian Process Dynamical System,"Hyunsin Park, Sungrack Yun, Sanghyuk Park, Jongmin Kim, Chang D. Yoo",KAIST; Qualcomm,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/4fac9ba115140ac4f1c22da82aa0bc7f-Abstract.html
275,Pointwise Tracking the Optimal Regression Function,"Yair Wiener, Ran El-Yaniv",Technion–Israel Institute of Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/ef50c335cca9f340bde656363ebd02fd-Abstract.html
276,Practical Bayesian Optimization of Machine Learning Algorithms,"Jasper Snoek, Hugo Larochelle, Ryan P. Adams",University of Toronto; University of Sherbrooke; Harvard University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/05311655a15b75fab86956663e1819cd-Abstract.html
277,Predicting Action Content On-Line and in Real Time before Action Onset – an Intracranial Human Study,"Uri Maoz, Shengxuan Ye, Ian Ross, Adam Mamelak, Christof Koch",California Institute of Technology; Huntington Hospital; Cedars-Sinai Medical Center; Allen Institute for Brain Science,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/21c52f533c0c585bab4f075bf08d7104-Abstract.html
278,Priors for Diversity in Generative Latent Variable Models,"James T. Kwok, Ryan P. Adams",Harvard University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c26820b8a4c1b3c2aa868d6d57e14a79-Abstract.html
279,Privacy Aware Learning,"Martin J. Wainwright, Michael I. Jordan, John C. Duchi","University of California, Berkeley",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/08d98638c6fcd194a4b1e6992063e944-Abstract.html
280,Probabilistic Event Cascades for Alzheimer's disease,"Jonathan Huang, Daniel Alexander",Stanford University; University College London,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/0663a4ddceacb40b095eda264a85f15c-Abstract.html
281,Probabilistic Low-Rank Subspace Clustering,"S. D. Babacan, Shinichi Nakajima, Minh Do",University of Illinois Urbana-Champaign; Nikon Corporation,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/b51a15f382ac914391a58850ab343b00-Abstract.html
282,Probabilistic n-Choose-k Models for Classification and Ranking,"Kevin Swersky, Brendan J. Frey, Daniel Tarlow, Richard S. Zemel, Ryan P. Adams",University of Toronto; Harvard University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/84fdbc3ac902561c00871c9b0c226756-Abstract.html
283,Projection Retrieval for Classification,"Madalina Fiterau, Artur Dubrawski",Carnegie Mellon University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/ea8fcd92d59581717e06eb187f10666d-Abstract.html
284,Proper losses for learning from partial labels,Jesús Cid-sueiro,Universidad Carlos III de Madrid,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/217eedd1ba8c592db97d0dbe54c7adfc-Abstract.html
285,"Provable ICA with Unknown Gaussian Noise, with Implications for Gaussian Mixtures and Autoencoders","Sanjeev Arora, Rong Ge, Ankur Moitra, Sushant Sachdeva",Princeton University; Institute for Advanced Study,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/09c6c3783b4a70054da74f2538ed47c6-Abstract.html
286,Proximal Newton-type methods for convex optimization,"Jason Lee, Yuekai Sun, Michael Saunders",Stanford University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/0f304eddb4ad6007a3093fd6d963a1d2-Abstract.html
287,Putting Bayes to sleep,"Dmitry Adamskiy, Manfred K. Warmuth, Wouter M. Koolen",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/43ec517d68b6edd3015b3edc9a11367b-Abstract.html
288,Q-MKL: Matrix-induced Regularization in Multi-Kernel Learning with Applications to Neuroimaging,"Chris Hinrichs, Vikas Singh, Jiming Peng, Sterling Johnson",University of Wisconsin; Geriatric Research Education & Clinical Center; University of Illinois,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/fccb3cdc9acc14a6e70a12f74560c026-Abstract.html
289,Query Complexity of Derivative-Free Optimization,"Kevin G. Jamieson, Robert Nowak, Ben Recht",University of Wisconsin,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/e6d8545daa42d5ced125a4bf747b3688-Abstract.html
290,Random function priors for exchangeable arrays with applications to graphs and relational data,"James Lloyd, Peter Orbanz, Zoubin Ghahramani, Daniel M. Roy",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/df6c9756b2334cc5008c115486124bfe-Abstract.html
291,Random Utility Theory for Social Choice,"Hossein Azari, David Parks, Lirong Xia",Harvard University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/a512294422de868f8474d22344636f16-Abstract.html
292,Rational inference of relative preferences,"Nisheeth Srivastava, Paul R. Schrater",University of Minnesota,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/2cfd4560539f887a5e420412b370b361-Abstract.html
293,Recognizing Activities by Attribute Dynamics,"Weixin Li, Nuno Vasconcelos","University of California, San Diego",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/33e8075e9970de0cfea955afd4644bb2-Abstract.html
294,Recovery of Sparse Probability Measures via Convex Programming,"Mert Pilanci, Laurent E. Ghaoui, Venkat Chandrasekaran","University of California, Berkeley; California Institute of Technology",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/0f2c9a93eea6f38fabb3acb1c31488c6-Abstract.html
295,Reducing statistical time-series problems to binary classification,"Daniil Ryabko, Jeremie Mary",Université de Lille,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/93d65641ff3f1586614cf2c1ad240b6c-Abstract.html
296,Regularized Off-Policy TD-Learning,"Bo Liu, Sridhar Mahadevan, Ji Liu",University of Massachusetts; University of Wisconsin,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/28f0b864598a1291557bed248a998d4e-Abstract.html
297,Relax and Randomize : From Value to Algorithms,"Sasha Rakhlin, Ohad Shamir, Karthik Sridharan",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/53adaf494dc89ef7196d73636eb2451b-Abstract.html
298,Repulsive Mixtures,"Francesca Petralia, Vinayak Rao, David B. Dunson",Duke University; University College London,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/8d6dc35e506fc23349dd10ee68dabb64-Abstract.html
299,Risk Aversion in Markov Decision Processes via Near Optimal Chernoff Bounds,"Teodor M. Moldovan, Pieter Abbeel","University of California, Berkeley",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/e2f374c3418c50bc30d67d5f7454a5b4-Abstract.html
300,Risk-Aversion in Multi-armed Bandits,"Amir Sani, Alessandro Lazaric, Rémi Munos",INRIA,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/83f2550373f2f19492aa30fbd5b57512-Abstract.html
301,Robustness and risk-sensitivity in Markov decision processes,Takayuki Osogami,IBM,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/d1f491a404d6854880943e5c3cd9ca25-Abstract.html
302,Scalable imputation of genetic data with a discrete fragmentation-coagulation process,"Lloyd Elliott, Yee W. Teh",University College London; University of Oxford,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/84438b7aae55a0638073ef798e50b4ef-Abstract.html
303,Scalable Inference of Overlapping Communities,"Prem Gopalan, Sean Gerrish, Michael Freedman, David M. Blei, David M. Mimno",Princeton University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/d6ef5f7fa914c19931a55bb262ec879c-Abstract.html
304,Scalable nonconvex inexact proximal splitting,Suvrit Sra,Max Planck Institute for Intelligent Systems,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/7f100b7b36092fb9b06dfb4fac360931-Abstract.html
305,Scaled Gradients on Grassmann Manifolds for Matrix Completion,"Thanh Ngo, Yousef Saad",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/71a3cb155f8dc89bf3d0365288219936-Abstract.html
306,Scaling MPE Inference for Constrained Continuous Markov Random Fields with Consensus Optimization,"Stephen Bach, Matthias Broecheler, Lise Getoor, Dianne O'leary",University of Maryland; Aurelius LLC,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c5d736809766d46260d816d8dbc9eb44-Abstract.html
307,Searching for objects driven by context,"Bogdan Alexe, Nicolas Heess, Yee W. Teh, Vittorio Ferrari",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/1068c6e4c8051cfd4e9ea8072e3189e2-Abstract.html
308,Selecting Diverse Features via Spectral Regularization,"Abhimanyu Das, Anirban Dasgupta, Ravi Kumar",Microsoft; Yahoo!; Google,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/e94550c93cd70fe748e6982b3439ad3b-Abstract.html
309,Selective Labeling via Error Bound Minimization,"Quanquan Gu, Tong Zhang, Jiawei Han, Chris H. Ding",University of Illinois Urbana-Champaign; Rutgers University; University of Texas at Arlington,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/045117b0e0a11a242b9765e79cbf113f-Abstract.html
310,Semantic Kernel Forests from Multiple Taxonomies,"Sung Ju Hwang, Kristen Grauman, Fei Sha",University of Texas; University of Southern California,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/d554f7bb7be44a7267068a7df88ddd20-Abstract.html
311,Semi-Crowdsourced Clustering: Generalizing Crowd Labeling by Robust Distance Metric Learning,"Jinfeng Yi, Rong Jin, Shaili Jain, Tianbao Yang, Anil K. Jain",Michigan State University; Yale University; GE Global Research,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/dd45045f8c68db9f54e70c67048d32e8-Abstract.html
312,Semi-Supervised Domain Adaptation with Non-Parametric Copulas,"David Lopez-paz, Jose M. Hernández-lobato, Bernhard Schölkopf",Max Planck Institute for Intelligent Systems; University of Cambridge,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/8e98d81f8217304975ccb23337bb5761-Abstract.html
313,Semi-supervised Eigenvectors for Locally-biased Learning,"Toke Hansen, Michael W. Mahoney",Technical University of Denmark; Stanford University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/7e7e69ea3384874304911625ac34321c-Abstract.html
314,Semiparametric Principal Component Analysis,"Fang Han, Han Liu",Johns Hopkins University; Princeton University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/a5bad363fc47f424ddf5091c8471480a-Abstract.html
315,Shifting Weights: Adapting Object Detectors from Image to Video,"Kevin Tang, Vignesh Ramanathan, Li Fei-fei, Daphne Koller",Stanford University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/26e359e83860db1d11b6acca57d8ea88-Abstract.html
316,Simultaneously Leveraging Output and Task Structures for Multiple-Output Regression,"Piyush Rai, Abhishek Kumar, Hal Daume",University of Texas at Austin; University of Maryland,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/4dcae38ee11d3a6606cc6cd636a3628b-Abstract.html
317,Sketch-Based Linear Value Function Approximation,"Marc Bellemare, Joel Veness, Michael Bowling",University of Alberta,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c667d53acd899a97a85de0c201ba99be-Abstract.html
318,Slice Normalized Dynamic Markov Logic Networks,"Tivadar Papai, Henry Kautz, Daniel Stefankovic",University of Rochester,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c8c41c4a18675a74e01c8a20e8a0f662-Abstract.html
319,Slice sampling normalized kernel-weighted completely random measure mixture models,"Nicholas Foti, Sinead Williamson",Dartmouth College; Carnegie Mellon University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/8f1d43620bc6bb580df6e80b0dc05c48-Abstract.html
320,Small-Variance Asymptotics for Exponential Family Dirichlet Process Mixture Models,"Ke Jiang, Brian Kulis, Michael I. Jordan","Ohio State University; University of California, Berkeley",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/3bbfdde8842a5c44a0323518eec97cbe-Abstract.html
321,Smooth-projected Neighborhood Pursuit for High-dimensional Nonparanormal Graph Estimation,"Tuo Zhao, Kathryn Roeder, Han Liu",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/b112ca4087d668785e947a57493d1740-Abstract.html
322,Sparse Approximate Manifolds for Differential Geometric MCMC,"Ben Calderhead, Mátyás A. Sustik",University College London; University of Texas at Austin,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/4476b929e30dd0c4e8bdbcc82c6ba23a-Abstract.html
