Index,Title,Authors,Affiliation,Status,Link
401,Efficient Graph Generation with Graph Recurrent Attention Networks,"Renjie Liao, Yujia Li, Yang Song, Shenlong Wang, Will Hamilton, David K. Duvenaud, Raquel Urtasun, Richard Zemel",,Poster,https://nips.cc/virtual/2019/poster/13582
402,Efficient Identification in Linear Structural Causal Models with Instrumental Cutsets,"Daniel Kumor, Bryant Chen, Elias Bareinboim",Purdue University; Brex Inc.; Columbia University,Poster,https://nips.cc/virtual/2019/poster/14203
403,Efficient Meta Learning via Minibatch Proximal Update,"Pan Zhou, Xiaotong Yuan, Huan Xu, Shuicheng Yan, Jiashi Feng",National University of Singapore; Nanjing University of Information Science & Technology; Georgia Institute of Technology; YITU Technology,Spotlight,https://nips.cc/virtual/2019/poster/14494
404,Efficient Near-Optimal Testing of Community Changes in Balanced Stochastic Block Models,"Aditya Gangrade, Praveen Venkatesh, Bobak Nazer, Venkatesh Saligrama",Boston University; Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/14050
405,Efficient Neural Architecture Transformation Search in Channel-Level for Object Detection,"Junran Peng, Ming Sun, ZHAO-XIANG ZHANG, Tieniu Tan, Junjie Yan",University of Chinese Academy of Sciences; Chinese Academy of Sciences Institute of Automation; SenseTime Group Limited,Poster,https://nips.cc/virtual/2019/poster/14351
406,Efficient online learning with kernels for adversarial large scale problems,"Rémi Jézéquel, Pierre Gaillard, Alessandro Rudi",,Poster,https://nips.cc/virtual/2019/poster/13980
407,Efficient Probabilistic Inference in the Quest for Physics Beyond the Standard Model,"Atilim Gunes Baydin, Lei Shao, Wahid Bhimji, Lukas Heinrich, Saeid Naderiparizi, Andreas Munk, Jialin Liu, Bradley Gram-Hansen, Gilles Louppe, Lawrence Meadows, Philip Torr, Victor Lee, Kyle Cranmer, Mr. Prabhat, Frank Wood",University of Oxford; European Organization for Nuclear Research; Lawrence Berkeley National Laboratory; Intel; University of British Columbia; University of Liège; New York University,Poster,https://nips.cc/virtual/2019/poster/13677
408,Efficient Pure Exploration in Adaptive Round model,"Tianyuan Jin, Jieming SHI, Xiaokui Xiao, Enhong Chen",University of Science and Technology of China; National University of Singapore,Poster,https://nips.cc/virtual/2019/poster/13770
409,Efficient Regret Minimization Algorithm for Extensive-Form Correlated Equilibrium,"Gabriele Farina, Chun Kai Ling, Fei Fang, Tuomas Sandholm","Carnegie Mellon University; Strategic Machine, Inc.; Strategy Robot, Inc.; Optimized Markets, Inc.",Spotlight,https://nips.cc/virtual/2019/poster/14526
410,Efficient Rematerialization for Deep Networks,"Ravi Kumar, Manish Purohit, Zoya Svitkina, Erik Vee, Joshua Wang",Google,Poster,https://nips.cc/virtual/2019/poster/14419
411,Efficient Smooth Non-Convex Stochastic Compositional Optimization via Stochastic Recursive Gradient Descent,"Wenqing Hu, Chris Junchi Li, Xiangru Lian, Ji Liu, Huizhuo Yuan",Missouri University of Science and Technology; Tencent; University of Rochester; Kwai Inc.; Peking University,Poster,https://nips.cc/virtual/2019/poster/13794
412,Efficient Symmetric Norm Regression via Linear Sketching,"Zhao Song, Ruosong Wang, Lin Yang, Hongyang Zhang, Peilin Zhong","University of Washington; Carnegie Mellon University; University of California, Los Angeles; Toyota Technological Institute at Chicago; Columbia University",Poster,https://nips.cc/virtual/2019/poster/13313
413,Efficiently avoiding saddle points with zero order methods: No gradients required,"Emmanouil-Vasileios Vlatakis-Gkaragkounis, Lampros Flokas, Georgios Piliouras",Columbia University; Singapore University of Technology and Design,Poster,https://nips.cc/virtual/2019/poster/14028
414,Efficiently escaping saddle points on manifolds,"Christopher Criscitiello, Nicolas Boumal",Princeton University,Poster,https://nips.cc/virtual/2019/poster/13718
415,Efficiently Estimating Erdos-Renyi Graphs with Node Differential Privacy,"Jonathan Ullman, Adam Sealfon",Massachusetts Institute of Technology; Northeastern University,Poster,https://nips.cc/virtual/2019/poster/13543
416,Efficiently Learning Fourier Sparse Set Functions,"Andisheh Amrollahi, Amir Zandieh, Michael Kapralov, Andreas Krause",ETH Zurich; EPFL,Spotlight,https://nips.cc/virtual/2019/poster/14632
417,Elliptical Perturbations for Differential Privacy,"Matthew Reimherr, Jordan Awan",Pennsylvania State University,Poster,https://nips.cc/virtual/2019/poster/14037
418,Embedding Symbolic Knowledge into Deep Networks,"Yaqi Xie, Ziwei Xu, Mohan S Kankanhalli, Kuldeep S Meel, Harold Soh",School of Computing,Poster,https://nips.cc/virtual/2019/poster/13580
419,Emergence of Object Segmentation in Perturbed Generative Models,"Adam Bielski, Paolo Favaro",University of Bern,Spotlight,https://nips.cc/virtual/2019/poster/14551
420,Empirically Measuring Concentration: Fundamental Limits on Intrinsic Robustness,"Saeed Mahloujifar, Xiao Zhang, Mohammad Mahmoody, David Evans",University of Virginia,Spotlight,https://nips.cc/virtual/2019/poster/14528
421,Enabling hyperparameter optimization in sequential autoencoders for spiking neural data,"Mohammad Reza Keshtkaran, Chethan Pandarinath",Emory University,Poster,https://nips.cc/virtual/2019/poster/14478
422,End to end learning and optimization on graphs,"Bryan Wilder, Eric Ewing, Bistra Dilkina, Milind Tambe",Harvard University; University of Southern California,Poster,https://nips.cc/virtual/2019/poster/13617
423,End-to-End Learning on 3D Protein Structure for Interface Prediction,"Raphael Townshend, Rishi Bedi, Patricia Suriana, Ron Dror",Stanford University,Poster,https://nips.cc/virtual/2019/poster/14452
424,Energy-Inspired Models: Learning with Sampler-Induced Distributions,"John Lawson, George Tucker, Bo Dai, Rajesh Ranganath",Stanford University; New York University; Google,Poster,https://nips.cc/virtual/2019/poster/13911
425,Enhancing the Locality and Breaking the Memory Bottleneck of Transformer on Time Series Forecasting,"Shiyang Li, Xiaoyong Jin, Yao Xuan, Xiyou Zhou, Wenhu Chen, Yu-Xiang Wang, Xifeng Yan","University of California, Santa Barbara",Poster,https://nips.cc/virtual/2019/poster/13662
426,Envy-Free Classification,"Maria-Florina F Balcan, Travis Dick, Ritesh Noothigattu, Ariel D Procaccia",Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/13346
427,Episodic Memory in Lifelong Language Learning,"Cyprien de Masson d'Autume, Sebastian Ruder, Lingpeng Kong, Dani Yogatama",DeepMind,Poster,https://nips.cc/virtual/2019/poster/14256
428,Epsilon-Best-Arm Identification in Pay-Per-Reward Multi-Armed Bandits,Sivan Sabato,Ben-Gurion University of the Negev,Poster,https://nips.cc/virtual/2019/poster/13472
429,Equal Opportunity in Online Classification with Partial Feedback,"Yahav Bechavod, Katrina Ligett, Aaron Roth, Bo Waggoner, Steven Z. Wu",Hebrew University of Jerusalem; University of Pennsylvania; University of Colorado; University of Minnesota,Poster,https://nips.cc/virtual/2019/poster/13945
430,Equipping Experts/Bandits with Long-term Memory,"Kai Zheng, Haipeng Luo, Ilias Diakonikolas, Liwei Wang",,Poster,https://nips.cc/virtual/2019/poster/13713
431,Equitable Stable Matchings in Quadratic Time,"Nikolaos Tziavelis, Ioannis Giannakopoulos, Katerina Doka, Nectarios Koziris, Panagiotis Karras",Northeastern University; National Technical University of Athens; Aarhus University,Poster,https://nips.cc/virtual/2019/poster/13284
432,Error Correcting Output Codes Improve Probability Estimation and Adversarial Robustness of Deep Neural Networks,"Gunjan Verma, Ananthram Swami",CCDC Army Research Laboratory,Poster,https://nips.cc/virtual/2019/poster/13921
433,Escaping from saddle points on Riemannian manifolds,"Yue Sun, Nicolas Flammarion, Maryam Fazel",University of Washington; EPFL,Poster,https://nips.cc/virtual/2019/poster/13817
434,Estimating Convergence of Markov chains with L-Lag Couplings,"Niloy Biswas, Pierre E Jacob, Paul Vanetti",Harvard University; University of Oxford,Poster,https://nips.cc/virtual/2019/poster/13826
435,Estimating Entropy of Distributions in Constant Space,"Jayadev Acharya, Sourbh Bhadane, Piotr Indyk, Ziteng Sun",Cornell University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/13658
436,ETNet: Error Transition Network for Arbitrary Style Transfer,"Chunjin Song, Zhijie Wu, Yang Zhou, Minglun Gong, Hui Huang",Shenzhen University; University of Guelph,Poster,https://nips.cc/virtual/2019/poster/13300
437,Evaluating Protein Transfer Learning with TAPE,"Roshan Rao, Nicholas Bhattacharya, Neil Thomas, Yan Duan, Peter Chen, John Canny, Pieter Abbeel, Yun Song","University of California, Berkeley; Covariant AI",Spotlight,https://nips.cc/virtual/2019/poster/14578
438,Exact Combinatorial Optimization with Graph Convolutional Neural Networks,"Maxime Gasse, Didier Chetelat, Nicola Ferroni, Laurent Charlin, Andrea Lodi",Polytechnique Montréal; University of Bologna; HEC Montréal,Poster,https://nips.cc/virtual/2019/poster/14449
439,Exact Gaussian Processes on a Million Data Points,"Ke Wang, Geoff Pleiss, Jacob Gardner, Stephen Tyree, Kilian Q. Weinberger, Andrew Gordon Wilson",,Poster,https://nips.cc/virtual/2019/poster/14378
440,Exact inference in structured prediction,"Kevin Bello, Jean Honorio",Purdue University,Poster,https://nips.cc/virtual/2019/poster/13537
441,Exact Rate-Distortion in Autoencoders via Echo Noise,"Rob Brekelmans, Daniel Moyer, Aram Galstyan, Greg Ver Steeg",University of Southern California,Poster,https://nips.cc/virtual/2019/poster/13551
442,Exact sampling of determinantal point processes with sublinear time preprocessing,"Michal Derezinski, Daniele Calandriello, Michal Valko","University of California, Berkeley; Istituto Italiano di Tecnologia; DeepMind",Poster,https://nips.cc/virtual/2019/poster/14138
443,Experience Replay for Continual Learning,"David Rolnick, Arun Ahuja, Jonathan Schwarz, Timothy Lillicrap, Gregory Wayne",University of Pennsylvania; DeepMind,Poster,https://nips.cc/virtual/2019/poster/13274
444,Explaining Landscape Connectivity of Low-cost Solutions for Multilayer Nets,"Rohith Kuditipudi, Xiang Wang, Holden Lee, Yi Zhang, Zhiyuan Li, Wei Hu, Rong Ge, Sanjeev Arora",Duke University; Princeton University; Institute for Advanced Study,Poster,https://nips.cc/virtual/2019/poster/14374
445,Explanations can be manipulated and geometry is to blame,"Ann-Kathrin Dombrowski, Maximillian Alber, Christopher Anders, Marcel Ackermann, Klaus-Robert Müller, Pan Kessel",,Poster,https://nips.cc/virtual/2019/poster/14293
446,Explicit Disentanglement of Appearance and Perspective in Generative Models,"Nicki Skafte, Søren Hauberg",Technical University of Denmark,Poster,https://nips.cc/virtual/2019/poster/13328
447,Explicit Explore-Exploit Algorithms in Continuous State Spaces,Mikael Henaff,Microsoft,Poster,https://nips.cc/virtual/2019/poster/13975
448,Explicit Planning for Efficient Exploration in Reinforcement Learning,"Liangpeng Zhang, Ke Tang, Xin Yao",University of Birmingham; Southern University of Science and Technology,Poster,https://nips.cc/virtual/2019/poster/13832
449,Explicitly disentangling image content from translation and rotation with spatial-VAE,"Tristan Bepler, Ellen Zhong, Kotaro Kelley, Edward Brignole, Bonnie Berger",Massachusetts Institute of Technology; New York Structural Biology Center,Poster,https://nips.cc/virtual/2019/poster/14439
450,Exploiting Local and Global Structure for Point Cloud Semantic Segmentation with Contextual Point Representations,"Xu Wang, Jingming He, Lin Ma",Shenzhen University; Tencent,Poster,https://nips.cc/virtual/2019/poster/13609
451,Exploration Bonus for Regret Minimization in Discrete and Continuous Average Reward MDPs,"Jian QIAN, Ronan Fruit, Matteo Pirotta, Alessandro Lazaric",INRIA; Meta,Poster,https://nips.cc/virtual/2019/poster/13635
452,Exploration via Hindsight Goal Generation,"Zhizhou Ren, Kefan Dong, Yuan Zhou, Qiang Liu, Jian Peng",Tsinghua University; University of Illinois Urbana-Champaign; University of Texas at Austin,Poster,https://nips.cc/virtual/2019/poster/14284
453,Exploring Algorithmic Fairness in Robust Graph Covering Problems,"Aida Rahmattalabi, Phebe Vayanos, Anthony Fulginiti, Eric Rice, Bryan Wilder, Amulya Yadav, Milind Tambe",University of Southern California; University of Denver; Harvard University; Pennsylvania State University,Poster,https://nips.cc/virtual/2019/poster/14464
454,Exploring Unexplored Tensor Network Decompositions for Convolutional Neural Networks,"Kohei Hayashi, Taiki Yamaguchi, Yohei Sugawara, Shin-ichi Maeda",Preferred Networks Inc.; University of Tokyo,Poster,https://nips.cc/virtual/2019/poster/13683
455,Exponential Family Estimation via Adversarial Dynamics Embedding,"Bo Dai, Zhen Liu, Hanjun Dai, Niao He, Arthur Gretton, Le Song, Dale Schuurmans",Google; University of Alberta; University of Montreal; University of Illinois Urbana-Champaign; University College London; Georgia Institute of Technology; Ant Financial,Poster,https://nips.cc/virtual/2019/poster/14096
456,Exponentially convergent stochastic k-PCA without variance reduction,Cheng Tang,,Oral,https://nips.cc/virtual/2019/poster/13243
457,Expressive power of tensor-network factorizations for probabilistic modeling,"Ivan Glasser, Ryan Sweke, Nicola Pancotti, Jens Eisert, Ignacio Cirac",Max-Planck-Institut für Quantenoptik; Munich Center for Quantum Science and Technology; Freie Universität Berlin,Poster,https://nips.cc/virtual/2019/poster/13366
458,Extending Stein's unbiased risk estimator to train deep denoisers with correlated pairs of noisy images,"Magauiya Zhussip, Shakarim Soltanayev, Se Young Chun",Ulsan National Institute of Science and Technology,Poster,https://nips.cc/virtual/2019/poster/13363
459,Extreme Classification in Log Memory using Count-Min Sketch: A Case Study of Amazon Search with 50M Products,"Tharun Kumar Reddy Medini, Qixuan Huang, Yiqiu Wang, Vijai Mohan, Anshumali Shrivastava",Rice University; Massachusetts Institute of Technology; Amazon,Poster,https://nips.cc/virtual/2019/poster/14265
460,Face Reconstruction from Voice using Generative Adversarial Networks,"Yandong Wen, Bhiksha Raj, Rita Singh",Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/13664
461,Facility Location Problem in Differential Privacy Model Revisited,"Yunus Esencayi, Marco Gaboardi, Shi Li, Di Wang",State University of New York at Buffalo; Boston University,Poster,https://nips.cc/virtual/2019/poster/13910
462,Factor Group-Sparse Regularization for Efficient Low-Rank Matrix Recovery,"Jicong Fan, Lijun Ding, Yudong Chen, Madeleine Udell",Cornell University,Poster,https://nips.cc/virtual/2019/poster/13653
463,Failing Loudly: An Empirical Study of Methods for Detecting Dataset Shift,"Stephan Rabanser, Stephan Günnemann, Zachary Lipton",Amazon; Carnegie Mellon University; Technical University of Munich,Poster,https://nips.cc/virtual/2019/poster/13358
464,Fair Algorithms for Clustering,"Suman Bera, Deeparnab Chakrabarty, Nicolas Flores, Maryam Negahbani","University of California, Santa Cruz; Dartmouth College",Poster,https://nips.cc/virtual/2019/poster/13640
465,Fast and Accurate Least-Mean-Squares Solvers,"Alaa Maalouf, Ibrahim Jubran, Dan Feldman",University of Haifa,Oral,https://nips.cc/virtual/2019/poster/13229
466,Fast and Accurate Stochastic Gradient Estimation,"Beidi Chen, Yingchen Xu, Anshumali Shrivastava",Rice University,Poster,https://nips.cc/virtual/2019/poster/14193
467,Fast and Flexible Multi-Task Classification using Conditional Neural Adaptive Processes,"James Requeima, Jonathan Gordon, John Bronskill, Sebastian Nowozin, Richard E Turner",University of Cambridge; Invenia Labs; Google; Microsoft,Spotlight,https://nips.cc/virtual/2019/poster/14558
468,Fast and Furious Learning in Zero-Sum Games: Vanishing Regret with Non-Vanishing Step Sizes,"James Bailey, Georgios Piliouras",Texas A&M University; Singapore University of Technology and Design,Poster,https://nips.cc/virtual/2019/poster/14245
469,Fast and Provable ADMM for Learning with Generative Priors,"Fabian Latorre, Armin eftekhari, Volkan Cevher",EPFL,Spotlight,https://nips.cc/virtual/2019/poster/14605
470,Fast AutoAugment,"Sungbin Lim, Ildoo Kim, Taesup Kim, Chiheon Kim, Sungwoong Kim",Ulsan National Institute of Science and Technology; Kakao Brain; Université de Montréal,Poster,https://nips.cc/virtual/2019/poster/13774
471,Fast Convergence of Belief Propagation to Global Optima: Beyond Correlation Decay,Frederic Koehler,,Spotlight,https://nips.cc/virtual/2019/poster/14562
472,Fast Convergence of Natural Gradient Descent for Over-Parameterized Neural Networks,"Guodong Zhang, James Martens, Roger B Grosse",University of Toronto; Vector Institute; DeepMind,Poster,https://nips.cc/virtual/2019/poster/13881
473,Fast Decomposable Submodular Function Minimization using Constrained Total Variation,"Senanayak Sesh Kumar Karri, Francis Bach, Thomas Pock",Imperial College London; INRIA; Graz University of Technology,Poster,https://nips.cc/virtual/2019/poster/13888
474,Fast Efficient Hyperparameter Tuning for Policy Gradient Methods,"Supratik Paul, Vitaly Kurin, Shimon Whiteson",University of Oxford,Poster,https://nips.cc/virtual/2019/poster/13612
475,Fast Low-rank Metric Learning for Large-scale and High-dimensional Data,"Han Liu, Zhizhong Han, Yu-Shen Liu, Ming Gu","Tsinghua University; BNRist; University of Maryland, College Park",Poster,https://nips.cc/virtual/2019/poster/13312
476,Fast Parallel Algorithms for Statistical Subset Selection Problems,"Sharon Qian, Yaron Singer",Harvard University,Poster,https://nips.cc/virtual/2019/poster/13650
477,Fast Sparse Group Lasso,"Yasutoshi Ida, Yasuhiro Fujiwara, Hisashi Kashima",NTT Software Innovation Center; Kyoto University; RIKEN; NTT Communication Science Laboratories,Poster,https://nips.cc/virtual/2019/poster/13379
478,Fast structure learning with modular regularization,"Greg Ver Steeg, Hrayr Harutyunyan, Daniel Moyer, Aram Galstyan",University of Southern California,Spotlight,https://nips.cc/virtual/2019/poster/14640
479,Fast Structured Decoding for Sequence Models,"Zhiqing Sun, Zhuohan Li, Haoqing Wang, Di He, Zi Lin, Zhihong Deng","Carnegie Mellon University; University of California, Berkeley; Peking University; Microsoft",Poster,https://nips.cc/virtual/2019/poster/13484
480,Fast-rate PAC-Bayes Generalization Bounds via Shifted Rademacher Processes,"Jun Yang, Shengyang Sun, Daniel M. Roy",University of Toronto; Vector Institute,Poster,https://nips.cc/virtual/2019/poster/14083
481,"Fast, Provably convergent IRLS Algorithm for p-norm Linear Regression","Deeksha Adil, Richard Peng, Sushant Sachdeva",University of Toronto; Georgia Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/14340
482,Faster Boosting with Smaller Memory,"Julaiti Alafate, Yoav S Freund","University of California, San Diego",Poster,https://nips.cc/virtual/2019/poster/14127
483,Faster width-dependent algorithm for mixed packing and covering LPs,"Digvijay Boob, Saurabh Sawlani, Di Wang",Georgia Institute of Technology; Google,Oral,https://nips.cc/virtual/2019/poster/13249
484,"FastSpeech: Fast, Robust and Controllable Text to Speech","Yi Ren, Yangjun Ruan, Xu Tan, Tao Qin, Sheng Zhao, Zhou Zhao, Tie-Yan Liu",Zhejiang University; Microsoft,Poster,https://nips.cc/virtual/2019/poster/13497
485,Few-shot Video-to-Video Synthesis,"Ting-Chun Wang, Ming-Yu Liu, Andrew Tao, Guilin Liu, Bryan Catanzaro, Jan Kautz",NVIDIA,Poster,https://nips.cc/virtual/2019/poster/13645
486,Finding Friend and Foe in Multi-Agent Games,"Jack Serrino, Max Kleiman-Weiner, David C. Parkes, Josh Tenenbaum","Massachusetts Institute of Technology; Harvard University; Diffeo; Center for Brains, Minds & Machines",Spotlight,https://nips.cc/virtual/2019/poster/14491
487,Finding the Needle in the Haystack with Convolutions: on the benefits of architectural bias,"Stéphane d'Ascoli, Levent Sagun, Giulio Biroli, Joan Bruna",Ecole Normale Supérieure; Meta; New York University,Poster,https://nips.cc/virtual/2019/poster/13971
488,Fine-grained Optimization of Deep Neural Networks,Mete Ozay,33rd Conference on Neural Information Processing Systems,Poster,https://nips.cc/virtual/2019/poster/13362
489,Finite-Sample Analysis for SARSA with Linear Function Approximation,"Shaofeng Zou, Tengyu Xu, Yingbin Liang","University at Buffalo, The State University of New York; Ohio State University",Poster,https://nips.cc/virtual/2019/poster/13923
490,Finite-time Analysis of Approximate Policy Iteration for the Linear Quadratic Regulator,"Karl Krauth, Stephen Tu, Benjamin Recht","University of California, Berkeley",Poster,https://nips.cc/virtual/2019/poster/13912
491,Finite-Time Performance Bounds and Adaptive Learning Rate Selection for Two Time-Scale Reinforcement Learning,"Harsh Gupta, R. Srikant, Lei Ying",University of Illinois Urbana-Champaign; University of Michigan,Poster,https://nips.cc/virtual/2019/poster/13619
492,First Exit Time Analysis of Stochastic Gradient Descent Under Heavy-Tailed Gradient Noise,"Thanh Huy Nguyen, Umut Simsekli, Mert Gurbuzbalaban, Gaël RICHARD",,Poster,https://nips.cc/virtual/2019/poster/13269
493,First order expansion of convex regularized estimators,"Pierre Bellec, Arun Kuchibhotla",Rutgers University; University of Pennsylvania,Poster,https://nips.cc/virtual/2019/poster/13520
494,First Order Motion Model for Image Animation,"Aliaksandr Siarohin, Stéphane Lathuilière, Sergey Tulyakov, Elisa Ricci, Nicu Sebe",University of Trento; Télécom Paris; Snap Inc.; Fondazione Bruno Kessler; Huawei,Poster,https://nips.cc/virtual/2019/poster/13807
495,First-order methods almost always avoid saddle points: The case of vanishing step-sizes,"Ioannis Panageas, Georgios Piliouras, Xiao Wang",Singapore University of Technology and Design,Poster,https://nips.cc/virtual/2019/poster/13758
496,Fisher Efficient Inference of Intractable Models,"Song Liu, Takafumi Kanamori, Wittawat Jitkrittum, Yu Chen",University of Bristol; Alan Turing Institute; Tokyo Institute of Technology; RIKEN; Max Planck Institute for Intelligent Systems,Poster,https://nips.cc/virtual/2019/poster/13932
497,Fixing Implicit Derivatives: Trust-Region Based Learning of Continuous Energy Functions,"Chris Russell, Matteo Toso, Neill Campbell",,Poster,https://nips.cc/virtual/2019/poster/13364
498,Fixing the train-test resolution discrepancy,"Hugo Touvron, Andrea Vedaldi, Matthijs Douze, Herve Jegou",,Poster,https://nips.cc/virtual/2019/poster/13893
499,Flattening a Hierarchical Clustering through Active Learning,"Fabio Vitale, Anand Rajagopalan, Claudio Gentile",INRIA; Sapienza University of Rome; Google,Poster,https://nips.cc/virtual/2019/poster/14427
500,Flexible information routing in neural populations through stochastic comodulation,"Caroline Haimerl, Cristina Savin, Eero Simoncelli",New York University; Howard Hughes Medical Institute,Poster,https://nips.cc/virtual/2019/poster/14359
501,Flexible Modeling of Diversity with Strongly Log-Concave Distributions,"Joshua Robinson, Suvrit Sra, Stefanie Jegelka",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/14422
502,Flow-based Image-to-Image Translation with Feature Disentanglement,"Ruho Kondo, Keisuke Kawano, Satoshi Koide, Takuro Kutsuna",Toyota Central R&D Labs,Poster,https://nips.cc/virtual/2019/poster/13575
503,Focused Quantization for Sparse CNNs,"Yiren Zhao, Xitong Gao, Daniel Bates, Robert Mullins, Cheng-Zhong Xu",University of Cambridge; Shenzhen Institute of Advanced Technology; University of Macau,Poster,https://nips.cc/virtual/2019/poster/13686
504,Fooling Neural Network Interpretations via Adversarial Model Manipulation,"Juyeon Heo, Sunghwan Joo, Taesup Moon",Unknown Institution; Sungkyunkwan University,Poster,https://nips.cc/virtual/2019/poster/13476
505,Foundations of Comparison-Based Hierarchical Clustering,"Debarghya Ghoshdastidar, Michaël Perrot, Ulrike von Luxburg",Technical University of Munich; University of Tübingen; Max Planck Institute for Intelligent Systems,Poster,https://nips.cc/virtual/2019/poster/13829
506,FreeAnchor: Learning to Match Anchors for Visual Object Detection,"Xiaosong Zhang, Fang Wan, Chang Liu, Rongrong Ji, Qixiang Ye",University of Chinese Academy of Sciences; Xiamen University; Pengcheng Laboratory,Poster,https://nips.cc/virtual/2019/poster/13260
507,From Complexity to Simplicity: Adaptive ES-Active Subspaces for Blackbox Optimization,"Krzysztof M Choromanski, Aldo Pacchiano, Jack Parker-Holder, Yunhao Tang, Vikas Sindhwani","Google; University of California, Berkeley; University of Oxford; Columbia University",Poster,https://nips.cc/virtual/2019/poster/14044
508,From deep learning to mechanistic understanding in neuroscience: the structure of retinal prediction,"Hidenori Tanaka, Aran Nayebi, Niru Maheswaranathan, Lane McIntosh, Stephen Baccus, Surya Ganguli",,Poster,https://nips.cc/virtual/2019/poster/13914
509,From voxels to pixels and back: Self-supervision in natural-image reconstruction from fMRI,"Roman Beliy, Guy Gaziv, Assaf Hoogi, Francesca Strappini, Tal Golan, Michal Irani",Weizmann Institute of Science; Columbia University,Poster,https://nips.cc/virtual/2019/poster/13762
510,Full-Gradient Representation for Neural Network Visualization,"Suraj Srinivas, François Fleuret",Idiap Research Institute,Poster,https://nips.cc/virtual/2019/poster/13571
511,Fully Dynamic Consistent Facility Location,"Vincent Cohen-Addad, Niklas Oskar D Hjuler, Nikos Parotsidis, David Saulpic, Chris Schwiegelshohn",CNRS; University of Copenhagen; Ecole Normale Supérieure; Sapienza University of Rome,Poster,https://nips.cc/virtual/2019/poster/13505
512,Fully Neural Network based Model for General Temporal Point Processes,"Takahiro Omi, naonori ueda, Kazuyuki Aihara",University of Tokyo; RIKEN; NTT Communication Science Laboratories,Poster,https://nips.cc/virtual/2019/poster/13413
513,Fully Parameterized Quantile Function for Distributional Reinforcement Learning,"Derek Yang, Li Zhao, Zichuan Lin, Tao Qin, Jiang Bian, Tie-Yan Liu","University of California, San Diego; Microsoft; Tsinghua University",Poster,https://nips.cc/virtual/2019/poster/13735
514,Function-Space Distributions over Kernels,"Gregory Benton, Wesley J Maddox, Jayson Salkey, Julio Albinati, Andrew Gordon Wilson",New York University; Microsoft,Poster,https://nips.cc/virtual/2019/poster/14404
515,Functional Adversarial Attacks,"Cassidy Laidlaw, Soheil Feizi",University of Maryland,Poster,https://nips.cc/virtual/2019/poster/14054
516,G2SAT: Learning to Generate SAT Formulas,"Jiaxuan You, Haoze Wu, Clark Barrett, Raghuram Ramanujan, Jure Leskovec",Stanford University; Davidson College,Poster,https://nips.cc/virtual/2019/poster/14064
517,Game Design for Eliciting Distinguishable Behavior,"Fan Yang, Liu Leqi, Yifan Wu, Zachary Lipton, Pradeep K Ravikumar, Tom M. Mitchell, William W. Cohen",Carnegie Mellon University; Google,Poster,https://nips.cc/virtual/2019/poster/13618
518,Gate Decorator: Global Filter Pruning Method for Accelerating Deep Convolutional Neural Networks,"Zhonghui You, Kun Yan, Jinmian Ye, Meng Ma, Ping Wang",Peking University; Momenta,Poster,https://nips.cc/virtual/2019/poster/13414
519,Gaussian-Based Pooling for Convolutional Neural Networks,Takumi Kobayashi,National Institute of Advanced Industrial Science and Technology,Poster,https://nips.cc/virtual/2019/poster/14115
520,General E(2)-Equivariant Steerable CNNs,"Maurice Weiler, Gabriele Cesa",University of Amsterdam; QUV A Lab,Poster,https://nips.cc/virtual/2019/poster/14355
521,General Proximal Incremental Aggregated Gradient Algorithms: Better and Novel Results under General Scheme,"Tao Sun, Yuejiao Sun, Dongsheng Li, Qing Liao","National University of Defense Technology; University of California, Los Angeles; Harbin Institute of Technology",Poster,https://nips.cc/virtual/2019/poster/13327
522,Generalization Bounds for Neural Networks via Approximate Description Length,"Amit Daniely, Elad Granot",Hebrew University; Hebrew University of Jerusalem,Spotlight,https://nips.cc/virtual/2019/poster/14615
523,Generalization Bounds in the Predict-then-Optimize Framework,"Othman El Balghiti, Adam N. Elmachtoub, Paul Grigas, Ambuj Tewari","Rayens Capital; Columbia University; University of California, Berkeley; University of Michigan",Poster,https://nips.cc/virtual/2019/poster/14360
524,Generalization Bounds of Stochastic Gradient Descent for Wide and Deep Neural Networks,"Yuan Cao, Quanquan Gu","University of California, Los Angeles",Spotlight,https://nips.cc/virtual/2019/poster/14592
525,Generalization Error Analysis of Quantized Compressive Learning,"Xiaoyun Li, Ping Li",Rutgers University; Baidu,Spotlight,https://nips.cc/virtual/2019/poster/14633
526,Generalization in Generative Adversarial Networks: A Novel Perspective from Privacy Protection,"Bingzhe Wu, Shiwan Zhao, Chaochao Chen, Haoyang Xu, Li Wang, Xiaolu Zhang, Guangyu Sun, Jun Zhou",Peking University; IBM; Ant Financial,Poster,https://nips.cc/virtual/2019/poster/13271
527,Generalization in multitask deep neural classifiers: a statistical physics approach,"Anthony Ndirango, Tyler Lee",Intel,Poster,https://nips.cc/virtual/2019/poster/14471
