Index,Title,Authors,Affiliation,Status,Link
772,"Heavy-tailed Representations, Text Polarity Classification & Data Augmentation","Hamid Jalalzai, Pierre Colombo, Chloé Clavel, Eric Gaussier, Giovanna Varni, Emmanuel Vignon, Anne Sabourin",Télécom Paris; IBM; Universite Grenoble Alpes,Poster,https://nips.cc/virtual/2020/poster/17424
773,Hedging in games: Faster convergence of external and swap regrets,"Xi Chen, Binghui Peng",Columbia University,Spotlight,https://nips.cc/virtual/2020/poster/17450
774,Heuristic Domain Adaptation,"Shuhao Cui, Xuan Jin, Shuhui Wang, Yuan He, Qingming Huang",Chinese Academy of Sciences; University of Chinese Academy of Sciences; Alibaba Group; Pengcheng Laboratory,Poster,https://nips.cc/virtual/2020/poster/16839
775,Hierarchical Gaussian Process Priors for Bayesian Neural Network Weights,"Theofanis Karaletsos, Thang D Bui",Meta; Uber; University of Sydney,Poster,https://nips.cc/virtual/2020/poster/18104
776,Hierarchical Granularity Transfer Learning,"Shaobo Min, Hongtao Xie, Hantao Yao, Xuran Deng, Zheng-Jun Zha, Yongdong Zhang",University of Science and Technology of China; Chinese Academy of Sciences,Poster,https://nips.cc/virtual/2020/poster/17582
777,Hierarchical Neural Architecture Search for Deep Stereo Matching,"Xuelian Cheng, Yiran Zhong, Mehrtash Harandi, Yuchao Dai, Xiaojun Chang, Hongdong Li, Tom Drummond, Zongyuan Ge",Monash University; Airdoc Research; Australian National University; ; CSIRO; Northwestern Polytechnical University,Poster,https://nips.cc/virtual/2020/poster/17668
778,Hierarchical nucleation in deep neural networks,"Diego Doimo, Aldo Glielmo, Alessio Ansuini, Alessandro Laio",International School for Advanced Studies; Area Science Park,Poster,https://nips.cc/virtual/2020/poster/18477
779,Hierarchical Patch VAE-GAN: Generating Diverse Videos from a Single Sample,"Shir Gur, Sagie Benaim, Lior Wolf",,Poster,https://nips.cc/virtual/2020/poster/17381
780,Hierarchical Poset Decoding for Compositional Generalization in Language,"Yinuo Guo, Zeqi Lin, Jian-Guang Lou, Dongmei Zhang",Peking University; Microsoft,Poster,https://nips.cc/virtual/2020/poster/18524
781,Hierarchical Quantized Autoencoders,"Will Williams, Sam Ringer, Tom Ash, David MacLeod, Jamie Dougherty, John Hughes",Speechmatics,Poster,https://nips.cc/virtual/2020/poster/17043
782,Hierarchically Organized Latent Modules for Exploratory Search in Morphogenetic Systems,"Mayalen Etcheverry, Clément Moulin-Frier, Pierre-Yves Oudeyer",INRIA,Oral,https://nips.cc/virtual/2020/poster/18636
783,HiFi-GAN: Generative Adversarial Networks for Efficient and High Fidelity Speech Synthesis,"Jungil Kong, Jaehyeon Kim, Jaekyoung Bae",Kakao Enterprise,Poster,https://nips.cc/virtual/2020/poster/17625
784,High-contrast “gaudy” images improve the training of deep neural network models of visual cortex,"Benjamin Cowley, Jonathan W Pillow",Princeton University,Poster,https://nips.cc/virtual/2020/poster/17840
785,High-Dimensional Bayesian Optimization via Nested Riemannian Manifolds,"Noémie Jaquier, Leonel Rozo",Idiap Research Institute; Bosch Center for Artificial Intelligence,Poster,https://nips.cc/virtual/2020/poster/18765
786,High-Dimensional Contextual Policy Search with Unknown Context Rewards using Bayesian Optimization,"Qing Feng, Ben Letham, Hongzi Mao, Eytan Bakshy",Meta; Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2020/poster/19057
787,High-Dimensional Sparse Linear Bandits,"Botao Hao, Tor Lattimore, Mengdi Wang",DeepMind; Princeton University,Poster,https://nips.cc/virtual/2020/poster/17283
788,High-Fidelity Generative Image Compression,"Fabian Mentzer, George D Toderici, Michael Tschannen, Eirikur Agustsson",ETH Zurich; Google,Oral,https://nips.cc/virtual/2020/poster/17347
789,High-recall causal discovery for autocorrelated time series with latent confounders,"Andreas Gerhardus, Jakob Runge",German Aerospace Center,Poster,https://nips.cc/virtual/2020/poster/18623
790,High-Throughput Synchronous Deep RL,"Iou-Jen Liu, Raymond Yeh, Alexander Schwing",University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2020/poster/17541
791,Higher-Order Certification For Randomized Smoothing,"Jeet Mohapatra, Ching-Yun Ko, Tsui-Wei Weng, Pin-Yu Chen, Sijia Liu, Luca Daniel",,Spotlight,https://nips.cc/virtual/2020/poster/17166
792,Higher-Order Spectral Clustering of Directed Graphs,"Steinar Laenen, He Sun",Oxford Research Group; FiveAI; University of Edinburgh,Poster,https://nips.cc/virtual/2020/poster/18735
793,HiPPO: Recurrent Memory with Optimal Polynomial Projections,"Albert Gu, Tri Dao, Stefano Ermon, Atri Rudra, Christopher Ré",Stanford University; University at Buffalo,Spotlight,https://nips.cc/virtual/2020/poster/17173
794,Hitting the High Notes: Subset Selection for Maximizing Expected Order Statistics,"Aranyak Mehta, Uri Nadav, Alexandros Psomas, Aviad Rubinstein",Google; Purdue University; Stanford University,Spotlight,https://nips.cc/virtual/2020/poster/18327
795,HM-ANN: Efficient Billion-Point Nearest Neighbor Search on Heterogeneous Memory,"Jie Ren, Minjia Zhang, Dong Li","University of California, Merced; Microsoft",Poster,https://nips.cc/virtual/2020/poster/16906
796,Hogwild!: A Lock-Free Approach to Parallelizing Stochastic Gradient Descent,"Benjamin Recht, Christopher Ré, Stephen Wright, Feng Niu",,Oral,https://nips.cc/virtual/2020/oral/20336
797,HOI Analysis: Integrating and Decomposing Human-Object Interaction,"Yong-Lu Li, Xinpeng Liu, Xiaoqian Wu, Yizhuo Li, Cewu Lu",Shanghai Jiao Tong University; Qing Yuan Research Institute; Shanghai Qi Zhi Institute,Poster,https://nips.cc/virtual/2020/poster/16886
798,Hold me tight! Influence of discriminative features on deep network boundaries,"Guillermo Ortiz-Jimenez, Apostolos Modas, Seyed-Mohsen Moosavi, Pascal Frossard",EPFL; ETH Zurich,Poster,https://nips.cc/virtual/2020/poster/17415
799,How Can I Explain This to You? An Empirical Study of Deep Neural Network Explanation Methods,"Jeya Vikranth Jeyakumar, Joseph Noor, Yu-Hsi Cheng, Luis Garcia, Mani Srivastava","University of California, Los Angeles",Poster,https://nips.cc/virtual/2020/poster/18228
800,How do fair decisions fare in long-term qualification?,"Xueru Zhang, Ruibo Tu, Yang Liu, Mingyan Liu, Hedvig Kjellstrom, Kun Zhang, Cheng Zhang","University of Michigan; KTH Royal Institute of Technology; University of California, Santa Cruz; Carnegie Mellon University; Microsoft",Poster,https://nips.cc/virtual/2020/poster/18579
801,How does This Interaction Affect Me? Interpretable Attribution for Feature Interactions,"Michael Tsang, Sirisha Rambhatla, Yan Liu",University of Southern California,Poster,https://nips.cc/virtual/2020/poster/17142
802,How does Weight Correlation Affect Generalisation Ability of Deep Neural Networks?,"Gaojie Jin, Xinping Yi, Liang Zhang, Lijun Zhang, Sven Schewe, Xiaowei Huang",University of Liverpool; Chinese Academy of Sciences; University of Chinese Academy of Sciences; Institute of Intelligence Software,Poster,https://nips.cc/virtual/2020/poster/17117
803,How hard is to distinguish graphs with graph neural networks?,Andreas Loukas,EPFL,Poster,https://nips.cc/virtual/2020/poster/17690
804,How many samples is a good initial point worth in Low-rank Matrix Recovery?,"Jialun Zhang, Richard Zhang",University of Illinois Urbana-Champaign,Spotlight,https://nips.cc/virtual/2020/poster/18091
805,How Robust are the Estimated Effects of Nonpharmaceutical Interventions against COVID-19?,"Mrinank Sharma, Sören Mindermann, Jan Brauner, Gavin Leech, Anna Stephenson, Tomáš Gavenčiak, Jan Kulveit, Yee Whye Teh, Leonid Chindelevitch, Yarin Gal",,Spotlight,https://nips.cc/virtual/2020/poster/19064
806,How to Characterize The Landscape of Overparameterized Convolutional Neural Networks,"Yihong Gu, Weizhong Zhang, Cong Fang, Jason Lee, Tong Zhang",Princeton University; Hong Kong University of Science and Technology,Poster,https://nips.cc/virtual/2020/poster/18265
807,How to Learn a Useful Critic? Model-based Action-Gradient-Estimator Policy Optimization,"Pierluca D'Oro, Wojciech Jaśkowski",Université de Montréal; NNAISENSE,Poster,https://nips.cc/virtual/2020/poster/17157
808,HRN: A Holistic Approach to One Class Learning,"Wenpeng Hu, Mengyu Wang, Qi Qin, Jinwen Ma, Bing Liu",,Poster,https://nips.cc/virtual/2020/poster/18649
809,Human Parsing Based Texture Transfer from Single Image to 3D Human via Cross-View Consistency,"Fang Zhao, Shengcai Liao, Kaihao Zhang, Ling Shao",Inception Institute of Artificial Intelligence; Australian National University; Tencent; Mohamed bin Zayed University of Artificial Intelligence,Poster,https://nips.cc/virtual/2020/poster/16873
810,Hybrid Models for Learning to Branch,"Prateek Gupta, Maxime Gasse, Elias Khalil, Pawan Mudigonda, Andrea Lodi, Yoshua Bengio",University of Oxford; Alan Turing Institute; Polytechnique Montréal; University of Toronto; Université de Montréal,Poster,https://nips.cc/virtual/2020/poster/17077
811,Hybrid Variance-Reduced SGD Algorithms For Minimax Problems with Nonconvex-Linear Function,"Quoc Tran Dinh, Deyi Liu, Lam Nguyen",University of North Carolina at Chapel Hill; IBM,Poster,https://nips.cc/virtual/2020/poster/17248
812,HYDRA: Pruning Adversarially Robust Neural Networks,"Vikash Sehwag, Shiqi Wang, Prateek Mittal, Suman Jana",Princeton University; Columbia University,Poster,https://nips.cc/virtual/2020/poster/18662
813,HyNet: Learning Local Descriptor with Hybrid Similarity Measure and Triplet Loss,"Yurun Tian, Axel Barroso Laguna, Tony Ng, Vassileios Balntas, Krystian Mikolajczyk",Imperial College London; Meta,Poster,https://nips.cc/virtual/2020/poster/17103
814,Hyperparameter Ensembles for Robustness and Uncertainty Quantification,"Florian Wenzel, Jasper Snoek, Dustin Tran, Rodolphe Jenatton",Google,Poster,https://nips.cc/virtual/2020/poster/17941
815,Hypersolvers: Toward Fast Continuous-Depth Models,"Michael Poli, Stefano Massaroli, Atsushi Yamashita, Hajime Asama, Jinkyoo Park",KAIST; University of Tokyo; Korea Advanced Institute of Science and Technology,Poster,https://nips.cc/virtual/2020/poster/18757
816,ICAM: Interpretable Classification via Disentangled Representations and Feature Attribution Mapping,"Cher Bass, Mariana da Silva, Carole Sudre, Petru-Daniel Tudosiu, Stephen Smith, Emma Robinson",King's College London; University of Oxford,Poster,https://nips.cc/virtual/2020/poster/17093
817,ICE-BeeM: Identifiable Conditional Energy-Based Deep Models Based on Nonlinear ICA,"Ilyes Khemakhem, Ricardo Monti, Diederik Kingma, Aapo Hyvarinen",University College London; Google; Université Paris-Saclay; University of Helsinki,Spotlight,https://nips.cc/virtual/2020/poster/17047
818,ICNet: Intra-saliency Correlation Network for Co-Saliency Detection,"Wen-Da Jin, Jun Xu, Ming-Ming Cheng, Yi Zhang, Wei Guo",Tianjin University; Nankai University,Poster,https://nips.cc/virtual/2020/poster/17040
819,IDEAL: Inexact DEcentralized Accelerated Augmented Lagrangian Method,"Yossi Arjevani, Joan Bruna, Bugra Can, Mert Gurbuzbalaban, Stefanie Jegelka, Hongzhou Lin",New York University; Rutgers University; Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2020/poster/18100
820,Identifying Causal-Effect Inference Failure with Uncertainty-Aware Models,"Andrew Jesson, Sören Mindermann, Uri Shalit, Yarin Gal",University of Oxford; Technion,Poster,https://nips.cc/virtual/2020/poster/18150
821,Identifying Learning Rules From Neural Network Observables,"Aran Nayebi, Sanjana Srivastava, Surya Ganguli, Daniel L Yamins",Stanford University,Spotlight,https://nips.cc/virtual/2020/poster/18284
822,Identifying Mislabeled Data using the Area Under the Margin Ranking,"Geoff Pleiss, Tianyi Zhang, Ethan Elenberg, Kilian Q. Weinberger",Columbia University; Stanford University; ASAPP; Cornell University,Poster,https://nips.cc/virtual/2020/poster/18032
823,Identifying signal and noise structure in neural population activity with Gaussian process factor models,"Stephen Keeley, Mikio Aoi, Yiyi Yu, Spencer Smith, Jonathan W Pillow","Princeton University; University of California, Santa Barbara",Poster,https://nips.cc/virtual/2020/poster/18644
824,ImpatientCapsAndRuns: Approximately Optimal Algorithm Configuration from an Infinite Pool,"Gellert Weisz, András György, Wei-I Lin, Devon Graham, Kevin Leyton-Brown, Csaba Szepesvari, Brendan Lucier",University College London; DeepMind; University of British Columbia; University of Alberta; Microsoft,Poster,https://nips.cc/virtual/2020/poster/18753
825,Implicit Bias in Deep Linear Classification: Initialization Scale vs Training Accuracy,"Edward Moroshko, Blake E Woodworth, Suriya Gunasekar, Jason Lee, Nati Srebro, Daniel Soudry",Technion - Israel Institute of Technology; Toyota Technological Institute at Chicago; Microsoft; Princeton University,Spotlight,https://nips.cc/virtual/2020/poster/18201
826,Implicit Distributional Reinforcement Learning,"Yuguang Yue, Zhendong Wang, Mingyuan Zhou",University of Texas at Austin,Poster,https://nips.cc/virtual/2020/poster/18434
827,Implicit Graph Neural Networks,"Fangda Gu, Heng Chang, Wenwu Zhu, Somayeh Sojoudi, Laurent El Ghaoui","University of California, Berkeley; Tsinghua University",Poster,https://nips.cc/virtual/2020/poster/17508
828,Implicit Neural Representations with Periodic Activation Functions,"Vincent Sitzmann, Julien Martel, Alexander Bergman, David Lindell, Gordon Wetzstein",Stanford University,Oral,https://nips.cc/virtual/2020/poster/16958
829,Implicit Rank-Minimizing Autoencoder,"Li Jing, Jure Zbontar, yann lecun",Meta,Poster,https://nips.cc/virtual/2020/poster/16989
830,Implicit Regularization and Convergence for Weight Normalization,"Xiaoxia Wu, Edgar Dobriban, Tongzheng Ren, Shanshan Wu, Zhiyuan Li, Suriya Gunasekar, Rachel Ward, Qiang Liu",University of Texas at Austin; University of Pennsylvania; Google; Princeton University; Microsoft,Poster,https://nips.cc/virtual/2020/poster/18281
831,Implicit Regularization in Deep Learning May Not Be Explainable by Norms,"Noam Razin, Nadav Cohen",Tel Aviv University,Poster,https://nips.cc/virtual/2020/poster/17219
832,Impossibility Results for Grammar-Compressed Linear Algebra,"Amir Abboud, Arturs Backurs, Karl Bringmann, Marvin Künnemann",IBM; Toyota Technological Institute at Chicago; Saarland University; Max Planck Institute for Informatics,Poster,https://nips.cc/virtual/2020/poster/17353
833,Improved Algorithms for Convex-Concave Minimax Optimization,"Yuanhao Wang, Jian Li",Princeton University; Tsinghua University,Poster,https://nips.cc/virtual/2020/poster/17359
834,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,"Nicholas Harvey, Christopher Liaw, Tasuku Soma",University of British Columbia; University of Toronto; University of Tokyo,Poster,https://nips.cc/virtual/2020/poster/18309
835,Improved Analysis of Clipping Algorithms for Non-convex Optimization,"Bohang Zhang, Jikai Jin, Cong Fang, Liwei Wang",Peking University; University of Pennsylvania,Poster,https://nips.cc/virtual/2020/poster/18677
836,Improved guarantees and a multiple-descent curve for Column Subset Selection and the Nystrom method,"Michal Derezinski, Rajiv Khanna, Michael W. Mahoney","University of California, Berkeley",Oral,https://nips.cc/virtual/2020/poster/18344
837,Improved Guarantees for k-means++ and k-means++ Parallel,"Konstantin Makarychev, Aravind Reddy, Liren Shan",Northwestern University,Poster,https://nips.cc/virtual/2020/poster/17410
838,Improved Sample Complexity for Incremental Autonomous Exploration in MDPs,"Jean Tarbouriech, Matteo Pirotta, Michal Valko, Alessandro Lazaric",Meta; DeepMind,Oral,https://nips.cc/virtual/2020/poster/18017
839,Improved Schemes for Episodic Memory-based Lifelong Learning,"Yunhui Guo, Mingrui Liu, Tianbao Yang, Tajana Rosing","University of California, San Diego; University of Iowa",Spotlight,https://nips.cc/virtual/2020/poster/17565
840,Improved Techniques for Training Score-Based Generative Models,"Yang Song, Stefano Ermon",Stanford University,Poster,https://nips.cc/virtual/2020/poster/17969
841,Improved Variational Bayesian Phylogenetic Inference with Normalizing Flows,Cheng Zhang,Peking University,Oral,https://nips.cc/virtual/2020/poster/16843
842,Improving Auto-Augment via Augmentation-Wise Weight Sharing,"Keyu Tian, Chen Lin, Ming Sun, Luping Zhou, Junjie Yan, Wanli Ouyang",SenseTime; Beihang University; University of Sydney,Poster,https://nips.cc/virtual/2020/poster/17529
843,Improving GAN Training with Probability Ratio Clipping and Sample Reweighting,"Yue Wu, Pan Zhou, Andrew G Wilson, Eric P. Xing, Zhiting Hu","Carnegie Mellon University; National University of Singapore; New York University; Petuum Inc.; University of California, San Diego",Poster,https://nips.cc/virtual/2020/poster/18829
844,Improving Generalization in Reinforcement Learning with Mixture Regularization,"KAIXIN WANG, Bingyi Kang, Jie Shao, Jiashi Feng",National University of Singapore; ByteDance,Poster,https://nips.cc/virtual/2020/poster/18498
845,Improving Inference for Neural Image Compression,"Yibo Yang, Robert Bamler, Stephan Mandt","University of California, Irvine",Poster,https://nips.cc/virtual/2020/poster/19071
846,Improving Local Identifiability in Probabilistic Box Embeddings,"Shib Dasgupta, Michael Boratko, Dongxu Zhang, Luke Vilnis, Xiang Li, Andrew McCallum",University of Massachusetts Amherst,Poster,https://nips.cc/virtual/2020/poster/19082
847,Improving model calibration with accuracy versus uncertainty optimization,"Ranganath Krishnan, Omesh Tickoo",Intel,Poster,https://nips.cc/virtual/2020/poster/16799
848,Improving Natural Language Processing Tasks with Human Gaze-Guided Neural Attention,"Ekta Sood, Simon Tannert, Philipp Mueller, Andreas Bulling",University of Stuttgart,Poster,https://nips.cc/virtual/2020/poster/19074
849,Improving Neural Network Training in Low Dimensional Random Bases,"Frithjof Gressmann, Zach Eaton-Rosen, Carlo Luschi",Graphcore Research,Poster,https://nips.cc/virtual/2020/poster/17455
850,Improving Online Rent-or-Buy Algorithms with Sequential Decision Making and ML Predictions,Shom Banerjee,Minnesota State University,Poster,https://nips.cc/virtual/2020/poster/18248
851,Improving Policy-Constrained Kidney Exchange via Pre-Screening,"Duncan McElfresh, Michael Curry, Tuomas Sandholm, John Dickerson","Mathematics Department; University of Maryland; Carnegie Mellon University; Strategy Robot, Inc.; Optimized Markets, Inc.; Strategic Machine, Inc.",Poster,https://nips.cc/virtual/2020/poster/17476
852,Improving robustness against common corruptions by covariate shift adaptation,"Steffen Schneider, Evgenia Rusak, Luisa Eck, Oliver Bringmann, Wieland Brendel, Matthias Bethge",University of Tübingen; Ludwig Maximilian University of Munich,Poster,https://nips.cc/virtual/2020/poster/17278
853,Improving Sample Complexity Bounds for (Natural) Actor-Critic Algorithms,"Tengyu Xu, Zhe Wang, Yingbin Liang",Ohio State University,Poster,https://nips.cc/virtual/2020/poster/17382
854,Improving Sparse Vector Technique with Renyi Differential Privacy,"Yuqing Zhu, Yu-Xiang Wang","University of California, Santa Barbara",Poster,https://nips.cc/virtual/2020/poster/18463
855,In search of robust measures of generalization,"Gintare Karolina Dziugaite, Alexandre Drouin, Brady Neal, Nitarshan Rajkumar, Ethan Caballero, Linbo Wang, Ioannis Mitliagkas, Daniel M. Roy",Element AI; Mila; Université de Montréal; University of Toronto; Vector Institute,Poster,https://nips.cc/virtual/2020/poster/17059
856,Incorporating BERT into Parallel Sequence Decoding with Adapters,"Junliang Guo, Zhirui Zhang, Linli Xu, Hao-Ran Wei, Boxing Chen, Enhong Chen",,Poster,https://nips.cc/virtual/2020/poster/17045
857,Incorporating Interpretable Output Constraints in Bayesian Neural Networks,"Wanqian Yang, Lars Lorch, Moritz Graule, Himabindu Lakkaraju, Finale Doshi-Velez",Harvard University; ETH Zurich,Spotlight,https://nips.cc/virtual/2020/poster/19034
858,Incorporating Pragmatic Reasoning Communication into Emergent Language,"Yipeng Kang, Tonghan Wang, Gerard de Melo",Tsinghua University; Hasso Plattner Institute,Spotlight,https://nips.cc/virtual/2020/poster/18684
859,Independent Policy Gradient Methods for Competitive Reinforcement Learning,"Constantinos Daskalakis, Dylan J Foster, Noah Golowich",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/18456
860,Inductive Quantum Embedding,"Santosh Kumar Srivastava, Dinesh Khandelwal, Dhiraj Madan, Dinesh Garg, Hima Karanam, L Venkata Subramaniam",IBM,Poster,https://nips.cc/virtual/2020/poster/18453
861,Inference for Batched Bandits,"Kelly Zhang, Lucas Janson, Susan Murphy",Harvard University,Poster,https://nips.cc/virtual/2020/poster/18113
862,Inference Stage Optimization for Cross-scenario 3D Human Pose Estimation,"Jianfeng Zhang, Xuecheng Nie, Jiashi Feng",National University of Singapore,Poster,https://nips.cc/virtual/2020/poster/17128
863,Inferring learning rules from animal decision-making,"Zoe Ashwood, Nicholas A. Roy, Ji Hyun Bak, Jonathan W Pillow","Princeton University; University of California, Berkeley; University of California, San Francisco",Poster,https://nips.cc/virtual/2020/poster/18837
864,Influence-Augmented Online Planning for Complex Environments,"Jinke He, Miguel Suau de Castro, Frans Oliehoek",Delft University of Technology,Poster,https://nips.cc/virtual/2020/poster/17708
865,Information Maximization for Few-Shot Learning,"Malik Boudiaf, Imtiaz Ziko, Jérôme Rony, Jose Dolz, Pablo Piantanida, Ismail Ben Ayed",École de technologie supérieure; CentraleSupélec,Poster,https://nips.cc/virtual/2020/poster/17400
866,Information Theoretic Counterfactual Learning from Missing-Not-At-Random Feedback,"Zifeng Wang, Xi Chen, Rui Wen, Shao-Lun Huang, Ercan Kuruoglu, Yefeng Zheng",Tsinghua University; Tencent; National Research Council of Italy,Poster,https://nips.cc/virtual/2020/poster/16863
867,Information theoretic limits of learning a sparse rule,"Clément Luneau, jean barbier, Nicolas Macris",EPFL; International Center for Theoretical Physics,Spotlight,https://nips.cc/virtual/2020/poster/17980
868,Information Theoretic Regret Bounds for Online Nonlinear Control,"Sham Kakade, Akshay Krishnamurthy, Kendall Lowrey, Motoya Ohnishi, Wen Sun",University of Washington; Microsoft; Cornell University,Poster,https://nips.cc/virtual/2020/poster/18968
869,Information-theoretic Task Selection for Meta-Reinforcement Learning,"Ricardo Luna Gutierrez, Matteo Leonetti",University of Leeds,Poster,https://nips.cc/virtual/2020/poster/18810
870,Input-Aware Dynamic Backdoor Attack,"Tuan Anh Nguyen, Anh Tran",VinAI Research; Hanoi University of Science and Technology; VinUniversity,Poster,https://nips.cc/virtual/2020/poster/18221
871,Instance Based Approximations to Profile Maximum Likelihood,"Nima Anari, Moses Charikar, Kirankumar Shiragur, Aaron Sidford",Stanford University,Poster,https://nips.cc/virtual/2020/poster/18535
872,Instance Selection for GANs,"Terrance DeVries, Michal Drozdzal, Graham W. Taylor",,Poster,https://nips.cc/virtual/2020/poster/18842
873,Instance-based Generalization in Reinforcement Learning,"Martin Bertran, Natalia Martinez, Mariano Phielipp, Guillermo Sapiro",,Poster,https://nips.cc/virtual/2020/poster/18255
874,Instance-optimality in differential privacy via approximate inverse sensitivity mechanisms,"Hilal Asi, John C. Duchi",Stanford University,Poster,https://nips.cc/virtual/2020/poster/18419
875,Instance-wise Feature Grouping,"Aria Masoomi, Chieh Wu, Tingting Zhao, Zifeng Wang, Peter Castaldi, Jennifer Dy",Northeastern University; Brigham and Women's Hospital,Poster,https://nips.cc/virtual/2020/poster/17946
876,"Instead of Rewriting Foreign Code for Machine Learning, Automatically Synthesize Fast Gradients","William Moses, Valentin Churavy",Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2020/poster/17428
877,Interferobot: aligning an optical interferometer by a reinforcement learning agent,"Dmitry Sorokin, Alexander Ulanov, Ekaterina Sazhina, Alexander Lvovsky",Russian Quantum Center; Moscow Institute of Physics and Technology; University of Oxford; P. N. Lebedev Physics Institute,Spotlight,https://nips.cc/virtual/2020/poster/18550
878,Interior Point Solving for LP-based prediction+optimisation,"Jayanta Mandi, Tias Guns",Vrije Universiteit Brussel,Poster,https://nips.cc/virtual/2020/poster/18147
879,Interpolation Technique to Speed Up Gradients Propagation in Neural ODEs,"Talgat Daulbaev, Alexandr Katrutsa, Larisa Markeeva, Julia Gusak, Andrzej Cichocki, Ivan Oseledets",Skolkovo Institute of Science and Technology,Poster,https://nips.cc/virtual/2020/poster/18870
880,Interpretable and Personalized Apprenticeship Scheduling: Learning Interpretable Scheduling Policies from Heterogeneous User Demonstrations,"Rohan Paleja, Andrew Silva, Letian Chen, Matthew Gombolay",,Poster,https://nips.cc/virtual/2020/poster/18249
881,Interpretable multi-timescale models for predicting fMRI responses to continuous natural speech,"Shailee Jain, Vy Vo, Shivangi Mahto, Amanda LeBel, Javier S Turek, Alexander Huth","University of Texas at Austin; Intel; University of California, Berkeley",Poster,https://nips.cc/virtual/2020/poster/18020
882,Interpretable Sequence Learning for Covid-19 Forecasting,"Sercan Arik, Chun-Liang Li, Jinsung Yoon, Rajarishi Sinha, Arkady Epshteyn, Long Le, Vikas Menon, Shashank Singh, Leyou Zhang, Martin Nikoltchev, Yash Sonthalia, Hootan Nakhost, Elli Kanal, Tomas Pfister",Google,Spotlight,https://nips.cc/virtual/2020/poster/19069
883,Interstellar: Searching Recurrent Architecture for  	Knowledge Graph Embedding,"Yongqi Zhang, Quanming Yao, Lei Chen",Paradigm Inc.; Hong Kong University of Science and Technology; Tsinghua University,Spotlight,https://nips.cc/virtual/2020/poster/17597
884,Interventional Few-Shot Learning,"Zhongqi Yue, Hanwang Zhang, Qianru Sun, Xian-Sheng Hua",Nanyang Technological University; Singapore Management University; Alibaba Group,Poster,https://nips.cc/virtual/2020/poster/17631
885,Intra Order-preserving Functions for Calibration of Multi-Class Neural Networks,"Amir Rahimi, Amirreza Shaban, Ching-An Cheng, Richard Hartley, Byron Boots",Australian National University; Georgia Institute of Technology; Microsoft; Google; University of Washington,Poster,https://nips.cc/virtual/2020/poster/18587
886,Intra-Processing Methods for Debiasing Neural Networks,"Yash Savani, Colin White, Naveen Sundar Govindarajulu",Abacus.AI; Rensselaer Polytechnic Institute,Poster,https://nips.cc/virtual/2020/poster/17560
887,Introducing Routing Uncertainty in Capsule Networks,"Fabio De Sousa Ribeiro, Georgios Leontidis, Stefanos Kollias",,Poster,https://nips.cc/virtual/2020/poster/17242
888,Inverse Learning of Symmetries,"Mario Wieser, Sonali Parbhoo, Aleksander Wieczorek, Volker Roth",University of Basel; Harvard University,Poster,https://nips.cc/virtual/2020/poster/17342
889,Inverse Rational Control with Partially Observable Continuous Nonlinear Dynamics,"Minhae Kwon, Saurabh Daptardar, Paul R. Schrater, Xaq Pitkow",Soongsil University; Google; University of Minnesota; Rice University,Poster,https://nips.cc/virtual/2020/poster/17305
890,Inverse Reinforcement Learning from a Gradient-based Learner,"Giorgia Ramponi, Gianluca Drappo, Marcello Restelli",Politecnico di Milano,Poster,https://nips.cc/virtual/2020/poster/19018
891,Invertible Gaussian Reparameterization: Revisiting the Gumbel-Softmax,"Andres Potapczynski, Gabriel Loaiza-Ganem, John P. Cunningham",Columbia University; Layer 6 AI,Poster,https://nips.cc/virtual/2020/poster/18714
892,Inverting Gradients - How easy is it to break privacy in federated learning?,"Jonas Geiping, Hartmut Bauermeister, Hannah Dröge, Michael Moeller",University of Siegen,Poster,https://nips.cc/virtual/2020/poster/18574
893,Investigating Gender Bias in Language Models Using Causal Mediation Analysis,"Jesse Vig, Sebastian Gehrmann, Yonatan Belinkov, Sharon Qian, Daniel Nevo, Yaron Singer, Stuart Shieber",Salesforce; Harvard University; Technion – Israel Institute of Technology; Tel Aviv University,Spotlight,https://nips.cc/virtual/2020/poster/17994
894,Is Long Horizon RL More Difficult Than Short Horizon RL?,"Ruosong Wang, Simon S Du, Lin Yang, Sham Kakade","Carnegie Mellon University; University of Washington; University of California, Los Angeles; Microsoft",Poster,https://nips.cc/virtual/2020/poster/17505
895,Is normalization indispensable for training deep neural network?,"Jie Shao, Kai Hu, Changhu Wang, Xiangyang Xue, Bhiksha Raj",Fudan University; Carnegie Mellon University; ByteDance,Oral,https://nips.cc/virtual/2020/poster/16828
896,Is Plug-in Solver Sample-Efficient for Feature-based Reinforcement Learning?,"Qiwen Cui, Lin Yang","Peking University; University of California, Los Angeles",Poster,https://nips.cc/virtual/2020/poster/18245
897,ISTA-NAS: Efficient and Consistent Neural Architecture Search by Sparse Coding,"Yibo Yang, Hongyang Li, Shan You, Fei Wang, Chen Qian, Zhouchen Lin",Peking University; SenseTime,Poster,https://nips.cc/virtual/2020/poster/17002
