Index,Title,Authors,Affiliation,Status,Link
142,Deep Alternative Neural Network: Exploring Contexts as Early as Possible for Action Recognition,"Jinzhuo Wang, Wenmin Wang, xiongtao Chen, Ronggang Wang, Wen Gao",Peking University,Poster,https://nips.cc/virtual/2016/poster/7002
143,Deep Exploration via Bootstrapped DQN,"Ian Osband, Charles Blundell, Alexander Pritzel, Benjamin Van Roy",Stanford University; Google,Poster,https://nips.cc/virtual/2016/poster/7014
144,Deep Learning for Predicting Human Strategic Behavior,"Jason S Hartford, James R Wright, Kevin Leyton-Brown",University of British Columbia,Oral,https://nips.cc/virtual/2016/poster/7215
145,Deep Learning Games,"Dale Schuurmans, Martin A Zinkevich",Google; University of Alberta,Poster,https://nips.cc/virtual/2016/poster/7082
146,Deep Learning Models of the Retinal Response to Natural Scenes,"Lane McIntosh, Niru Maheswaranathan, Aran Nayebi, Surya Ganguli, Stephen Baccus",Neurosciences PhD Program; Institution Name Not Provided; Neurobiology Department,Poster,https://nips.cc/virtual/2016/poster/7010
147,Deep Learning without Poor Local Minima,Kenji Kawaguchi,Massachusetts Institute of Technology,Oral,https://nips.cc/virtual/2016/poster/7409
148,Deep Neural Networks with Inexact Matching for Person Re-Identification,"Arulkumar Subramaniam, Moitreya Chatterjee, Anurag Mittal",Indian Institute of Technology Madras,Poster,https://nips.cc/virtual/2016/poster/7394
149,Deep Submodular Functions: Definitions and Learning,"Brian W Dolhansky, Jeff A. Bilmes","University of Washington; University of California, Berkeley",Poster,https://nips.cc/virtual/2016/poster/6961
150,DeepMath - Deep Sequence Models for Premise Selection,"Geoffrey Irving, Christian Szegedy, Alexander A Alemi, Niklas Een, Francois Chollet, Josef Urban",Google; Czech Technical University,Poster,https://nips.cc/virtual/2016/poster/7049
151,Dense Associative Memory for Pattern Recognition,"Dmitry Krotov, John J. Hopfield",Institute for Advanced Study; Princeton University,Oral,https://nips.cc/virtual/2016/poster/7426
152,Density Estimation via Discrepancy Based Adaptive Sequential Partition,"Dangna Li, Kun Yang, Wing Hung Wong",Stanford University; Google,Poster,https://nips.cc/virtual/2016/poster/7090
153,Depth from a Single Image by Harmonizing Overcomplete Local Network Predictions,"Ayan Chakrabarti, Jingyu Shao, Greg Shakhnarovich","Toyota Technological Institute at Chicago; University of California, Los Angeles",Poster,https://nips.cc/virtual/2016/poster/7145
154,Designing smoothing functions for improved worst-case competitive ratio in online optimization,"Reza Eghbali, Maryam Fazel",University of Washington,Poster,https://nips.cc/virtual/2016/poster/7255
155,Dialog-based Language Learning,Jason E Weston,Meta,Poster,https://nips.cc/virtual/2016/poster/7317
156,Differential Privacy without Sensitivity,"Kentaro Minami, HItomi Arai, Issei Sato, Hiroshi Nakagawa",University of Tokyo,Poster,https://nips.cc/virtual/2016/poster/7233
157,Diffusion-Convolutional Neural Networks,"James Atwood, Don Towsley",University of Massachusetts,Poster,https://nips.cc/virtual/2016/poster/7077
158,Dimension-Free Iteration Complexity of Finite Sum Optimization Problems,"Yossi Arjevani, Ohad Shamir",Weizmann Institute of Science,Poster,https://nips.cc/virtual/2016/poster/7333
159,Dimensionality Reduction of Massive Sparse Datasets Using Coresets,"Dan Feldman, Mikhail Volkov, Daniela Rus",University of Haifa; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7122
160,Direct Feedback Alignment Provides Learning in Deep Neural Networks,Arild Nøkland,Norwegian University of Science and Technology,Poster,https://nips.cc/virtual/2016/poster/7100
161,DISCO Nets : DISsimilarity COefficients Networks,"Diane Bouchacourt, Pawan K Mudigonda, Sebastian Nowozin",University of Oxford; Microsoft,Poster,https://nips.cc/virtual/2016/poster/8502
162,Discriminative Gaifman Models,Mathias Niepert,,Poster,https://nips.cc/virtual/2016/poster/7376
163,Disease Trajectory Maps,"Peter Schulam, Raman Arora",Johns Hopkins University,Poster,https://nips.cc/virtual/2016/poster/7327
164,Disentangling factors of variation in deep representation using adversarial training,"Michael F Mathieu, Junbo Jake Zhao, Junbo Zhao, Aditya Ramesh, Pablo Sprechmann, Yann LeCun",,Poster,https://nips.cc/virtual/2016/poster/6995
165,Distributed Flexible Nonlinear Tensor Factorization,"Shandian Zhe, Kai Zhang, Pengyuan Wang, Kuang-chih Lee, Zenglin Xu, Yuan Qi, Zoubin Ghahramani",Purdue University; NEC Laboratories America; University of Georgia; Yahoo!; University of Electronic Science and Technology of China; Alibaba Group Holding Limited; University of Cambridge,Poster,https://nips.cc/virtual/2016/poster/7000
166,Domain Separation Networks,"Konstantinos Bousmalis, George Trigeorgis, Nathan Silberman, Dilip Krishnan, Dumitru Erhan",Google; Imperial College London,Poster,https://nips.cc/virtual/2016/poster/7175
167,Double Thompson Sampling for Dueling Bandits,"Huasen Wu, Xin Liu","University of California, Davis",Poster,https://nips.cc/virtual/2016/poster/7336
168,Doubly Convolutional Neural Networks,"Shuangfei Zhai, Yu Cheng, Zhongfei (Mark) Zhang, Weining Lu",Binghamton University; IBM; Tsinghua University,Poster,https://nips.cc/virtual/2016/poster/8513
169,Dual Decomposed Learning with Factorwise Oracle for Structural SVM of Large Output Domain,"Ian En-Hsu Yen, Xiangru Huang, Kai Zhong, Ruohan Zhang, Pradeep K Ravikumar, Inderjit S Dhillon",,Poster,https://nips.cc/virtual/2016/poster/6949
170,Dual Learning for Machine Translation,"Di He, Yingce Xia, Tao Qin, Liwei Wang, Nenghai Yu, Tie-Yan Liu, Wei-Ying Ma",Peking University; University of Science and Technology of China; Microsoft,Poster,https://nips.cc/virtual/2016/poster/7037
171,Dual Space Gradient Descent for Online Learning,"Trung Le, Tu Nguyen, Vu Nguyen, Dinh Phung",Deakin University,Poster,https://nips.cc/virtual/2016/poster/7030
172,Dueling Bandits: Beyond Condorcet Winners to General Tournament Solutions,"Siddartha Y. Ramamohan, Arun Rajkumar, Shivani Agarwal, Shivani Agarwal",,Poster,https://nips.cc/virtual/2016/poster/6957
173,Dynamic Filter Networks,"Xu Jia, Bert De Brabandere, Tinne Tuytelaars, Luc V. Gool",KU Leuven; ETH Zurich,Poster,https://nips.cc/virtual/2016/poster/6931
174,Dynamic matrix recovery from incomplete observations under an exact low-rank constraint,"Liangbei Xu, Mark Davenport",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7339
175,Dynamic Mode Decomposition with Reproducing Kernels for Koopman Spectral Analysis,Yoshinobu Kawahara,,Poster,https://nips.cc/virtual/2016/poster/6969
176,Dynamic Network Surgery for Efficient DNNs,"Yiwen Guo, Anbang Yao, Yurong Chen",Intel,Poster,https://nips.cc/virtual/2016/poster/7374
177,Edge-exchangeable graphs and sparsity,"Diana Cai, Trevor Campbell, Tamara Broderick",University of Chicago; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7022
178,Efficient and Robust Spiking Neural Circuit for Navigation Inspired by Echolocating Bats,"Pulkit Tandon, Yash H Malviya, Bipin Rajendran",Indian Institute of Technology Bombay; New Jersey Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7016
179,Efficient Globally Convergent Stochastic Optimization for Canonical Correlation Analysis,"Weiran Wang, Jialei Wang, Dan Garber, Dan Garber, Nati Srebro",,Poster,https://nips.cc/virtual/2016/poster/7344
180,Efficient High-Order Interaction-Aware Feature Selection Based on Conditional Mutual Information,"Alexander Shishkin, Anastasia Bezzubtseva, Alexey Drutsa, Ilia Shishkov, Ekaterina Gladkikh, Gleb Gusev, Pavel Serdyukov",Yandex,Poster,https://nips.cc/virtual/2016/poster/6987
181,Efficient Neural Codes under Metabolic Constraints,"Zhuo Wang, Xue-Xin Wei, Alan Stocker, Daniel D Lee",University of Pennsylvania; New York University; Columbia University,Poster,https://nips.cc/virtual/2016/poster/7201
182,Efficient Nonparametric Smoothness Estimation,"Shashank Singh, Simon S Du, Barnabas Poczos",Carnegie Mellon University,Poster,https://nips.cc/virtual/2016/poster/8500
183,Efficient Second Order Online Learning by Sketching,"Haipeng Luo, Alekh Agarwal, Nicolò Cesa-Bianchi, John Langford",Princeton University; Microsoft; Università degli Studi di Milano,Poster,https://nips.cc/virtual/2016/poster/7050
184,"Efficient state-space modularization for planning: theory, behavioral and neural signatures","Daniel McNamee, Daniel M. Wolpert, Mate Lengyel",University of Cambridge,Poster,https://nips.cc/virtual/2016/poster/7123
185,Eliciting Categorical Data for Optimal Aggregation,"Chien-Ju Ho, Rafael Frongillo, Yiling Chen",Cornell University; University of Colorado Boulder; Harvard University,Poster,https://nips.cc/virtual/2016/poster/7144
186,End-to-End Goal-Driven Web Navigation,"Rodrigo Nogueira, Kyunghyun Cho",New York University,Poster,https://nips.cc/virtual/2016/poster/7283
187,End-to-End Kernel Learning with Supervised Convolutional Kernel Networks,Julien Mairal,INRIA,Poster,https://nips.cc/virtual/2016/poster/7400
188,Equality of Opportunity in Supervised Learning,"Moritz Hardt, Eric Price, ecprice, Nati Srebro",,Poster,https://nips.cc/virtual/2016/poster/6907
189,Error Analysis of Generalized Nyström Kernel Regression,"Hong Chen, Haifeng Xia, Heng Huang, Weidong Cai",University of Texas at Arlington; Huazhong Agricultural University; University of Sydney,Poster,https://nips.cc/virtual/2016/poster/7291
190,Estimating Nonlinear Neural Response Functions using GP Priors and Kronecker Methods,"Cristina Savin, Gasper Tkacik",Institute of Science and Technology Austria,Poster,https://nips.cc/virtual/2016/poster/6895
191,Estimating the class prior and posterior from noisy positives and unlabeled data,"Shantanu Jain, Martha White, Predrag Radivojac",Indiana University,Poster,https://nips.cc/virtual/2016/poster/6938
192,Estimating the Size of a Large Network and its Communities from a Random Sample,"Lin Chen, Amin Karbasi, Forrest W. Crawford",Institution not specified; Yale University,Poster,https://nips.cc/virtual/2016/poster/7364
193,Exact Recovery of Hard Thresholding Pursuit,"Xiaotong Yuan, Ping Li, Tong Zhang",,Poster,https://nips.cc/virtual/2016/poster/7296
194,"Examples are not enough, learn to criticize! Criticism for Interpretability","Been Kim, Rajiv Khanna, Oluwasanmi O Koyejo",Allen Institute for AI; University of Texas at Austin; University of Illinois Urbana-Champaign,Oral,https://nips.cc/virtual/2016/poster/7428
195,Exploiting the Structure: Stochastic Gradient Methods Using Raw Clusters,"Zeyuan Allen-Zhu, Yang Yuan, Karthik Sridharan",Princeton University; Cornell University,Poster,https://nips.cc/virtual/2016/poster/7238
196,Exploiting Tradeoffs for Exact Recovery in Heterogeneous Stochastic Block Models,"Amin Jalali, Qiyang Han, Ioana Dumitriu, Maryam Fazel",University of Washington,Poster,https://nips.cc/virtual/2016/poster/6913
197,Exponential expressivity in deep neural networks through transient chaos,"Ben Poole, Subhaneil Lahiri, Maithra Raghu, Jascha Sohl-Dickstein, Surya Ganguli",Stanford University; Google,Poster,https://nips.cc/virtual/2016/poster/7128
198,Exponential Family Embeddings,"Maja Rudolph, Francisco Ruiz, Stephan Mandt, David Blei",,Poster,https://nips.cc/virtual/2016/poster/6899
199,f-GAN: Training Generative Neural Samplers using Variational Divergence Minimization,"Sebastian Nowozin, Botond Cseke, Ryota Tomioka",Microsoft,Poster,https://nips.cc/virtual/2016/poster/7334
200,Fairness in Learning: Classic and Contextual Bandits,"Matthew Joseph, Michael Kearns, Jamie H Morgenstern, Aaron Roth",University of Pennsylvania,Poster,https://nips.cc/virtual/2016/poster/8516
201,Fast Active Set Methods for Online Spike Inference from Calcium Imaging,"Johannes Friedrich, Liam Paninski",Columbia University; Janelia Research Campus,Poster,https://nips.cc/virtual/2016/poster/7074
202,Fast Algorithms for Robust PCA via Gradient Descent,"Xinyang Yi, Dohyung Park, Yudong Chen, Constantine Caramanis",University of Texas at Austin; Cornell University,Poster,https://nips.cc/virtual/2016/poster/7061
203,Fast and accurate spike sorting of high-channel count probes with KiloSort,"Marius Pachitariu, Nicholas A Steinmetz, Shabnam N Kadir, Matteo Carandini, Kenneth D Harris",University College London,Poster,https://nips.cc/virtual/2016/poster/7161
204,Fast and Flexible Monotonic Functions with Ensembles of Lattices,"Mahdi Milani Fard, Kevin Canini, Andrew Cotter, Jan Pfeifer, Maya Gupta",,Poster,https://nips.cc/virtual/2016/poster/7302
205,Fast and Provably Good Seedings for k-Means,"Olivier Bachem, Mario Lucic, Hamed Hassani, Andreas Krause",ETH Zurich,Oral,https://nips.cc/virtual/2016/poster/7208
206,Fast Distributed Submodular Cover: Public-Private Data Summarization,"Baharan Mirzasoleiman, Morteza Zadimoghaddam, Amin Karbasi",,Poster,https://nips.cc/virtual/2016/poster/7174
207,Fast learning rates with heavy-tailed losses,"Vu C Dinh, Lam S Ho, Binh Nguyen, Duy Nguyen",,Poster,https://nips.cc/virtual/2016/poster/7383
208,"Fast Mixing Markov Chains for Strongly Rayleigh Measures, DPPs, and Constrained Sampling","Chengtao Li, Suvrit Sra, Stefanie Jegelka",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7228
209,Fast recovery from a union of subspaces,"Chinmay Hegde, Piotr Indyk, Ludwig Schmidt",Iowa State University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7352
210,Fast ε-free Inference of Simulation Models with Bayesian Conditional Density Estimation,"George Papamakarios, Iain Murray",University of Edinburgh,Poster,https://nips.cc/virtual/2016/poster/7328
211,Faster Projection-free Convex Optimization over the Spectrahedron,"Dan Garber, Dan Garber",,Poster,https://nips.cc/virtual/2016/poster/7078
212,Feature selection in functional data classification with recursive maxima hunting,"José L. Torrecilla, Alberto Suárez",Universidad Autónoma de Madrid,Poster,https://nips.cc/virtual/2016/poster/7087
213,Feature-distributed sparse regression: a screen-and-clean approach,"Jiyan Yang, Michael W. Mahoney, Michael Saunders, Yuekai Sun","Stanford University; University of California, Berkeley; University of Michigan",Poster,https://nips.cc/virtual/2016/poster/7346
214,Finding significant combinations of features in the presence of categorical covariates,"Laetitia Papaxanthos, Felipe Llinares-López, Dean Bodenham, Karsten Borgwardt",,Poster,https://nips.cc/virtual/2016/poster/6925
215,Finite Sample Prediction and Recovery Bounds for Ordinal Embedding,"Lalit Jain, Kevin G. Jamieson, Rob Nowak","University of Michigan; University of California, Berkeley; University of Wisconsin",Poster,https://nips.cc/virtual/2016/poster/7323
216,Finite-Dimensional BFRY Priors and Variational Bayesian Inference for Power Law Models,"Juho Lee, Lancelot F James, Seungjin Choi",Pohang University of Science and Technology; Hong Kong University of Science and Technology,Poster,https://nips.cc/virtual/2016/poster/6915
217,Finite-Sample Analysis of Fixed-k Nearest Neighbor Density Functional Estimators,"Shashank Singh, Barnabas Poczos",Carnegie Mellon University,Poster,https://nips.cc/virtual/2016/poster/7081
218,Flexible Models for Microclustering with Application to Entity Resolution,"Brenda Betancourt, Giacomo Zanella, Jeffrey W Miller, Hanna Wallach, Abbas Zaidi, Rebecca C. Steorts",Bocconi University; Duke University; Microsoft; Harvard University,Poster,https://nips.cc/virtual/2016/poster/6983
219,Following the Leader and Fast Rates in Linear Prediction: Curved Constraint Sets and Other Regularities,"Ruitong Huang, Tor Lattimore, András György, Csaba Szepesvari",University of Alberta; Indiana University; Imperial College London,Poster,https://nips.cc/virtual/2016/poster/7103
220,FPNN: Field Probing Neural Networks for 3D Data,"Yangyan Li, Soeren Pirk, Hao Su, Charles R Qi, Leonidas Guibas",Stanford University; Shandong University,Poster,https://nips.cc/virtual/2016/poster/6941
221,Full-Capacity Unitary Recurrent Neural Networks,"Scott Wisdom, Thomas Powers, John Hershey, Jonathan Le Roux, Les Atlas",University of Washington; Mitsubishi Electric Research Laboratories,Poster,https://nips.cc/virtual/2016/poster/7168
222,Fundamental Limits of Budget-Fidelity Trade-off in Label Crowdsourcing,"Farshad Lahouti, Babak Hassibi",California Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7063
223,GAP Safe Screening Rules for Sparse-Group Lasso,"Eugene Ndiaye, Olivier Fercoq, Alexandre Gramfort, Joseph Salmon",Télécom ParisTech,Poster,https://nips.cc/virtual/2016/poster/7112
224,Gaussian Process Bandit Optimisation with Multi-fidelity Evaluations,"Kirthevasan Kandasamy, Gautam Dasarathy, Junier B Oliva, Jeff Schneider, Barnabas Poczos",Carnegie Mellon University; Rice University,Poster,https://nips.cc/virtual/2016/poster/6982
225,Gaussian Processes for Survival Analysis,"Tamara Fernandez, Nicolas Rivera, Yee Whye Teh",University of Oxford; King’s College London,Poster,https://nips.cc/virtual/2016/poster/7051
226,General Tensor Spectral Co-clustering for Higher-Order Data,"Tao Wu, Austin R Benson, David F Gleich",Purdue University; Stanford University,Poster,https://nips.cc/virtual/2016/poster/7362
227,Generalization of ERM in Stochastic Convex Optimization: The Dimension Strikes Back,Vitaly Feldman,IBM,Oral,https://nips.cc/virtual/2016/poster/7418
228,Generalized Correspondence-LDA Models (GC-LDA) for Identifying Functional Regions in the Brain,"Timothy Rubin, Oluwasanmi O Koyejo, Michael N. Jones, Tal Yarkoni",SurveyMonkey; University of Illinois Urbana-Champaign; Indiana University; University of Texas at Austin,Poster,https://nips.cc/virtual/2016/poster/7234
229,Generating Images with Perceptual Similarity Metrics based on Deep Networks,"Alexey Dosovitskiy, Thomas Brox",University of Freiburg,Poster,https://nips.cc/virtual/2016/poster/6912
230,Generating Long-term Trajectories Using Deep Hierarchical Networks,"Stephan Zheng, Yisong Yue, Jennifer Hobbs",California Institute of Technology; Statistics,Poster,https://nips.cc/virtual/2016/poster/6932
231,Generating Videos with Scene Dynamics,"Carl Vondrick, Hamed Pirsiavash, Antonio Torralba","Massachusetts Institute of Technology; University of Maryland, Baltimore County",Poster,https://nips.cc/virtual/2016/poster/7257
232,Generative Adversarial Imitation Learning,"Jonathan Ho, Stefano Ermon",OpenAI; Stanford University,Poster,https://nips.cc/virtual/2016/poster/7073
233,Generative Shape Models: Joint Text Recognition and Segmentation with Very Little Training Data,"Xinghua Lou, Ken Kansky, Wolfgang Lehrach, CC Laan, Bhaskara Marthi, D. Phoenix, Dileep George",Vicarious FPC Inc.,Poster,https://nips.cc/virtual/2016/poster/7314
234,Geometric Dirichlet Means Algorithm for topic inference,"Mikhail Yurochkin, Xuanlong Nguyen",University of Michigan,Poster,https://nips.cc/virtual/2016/poster/6988
235,Global Analysis of Expectation Maximization for Mixtures of Two Gaussians,"Ji Xu, Daniel J. Hsu, Arian Maleki",Columbia University,Oral,https://nips.cc/virtual/2016/poster/7216
236,Global Optimality of Local Search for Low Rank Matrix Recovery,"Srinadh Bhojanapalli, Behnam Neyshabur, Nati Srebro",Toyota Technological Institute at Chicago,Poster,https://nips.cc/virtual/2016/poster/7053
237,Globally Optimal Training of Generalized Polynomial Neural Networks with Nonlinear Spectral Methods,"Antoine Gautier, Quynh N Nguyen, Matthias Hein",,Poster,https://nips.cc/virtual/2016/poster/7131
238,Gradient-based Sampling: An Adaptive Importance Sampling for Least-squares,Rong Zhu,Chinese Academy of Sciences,Poster,https://nips.cc/virtual/2016/poster/6935
239,Graph Clustering: Block-models and model free results,"Yali Wan, Marina Meila",University of Washington,Poster,https://nips.cc/virtual/2016/poster/6891
240,Graphical Time Warping for Joint Alignment of Multiple Curves,"Yizhi Wang, David J. Miller, Kira Poskanzer, Yue Wang, Lin Tian, Guoqiang Yu","Virginia Tech; Pennsylvania State University; University of California, San Francisco; University of California, Davis",Poster,https://nips.cc/virtual/2016/poster/7133
241,"Graphons, mergeons, and so on!","Justin Eldridge, Mikhail Belkin, Yusu Wang",Ohio State University,Oral,https://nips.cc/virtual/2016/poster/7213
242,Greedy Feature Construction,"Dino Oglic, Thomas Gärtner",Universität Bonn; University of Nottingham,Poster,https://nips.cc/virtual/2016/poster/6968
243,Guided Policy Search via Approximate Mirror Descent,"William H Montgomery, Sergey Levine",University of Washington,Poster,https://nips.cc/virtual/2016/poster/7385
244,Hardness of Online Sleeping Combinatorial Optimization Problems,"Satyen Kale, Chansoo Lee, David Pal",Yahoo; Google; University of Michigan,Poster,https://nips.cc/virtual/2016/poster/7136
245,Hierarchical Clustering via Spreading Metrics,"Aurko Roy, Sebastian Pokutta",Georgia Institute of Technology,Oral,https://nips.cc/virtual/2016/poster/7214
246,Hierarchical Deep Reinforcement Learning: Integrating Temporal Abstraction and Intrinsic Motivation,"Tejas D Kulkarni, Karthik Narasimhan, Ardavan Saeedi, Josh Tenenbaum",DeepMind; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7266
247,Hierarchical Object Representation for Open-Ended Object Category Learning and Recognition,"Seyed Hamidreza Kasaei, Ana Maria Tomé, Luís Seabra Lopes",University of Aveiro,Poster,https://nips.cc/virtual/2016/poster/7196
248,Hierarchical Question-Image Co-Attention for Visual Question Answering,"Jiasen Lu, Jianwei Yang, Dhruv Batra, Devi Parikh",Virginia Tech; Georgia Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7040
249,High Dimensional Structured Superposition Models,"Qilong Gu, Arindam Banerjee",University of Minnesota,Poster,https://nips.cc/virtual/2016/poster/7322
250,High resolution neural connectivity from incomplete tracing data using nonnegative spline regression,"Kameron D Harris, Stefan Mihalas, Eric Shea-Brown",University of Washington; Allen Institute for Brain Science,Poster,https://nips.cc/virtual/2016/poster/7370
251,High-Rank Matrix Completion and Clustering under Self-Expressive Models,Ehsan Elhamifar,Northeastern University,Poster,https://nips.cc/virtual/2016/poster/6963
252,Higher-Order Factorization Machines,"Mathieu Blondel, Akinori Fujino, Naonori Ueda, Masakazu Ishihata",,Poster,https://nips.cc/virtual/2016/poster/8505
253,Homotopy Smoothing for Non-Smooth Problems with Lower Complexity than $O(1/\epsilon)$,"Yi Xu, Yan Yan, Qihang Lin, Tianbao Yang",,Poster,https://nips.cc/virtual/2016/poster/7088
254,How Deep is the Feature Analysis underlying Rapid Visual Categorization?,"Sven Eberhardt, Jonah G Cader, Thomas Serre",University Affiliation Not Specified; Brown University,Poster,https://nips.cc/virtual/2016/poster/7093
255,Human Decision-Making under Limited Time,"Pedro A Ortega, Alan Stocker",University of Pennsylvania,Poster,https://nips.cc/virtual/2016/poster/7158
256,Hypothesis Testing in Unsupervised Domain Adaptation with Applications in Alzheimer's Disease,"Hao Zhou, Vamsi K Ithapu, Sathya Narayanan Ravi, Vikas Singh, Grace Wahba, Sterling C Johnson",,Poster,https://nips.cc/virtual/2016/poster/7055
257,Identification and Overidentification of Linear Structural Equation Models,Bryant Chen,,Poster,https://nips.cc/virtual/2016/poster/7116
258,Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections,"Xiaojiao Mao, Chunhua Shen, Yu-Bin Yang",,Poster,https://nips.cc/virtual/2016/poster/6952
259,Improved Deep Metric Learning with Multi-class N-pair Loss Objective,Kihyuk Sohn,NEC Laboratories America,Poster,https://nips.cc/virtual/2016/poster/7259
260,Improved Dropout for Shallow and Deep Learning,"Zhe Li, Boqing Gong, Tianbao Yang",University of Iowa; University of Central Florida,Poster,https://nips.cc/virtual/2016/poster/8492
261,Improved Error Bounds for Tree Representations of Metric Spaces,"Samir Chowdhury, Facundo Mémoli, Zane T Smith",Mathematics Department; Ohio State University,Poster,https://nips.cc/virtual/2016/poster/8518
262,Improved Regret Bounds for Oracle-Based Adversarial Contextual Bandits,"Vasilis Syrgkanis, Haipeng Luo, Akshay Krishnamurthy, Robert E. Schapire",Microsoft; University of Massachusetts Amherst,Poster,https://nips.cc/virtual/2016/poster/7076
263,Improved Techniques for Training GANs,"Tim Salimans, Ian Goodfellow, Wojciech Zaremba, Vicki Cheung, Alec Radford, Xi Chen, Xi Chen",,Poster,https://nips.cc/virtual/2016/poster/7026
264,Improved Variational Inference with Inverse Autoregressive Flow,"Diederik P. Kingma, Tim Salimans, Rafal Jozefowicz, Xi Chen, Ilya Sutskever, Max Welling","OpenAI; University of Amsterdam; University of California, Irvine; Canadian Institute for Advanced Research",Poster,https://nips.cc/virtual/2016/poster/6943
265,Improving PAC Exploration Using the Median Of Means,"Jason Pazis, Ronald E Parr, Jonathan P How",Massachusetts Institute of Technology; Duke University,Poster,https://nips.cc/virtual/2016/poster/6929
266,Incremental Boosting Convolutional Neural Network for Facial Action Unit Recognition,"Shizhong Han, Zibo Meng, AHMED-SHEHAB KHAN, Yan Tong",,Poster,https://nips.cc/virtual/2016/poster/7094
267,Incremental Variational Sparse Gaussian Process Regression,"Ching-An Cheng, Byron Boots",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7045
268,Inference by Reparameterization in Neural Population Codes,"Rajkumar Vasudeva Raju, Zachary Pitkow",Rice University; Baylor College of Medicine,Poster,https://nips.cc/virtual/2016/poster/7200
269,Infinite Hidden Semi-Markov Modulated Interaction Point Process,"matt zhang, Peng Lin, Peng Lin, Ting Guo, Yang Wang, Yang Wang, Fang Chen",,Poster,https://nips.cc/virtual/2016/poster/7391
270,InfoGAN: Interpretable Representation Learning by Information Maximizing Generative Adversarial Nets,"Xi Chen, Yan Duan, Rein Houthooft, John Schulman, Ilya Sutskever, Pieter Abbeel",,Poster,https://nips.cc/virtual/2016/poster/7140
271,Integrated perception with recurrent multi-task neural networks,"Hakan Bilen, Andrea Vedaldi",University of Oxford,Poster,https://nips.cc/virtual/2016/poster/7188
272,"Interaction Networks for Learning about Objects, Relations and Physics","Peter Battaglia, Razvan Pascanu, Matthew Lai, Danilo Jimenez Rezende, koray kavukcuoglu",,Poster,https://nips.cc/virtual/2016/poster/6908
273,Interaction Screening: Efficient and Sample-Optimal Learning of Ising Models,"Marc Vuffray, Sidhant Misra, Andrey Lokhov, Michael Chertkov",Los Alamos National Laboratory; Skolkovo Institute of Science and Technology,Poster,https://nips.cc/virtual/2016/poster/6989
274,Interpretable Distribution Features with Maximum Testing Power,"Wittawat Jitkrittum, Zoltán Szabó, Kacper P Chwialkowski, Arthur Gretton",University College London,Oral,https://nips.cc/virtual/2016/poster/7425
275,Interpretable Nonlinear Dynamic Modeling of Neural Trajectories,"Yuan Zhao, Ill Memming Park",Stony Brook University; Department of Applied Mathematics and Statistics,Poster,https://nips.cc/virtual/2016/poster/7130
276,Iterative Refinement of the Approximate Posterior for Directed Belief Networks,"Devon Hjelm, Ruslan Salakhutdinov, Kyunghyun Cho, Nebojsa Jojic, Vince Calhoun, Junyoung Chung",University of New Mexico; New York University; University of Montreal; Carnegie Mellon University; Microsoft,Poster,https://nips.cc/virtual/2016/poster/7038
277,Joint Line Segmentation and Transcription for End-to-End Handwritten Paragraph Recognition,Theodore Bluche,A2iA SAS,Poster,https://nips.cc/virtual/2016/poster/7157
278,Joint M-Best-Diverse Labelings as a Parametric Submodular Minimization,"Alexander Kirillov, Alexander Shekhovtsov, Carsten Rother, Bogdan Savchynskyy",Technische Universität Dresden; Graz University of Technology,Poster,https://nips.cc/virtual/2016/poster/7159
279,Joint quantile regression in vector-valued RKHSs,"Maxime Sangnier, Olivier Fercoq, Florence d'Alché-Buc",CNRS,Poster,https://nips.cc/virtual/2016/poster/7126
280,k*-Nearest Neighbors: From Global to Local,"Oren Anava, Kfir Levy",Voleon Group; ETH Zurich,Poster,https://nips.cc/virtual/2016/poster/6900
281,Kernel Bayesian Inference with Posterior Regularization,"Yang Song, Jun Zhu, Yong Ren",Tsinghua University; Center for Bio-Inspired Computing Research,Poster,https://nips.cc/virtual/2016/poster/7360
282,Kernel Observers: Systems-Theoretic Modeling and Inference of Spatiotemporally Evolving Processes,"Hassan A Kingravi, Harshal R Maske, Girish Chowdhary",Pindrop; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2016/poster/7004
283,Kronecker Determinantal Point Processes,"Zelda E. Mariet, Suvrit Sra",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2016/poster/7235
284,Ladder Variational Autoencoders,"Casper Kaae Sønderby, Tapani Raiko, Lars Maaløe, Søren Kaae Sønderby, Ole Winther",University of Copenhagen; Aalto University; Technical University of Denmark,Poster,https://nips.cc/virtual/2016/poster/7353
