Index,Title,Authors,Affiliation,Status,Link
283,Optimal prior-dependent neural population codes under shared input noise,"Agnieszka Grabska-Barwińska, Jonathan W. Pillow",University College London; Princeton University,Poster,https://nips.cc/virtual/2014/poster/4708
284,Optimal rates for k-NN density and mode estimation,"Sanjoy Dasgupta, Samory Kpotufe","University of California, San Diego; Princeton University; Toyota Technological Institute at Chicago",Poster,https://nips.cc/virtual/2014/poster/4709
285,Optimal Regret Minimization in Posted-Price Auctions with Strategic Buyers,"Mehryar Mohri, Andres Muñoz Medina",Courant Institute; Courant Institute of Mathematical Sciences,Spotlight,https://nips.cc/virtual/2014/poster/4418
286,Optimal Teaching for Limited-Capacity Human Learners,"Kaustubh Raosaheb Patil, Xiaojin Zhu, Łukasz Kopeć, Bradley C. Love",University College London; Massachusetts Institute of Technology; University of Wisconsin-Madison,Spotlight,https://nips.cc/virtual/2014/poster/4420
287,Optimistic Planning in Markov Decision Processes Using a Generative Model,"Balázs Szörényi, Gunnar Kedenburg, Remi Munos",INRIA; Hungarian Academy of Sciences - Szeged University,Poster,https://nips.cc/virtual/2014/poster/4710
288,Optimization Methods for Sparse Pseudo-Likelihood Graphical Model Selection,"Sang-Yun Oh, Onkar Dalal, Kshitij Khare, Bala Rajaratnam",Lawrence Berkeley National Lab; Stanford University; University of Florida,Poster,https://nips.cc/virtual/2014/poster/4711
289,Optimizing Energy Production Using Policy Search and Predictive State Representations,"Yuri Grinberg, Doina Precup, Michel Gendreau",McGill University; Ecole Polytechnique de Montréal,Spotlight,https://nips.cc/virtual/2014/poster/4424
290,Optimizing F-Measures by Cost-Sensitive Classification,"Shameem A. Puthiya Parambath, Nicolas Usunier, Yves Grandvalet",,Poster,https://nips.cc/virtual/2014/poster/4712
291,Orbit Regularization,"Renato Negrinho, André F. T. Martins",Instituto Superior Técnico; Priberam Labs,Poster,https://nips.cc/virtual/2014/poster/4714
292,PAC-Bayesian AUC classification and scoring,"James Ridgway, Pierre Alquier, Nicolas Chopin, Feng Liang",University Paris Dauphine; CREST; HEC Paris; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2014/poster/4715
293,Parallel Direction Method of Multipliers,"Huahua Wang, Arindam Banerjee, Zhi-Quan Luo",University of Minnesota,Poster,https://nips.cc/virtual/2014/poster/4717
294,Parallel Double Greedy Submodular Maximization,"Xinghao Pan, Stefanie Jegelka, Joseph Gonzalez, Joseph Bradley, Michael I. Jordan",Massachusetts Institute of Technology; University Affiliation Not Specified,Poster,https://nips.cc/virtual/2014/poster/4718
295,Parallel Feature Selection Inspired by Group Testing,"Yingbo Zhou, Utkarsh Porwal, Ce Zhang, Hung Ngo, XuanLong Nguyen, Christopher Ré, Venu Govindaraju",State University of New York at Buffalo; University of Wisconsin-Madison; University of Michigan; Stanford University,Poster,https://nips.cc/virtual/2014/poster/4719
296,Parallel Sampling of HDPs using Sub-Cluster Splits,"Jason Chang, John W. Fisher III",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4664
297,Parallel Successive Convex Approximation for Nonsmooth Nonconvex Optimization,"Meisam Razaviyayn, Mingyi Hong, Zhi-Quan Luo, Jong-Shi Pang",Stanford University; Iowa State University; University of Minnesota; University of Southern California,Poster,https://nips.cc/virtual/2014/poster/4720
298,Partition-wise Linear Models,"Hidekazu Oiwa, Ryohei Fujimaki",University of Tokyo; NEC Laboratories America,Poster,https://nips.cc/virtual/2014/poster/4721
299,Permutation Diffusion Maps (PDM) with Application to the Image Association Problem in Computer Vision,"Deepti Pachauri, Risi Kondor, Gautam Sargur, Vikas Singh",University of Wisconsin–Madison; University of Chicago,Poster,https://nips.cc/virtual/2014/poster/4722
300,PEWA: Patch-based Exponentially Weighted Aggregation for image denoising,Charles Kervrann,,Poster,https://nips.cc/virtual/2014/poster/4716
301,Poisson Process Jumping between an Unknown Number of Rates: Application to Neural Spike Data,"Florian Stimberg, Andreas Ruttor, Manfred Opper",Technische Universität Berlin,Spotlight,https://nips.cc/virtual/2014/poster/4426
302,Positive Curvature and Hamiltonian Monte Carlo,"Christof Seiler, Simon Rubinstein-Salzedo, Susan Holmes",University Affiliation Not Specified,Poster,https://nips.cc/virtual/2014/poster/4723
303,Pre-training of Recurrent Neural Networks via Linear Autoencoders,"Luca Pasa, Alessandro Sperduti",University of Padova,Poster,https://nips.cc/virtual/2014/poster/4724
304,Predicting Useful Neighborhoods for Lazy Local Learning,"Aron Yu, Kristen Grauman",University of Texas at Austin,Poster,https://nips.cc/virtual/2014/poster/4725
305,Predictive Entropy Search for Efficient Global Optimization of Black-box Functions,"José Miguel Hernández-Lobato, Matthew W. Hoffman, Zoubin Ghahramani",University of Cambridge,Spotlight,https://nips.cc/virtual/2014/poster/4428
306,Probabilistic Differential Dynamic Programming,"Yunpeng Pan, Evangelos A. Theodorou",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4727
307,Probabilistic low-rank matrix completion on finite alphabets,"Jean Lafond, Olga Klopp, Éric Moulines, Joseph Salmon",Institut Mines-Télécom; Télécom ParisTech; CNRS; CREST; Université Paris Ouest Nanterre La Défense,Poster,https://nips.cc/virtual/2014/poster/4728
308,Probabilistic ODE Solvers with Runge-Kutta Means,"Michael Schober, David Duvenaud, Philipp Hennig",Max Planck Institute for Intelligent Systems; University of Cambridge,Oral,https://nips.cc/virtual/2014/poster/4342
309,Projecting Markov Random Field Parameters for Fast Mixing,"Xianghang Liu, Justin Domke",University of New South Wales; Australian National University,Poster,https://nips.cc/virtual/2014/poster/4729
310,Projective dictionary pair learning for pattern classification,"Shuhang Gu, Lei Zhang, Wangmeng Zuo, Xiangchu Feng",Hong Kong Polytechnic University; Harbin Institute of Technology; Xidian University,Poster,https://nips.cc/virtual/2014/poster/4730
311,Provable Submodular Minimization using Wolfe's Algorithm,"Deeparnab Chakrabarty, Prateek Jain, Pravesh Kothari",Microsoft; University of Texas at Austin,Oral,https://nips.cc/virtual/2014/poster/4344
312,Provable Tensor Factorization with Missing Data,"Prateek Jain, Sewoong Oh",Microsoft; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2014/poster/4731
313,Proximal Quasi-Newton for Computationally Intensive L1-regularized M-estimators,"Kai Zhong, Ian E.H. Yen, Inderjit S. Dhillon, Pradeep Ravikumar",University of Texas at Austin; Unknown Institution,Poster,https://nips.cc/virtual/2014/poster/4732
314,Quantized Estimation of Gaussian Sequence Models in Euclidean Balls,"Yuancheng Zhu, John Lafferty",University of Chicago,Poster,https://nips.cc/virtual/2014/poster/4734
315,Quantized Kernel Learning for Feature Matching,"Danfeng Qin, Xuanli Chen, Matthieu Guillaumin, Luc Van Gool",ETH Zurich; Technical University of Munich,Poster,https://nips.cc/virtual/2014/poster/4735
316,QUIC & DIRTY: A Quadratic Approximation Approach for Dirty Statistical Models,"Cho-Jui Hsieh, Inderjit S. Dhillon, Pradeep Ravikumar, Stephen Becker, Peder A. Olsen",University of Texas at Austin; University of Colorado; IBM,Poster,https://nips.cc/virtual/2014/poster/4733
317,RAAM: The Benefits of Robustness in Approximating Aggregated MDPs in Reinforcement Learning,"Marek Petrik, Dharmashankar Subramanian",IBM,Spotlight,https://nips.cc/virtual/2014/poster/4430
318,Randomized Experimental Design for Causal Graph Discovery,"Huining Hu, Zhentao Li, Adrian Vetta",McGill University; École Normale Supérieure,Spotlight,https://nips.cc/virtual/2014/poster/4432
319,Ranking via Robust Binary Classification,"Hyokun Yun, Parameswaran Raman, S. V. N. Vishwanathan",Amazon; Unknown Institution,Poster,https://nips.cc/virtual/2014/poster/4736
320,Rates of Convergence for Nearest Neighbor Classification,"Kamalika Chaudhuri, Sanjoy Dasgupta","University of California, San Diego",Spotlight,https://nips.cc/virtual/2014/poster/4434
321,Real-Time Decoding of an Integrate and Fire Encoder,"Shreya Saxena, Munther Dahleh",,Poster,https://nips.cc/virtual/2014/poster/4737
322,Recovery of Coherent Data via Low-Rank Dictionary Pursuit,"Guangcan Liu, Ping Li","University of California, Berkeley; Rutgers University",Spotlight,https://nips.cc/virtual/2014/poster/4436
323,Recurrent Models of Visual Attention,"Volodymyr Mnih, Nicolas Heess, Alex Graves, Koray Kavukcuoglu",Google,Spotlight,https://nips.cc/virtual/2014/poster/4438
324,Recursive Context Propagation Network for Semantic Scene Labeling,"Abhishek Sharma, Oncel Tuzel, Ming-Yu Liu",University of Maryland; Mitsubishi Electric Research Labs,Poster,https://nips.cc/virtual/2014/poster/4738
325,Recursive Inversion Models for Permutations,"Christopher Meek, Marina Meilă",Microsoft; University of Washington,Poster,https://nips.cc/virtual/2014/poster/4739
326,Reducing the Rank in Relational Factorization Models by Including Observable Patterns,"Maximilian Nickel, Xueyan Jiang, Volker Tresp",Massachusetts Institute of Technology; Istituto Italiano di Tecnologia; Ludwig Maximilian University of Munich; Siemens AG,Spotlight,https://nips.cc/virtual/2014/poster/4404
327,Repeated Contextual Auctions with Strategic Buyers,"Kareem Amin, Afshin Rostamizadeh, Umar Syed",University of Pennsylvania; Google,Poster,https://nips.cc/virtual/2014/poster/4740
328,Reputation-based Worker Filtering in Crowdsourcing,"Srikanth Jagabathula, Lakshminarayanan Subramanian, Ashwin Venkataraman",New York University Stern School of Business; New York University; New York University Abu Dhabi,Poster,https://nips.cc/virtual/2014/poster/4741
329,Restricted Boltzmann machines modeling human choice,"Takayuki Osogami, Makoto Otsuka",IBM,Poster,https://nips.cc/virtual/2014/poster/4742
330,Robust Bayesian Max-Margin Clustering,"Changyou Chen, Jun Zhu, Xinhua Zhang",Duke University; State Key Lab of Intelligent Technology & Systems; Tsinghua University; Australian National University,Poster,https://nips.cc/virtual/2014/poster/4743
331,Robust Classification Under Sample Selection Bias,"Anqi Liu, Brian D. Ziebart",University of Illinois at Chicago,Spotlight,https://nips.cc/virtual/2014/poster/4440
332,Robust Kernel Density Estimation by Scaling and Projection in Hilbert Space,"Robert A. Vandermeulen, Clayton D. Scott",University of Michigan,Poster,https://nips.cc/virtual/2014/poster/4744
333,Robust Logistic Regression and Classification,"Jiashi Feng, Huan Xu, Shie Mannor, Shuicheng Yan","University of California, Berkeley; National University of Singapore; Technion",Poster,https://nips.cc/virtual/2014/poster/4745
334,Robust Tensor Decomposition with Gross Corruption,"Quanquan Gu, Huan Gui, Jiawei Han",Princeton University; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2014/poster/4746
335,Rounding-based Moves for Metric Labeling,M. Pawan Kumar,Ecole Centrale Paris,Poster,https://nips.cc/virtual/2014/poster/4747
336,SAGA: A Fast Incremental Gradient Method With Support for Non-Strongly Convex Composite Objectives,"Aaron Defazio, Francis Bach, Simon Lacoste-Julien",Ambiata; Australian National University; INRIA,Poster,https://nips.cc/virtual/2014/poster/4748
337,Sampling for Inference in Probabilistic Models with Fast Bayesian Quadrature,"Tom Gunter, Michael A. Osborne, Roman Garnett, Philipp Hennig, Stephen J. Roberts",University of Oxford; University of Bonn; Max Planck Institute for Intelligent Systems,Poster,https://nips.cc/virtual/2014/poster/4749
338,Scalable Inference for Neuronal Connectivity from Calcium Imaging,"Alyson K. Fletcher, Sundeep Rangan",,Spotlight,https://nips.cc/virtual/2014/poster/4442
339,Scalable Kernel Methods via Doubly Stochastic Gradients,"Bo Dai, Bo Xie, Niao He, Yingyu Liang, Anant Raj, Maria-Florina Balcan, Le Song",Georgia Institute of Technology; Princeton University; Carnegie Mellon University,Poster,https://nips.cc/virtual/2014/poster/4750
340,Scalable Methods for Nonnegative Matrix Factorizations of Near-separable Tall-and-skinny Matrices,"Austin R. Benson, Jason D. Lee, Bartek Rajwa, David F. Gleich",Stanford University; Purdue University,Spotlight,https://nips.cc/virtual/2014/poster/4444
341,Scalable Non-linear Learning with Adaptive Polynomial Expansions,"Alekh Agarwal, Alina Beygelzimer, Daniel Hsu, John Langford, Matus Telgarsky",Microsoft; Yahoo!; Columbia University; Rutgers University,Poster,https://nips.cc/virtual/2014/poster/4751
342,Scale Adaptive Blind Deblurring,"Haichao Zhang, Jianchao Yang",Duke University; Adobe,Poster,https://nips.cc/virtual/2014/poster/4752
343,Scaling-up Importance Sampling for Markov Logic Networks,"Deepak Venugopal, Vibhav Gogate",University of Texas at Dallas,Poster,https://nips.cc/virtual/2014/poster/4753
344,Searching for Higgs Boson Decay Modes with Deep Learning,"Peter Sadowski, Pierre Baldi, Daniel Whiteson","University of California, Irvine",Spotlight,https://nips.cc/virtual/2014/poster/4446
345,Self-Adaptable Templates for Feature Coding,"Xavier Boix, Gemma Roig, Salomon Diether, Luc Van Gool",ETH Zurich; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4754
346,Self-Paced Learning with Diversity,"Lu Jiang, Deyu Meng, Shoou-I Yu, Zhenzhong Lan, Shiguang Shan, Alexander G. Hauptmann",Carnegie Mellon University; Xi'an Jiao Tong University; Chinese Academy of Sciences,Poster,https://nips.cc/virtual/2014/poster/4755
347,Semi-Separable Hamiltonian Monte Carlo for Inference in Bayesian Hierarchical Models,"Yichuan Zhang, Charles Sutton",University of Edinburgh,Poster,https://nips.cc/virtual/2014/poster/4756
348,Semi-supervised Learning with Deep Generative Models,"Diederik P. Kingma, Danilo J. Rezende, Shakir Mohamed, Max Welling",University of Amsterdam; DeepMind,Spotlight,https://nips.cc/virtual/2014/poster/4448
349,Sensory Integration and Density Estimation,"Joseph G. Makin, Philip N. Sabes","University of California, San Francisco",Poster,https://nips.cc/virtual/2014/poster/4757
350,Sequence to Sequence Learning with Neural Networks,"Ilya Sutskever, Oriol Vinyals, Quoc V. Le",Google,Oral,https://nips.cc/virtual/2014/poster/4348
351,Sequential Monte Carlo for Graphical Models,"Christian A. Naesseth, Fredrik Lindsten, Thomas B. Schön",Linköping University; University of Cambridge; Uppsala University,Poster,https://nips.cc/virtual/2014/poster/4759
352,SerialRank: Spectral Ranking using Seriation,"Fajwel Fogel, Alexandre d'Aspremont, Milan Vojnovic",Ecole Polytechnique; École Normale Supérieure; Microsoft,Poster,https://nips.cc/virtual/2014/poster/4760
353,Shape and Illumination from Shading using the Generic Viewpoint Assumption,"Daniel Zoran, Dilip Krishnan, Jose Bento, William T. Freeman",Massachusetts Institute of Technology; Boston College,Poster,https://nips.cc/virtual/2014/poster/4761
354,Shaping Social Activity by Incentivizing Users,"Mehrdad Farajtabar, Nan Du, Manuel Gomez-Rodriguez, Isabel Valera, Hongyuan Zha, Le Song",Georgia Institute of Technology; Max Planck Institute for Software Systems; Carlos III University of Madrid,Poster,https://nips.cc/virtual/2014/poster/4762
355,"Signal Aggregate Constraints in Additive Factorial HMMs, with Application to Energy Disaggregation","Mingjun Zhong, Nigel Goddard, Charles Sutton",University of Edinburgh,Poster,https://nips.cc/virtual/2014/poster/4763
356,Simple MAP Inference via Low-Rank Relaxations,"Roy Frostig, Sida I. Wang, Percy Liang, Christopher D. Manning",Stanford University,Poster,https://nips.cc/virtual/2014/poster/4764
357,Simultaneous Model Selection and Optimization through Parameter-free Stochastic Learning,Francesco Orabona,,Poster,https://nips.cc/virtual/2014/poster/4765
358,Smoothed Gradients for Stochastic Variational Inference,"Stephan Mandt, David Blei",Princeton University; Unknown Institution; Columbia University,Poster,https://nips.cc/virtual/2014/poster/4766
359,Sparse Bayesian structure learning with “dependent relevance determination” priors,"Anqi Wu, Mijung Park, Oluwasanmi Koyejo, Jonathan W. Pillow",Princeton University; University College London; Stanford University,Poster,https://nips.cc/virtual/2014/poster/4767
360,Sparse Multi-Task Reinforcement Learning,"Daniele Calandriello, Alessandro Lazaric, Marcello Restelli",INRIA; Politecnico di Milano,Poster,https://nips.cc/virtual/2014/poster/4768
361,Sparse PCA via Covariance Thresholding,"Yash Deshpande, Andrea Montanari",Stanford University,Poster,https://nips.cc/virtual/2014/poster/4769
362,Sparse PCA with Oracle Property,"Quanquan Gu, Zhaoran Wang, Han Liu",Princeton University,Poster,https://nips.cc/virtual/2014/poster/4713
363,Sparse Polynomial Learning and Graph Sketching,"Murat Kocaoglu, Karthikeyan Shanmugam, Alexandros G.Dimakis, Adam Klivans",Unknown Institution,Oral,https://nips.cc/virtual/2014/poster/4350
364,Sparse Random Feature Algorithm as Coordinate Descent in Hilbert Space,"Ian E.H. Yen, Ting-Wei Lin, Shou-De Lin, Pradeep Ravikumar, Inderjit S. Dhillon",University of Texas at Austin; National Taiwan University,Poster,https://nips.cc/virtual/2014/poster/4770
365,Sparse Space-Time Deconvolution for Calcium Image Analysis,"Ferran Diego, Fred A. Hamprecht",Heidelberg Collaboratory for Image Processing; University of Heidelberg,Spotlight,https://nips.cc/virtual/2014/poster/4450
366,Spatio-temporal Representations of Uncertainty in Spiking Neural Networks,"Cristina Savin, Sophie Deneve",Institute of Science and Technology Austria; École Normale Supérieure,Spotlight,https://nips.cc/virtual/2014/poster/4452
367,Spectral Clustering of graphs with the Bethe Hessian,"Alaa Saade, Florent Krzakala, Lenka Zdeborová",CNRS UMR 8550; Ecole Normale Superieure; Sorbonne Universités; Institut de Physique Théorique; CEA Saclay; Institute for Research in Computer Science and Control (INRIA),Poster,https://nips.cc/virtual/2014/poster/4771
368,Spectral k-Support Norm Regularization,"Andrew M. McDonald, Massimiliano Pontil, Dimitris Stamos",University College London,Poster,https://nips.cc/virtual/2014/poster/4775
369,Spectral Learning of Mixture of Hidden Markov Models,"Y. Cem Sübakan, Johannes Traa, Paris Smaragdis",University of Illinois Urbana-Champaign; Adobe,Poster,https://nips.cc/virtual/2014/poster/4772
370,Spectral Methods for Indian Buffet Process Inference,"Hsiao-Yu Fish Tung, Alexander J. Smola",Carnegie Mellon University; Google,Poster,https://nips.cc/virtual/2014/poster/4773
371,Spectral Methods for Supervised Topic Models,"Yining Wang, Jun Zhu",Carnegie Mellon University; University Affiliation; Tsinghua University,Poster,https://nips.cc/virtual/2014/poster/4774
372,Spectral Methods meet EM: A Provably Optimal Algorithm for Crowdsourcing,"Yuchen Zhang, Xi Chen, Dengyong Zhou, Michael I. Jordan","University of California, Berkeley; New York University; Microsoft",Spotlight,https://nips.cc/virtual/2014/poster/4454
373,Spike Frequency Adaptation Implements Anticipative Tracking in Continuous Attractor Neural Networks,"Yuanyuan Mi, C. C. Alan Fung, K. Y. Michael Wong, Si Wu",Beijing Normal University; Hong Kong University of Science and Technology,Poster,https://nips.cc/virtual/2014/poster/4777
374,"Stochastic Gradient Descent, Weighted Sampling, and the Randomized Kaczmarz algorithm","Deanna Needell, Nathan Srebro, Rachel Ward",Claremont McKenna College; Toyota Technological Institute at Chicago; Technion; University of Texas at Austin,Poster,https://nips.cc/virtual/2014/poster/4778
375,Stochastic Multi-Armed-Bandit Problem with Non-stationary Rewards,"Omar Besbes, Yonatan Gur, Assaf Zeevi",Columbia University; Stanford University,Poster,https://nips.cc/virtual/2014/poster/4779
376,Stochastic Network Design in Bidirected Trees,"Xiaojian Wu, Daniel Sheldon, Shlomo Zilberstein",,Poster,https://nips.cc/virtual/2014/poster/4780
377,Stochastic Proximal Gradient Descent with Acceleration Techniques,Atsushi Nitanda,NTT DATA Mathematical Systems Inc.,Poster,https://nips.cc/virtual/2014/poster/4781
378,Stochastic variational inference for hidden Markov models,"Nicholas J. Foti, Jason Xu, Dillon Laird, Emily B. Fox",University of Washington,Poster,https://nips.cc/virtual/2014/poster/4782
379,"Streaming, Memory Limited Algorithms for Community Detection","Se-Young. Yun, Marc Lelarge, Alexandre Proutiere",Microsoft; INRIA; KTH Royal Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4783
380,Structure learning of antiferromagnetic Ising models,"Guy Bresler, David Gamarnik, Devavrat Shah",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4784
381,Structure Regularization for Structured Prediction,Xu Sun,Peking University,Poster,https://nips.cc/virtual/2014/poster/4476
382,Submodular Attribute Selection for Action Recognition in Video,"Jinging Zheng, Zhuolin Jiang, Rama Chellappa, P. Jonathon Phillips",University of Maryland; Huawei; National Institute of Standards and Technology,Poster,https://nips.cc/virtual/2014/poster/4785
383,Submodular meets Structured: Finding Diverse Subsets in Exponentially-Large Structured Item Sets,"Adarsh Prasad, Stefanie Jegelka, Dhruv Batra","University of Texas at Austin; University of California, Berkeley; Virginia Tech",Spotlight,https://nips.cc/virtual/2014/poster/4392
384,Subspace Embeddings for the Polynomial Kernel,"Haim Avron, Huy L. Nguyễn, David P. Woodruff","IBM; University of California, Berkeley",Poster,https://nips.cc/virtual/2014/poster/4786
385,Testing Unfaithful Gaussian Graphical Models,"De Wen Soh, Sekhar Tatikonda",Yale University,Poster,https://nips.cc/virtual/2014/poster/4787
386,The Bayesian Case Model: A Generative Approach for Case-Based Reasoning and Prototype Classification,"Been Kim, Cynthia Rudin, Julie Shah",,Poster,https://nips.cc/virtual/2014/poster/4640
387,The Blinded Bandit: Learning with Adaptive Feedback,"Ofer Dekel, Elad Hazan, Tomer Koren",Microsoft; Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4788
388,The Infinite Mixture of Infinite Gaussian Mixtures,"Halid Z. Yerebakan, Bartek Rajwa, Murat Dundar",Indiana University-Purdue University Indianapolis; Purdue University,Poster,https://nips.cc/virtual/2014/poster/4789
389,The Large Margin Mechanism for Differentially Private Maximization,"Kamalika Chaudhuri, Daniel Hsu, Shuang Song","University of California, San Diego; Columbia University",Poster,https://nips.cc/virtual/2014/poster/4790
390,The limits of squared Euclidean distance regularization,"Michał Dereziński, Manfred K. Warmuth","University of California, Santa Cruz",Spotlight,https://nips.cc/virtual/2014/poster/4460
391,The Noisy Power Method: A Meta Algorithm with Applications,"Moritz Hardt, Eric Price",IBM,Spotlight,https://nips.cc/virtual/2014/poster/4456
392,Tight Bounds for Influence in Diffusion Networks and Application to Bond Percolation and Epidemiology,"Rémi Lemonnier, Kevin Scaman, Nicolas Vayatis",École Normale Supérieure de Cachan; 1000mercis,Poster,https://nips.cc/virtual/2014/poster/4792
393,Tight Continuous Relaxation of the Balanced k-Cut Problem,"Syama Sundar Rangapuram, Pramod Kaushik Mudrakarta, Matthias Hein",,Poster,https://nips.cc/virtual/2014/poster/4793
394,Tight convex relaxations for sparse matrix factorization,"Emile Richard, Guillaume Obozinski, Jean-Philippe Vert",,Poster,https://nips.cc/virtual/2014/poster/4794
395,Tighten after Relax: Minimax-Optimal Sparse PCA in Polynomial Time,"Zhaoran Wang, Huanran Lu, Han Liu",,Poster,https://nips.cc/virtual/2014/poster/4795
396,Time--Data Tradeoffs by Aggressive Smoothing,"John J. Bruer, Joel A. Tropp, Volkan Cevher, Stephen R. Becker",University Affiliation Not Specified; California Institute of Technology; EPFL; University of Colorado at Boulder,Poster,https://nips.cc/virtual/2014/poster/4796
397,Top Rank Optimization in Linear Time,"Nan Li, Rong Jin, Zhi-Hua Zhou",Nanjing University; Michigan State University,Poster,https://nips.cc/virtual/2014/poster/4797
398,Transportability from Multiple Environments with Limited Experiments: Completeness Results,"Elias Bareinboim, Judea Pearl","University of California, Los Angeles",Spotlight,https://nips.cc/virtual/2014/poster/4464
399,Tree-structured Gaussian Process Approximations,"Thang Bui, Richard Turner",University of Cambridge,Spotlight,https://nips.cc/virtual/2014/poster/4466
400,Two-Layer Feature Reduction for Sparse-Group Lasso via Decomposition of Convex Sets,"Jie Wang, Jieping Ye",Arizona State University,Spotlight,https://nips.cc/virtual/2014/poster/4468
401,Two-Stream Convolutional Networks for Action Recognition in Videos,"Karen Simonyan, Andrew Zisserman",University of Oxford,Spotlight,https://nips.cc/virtual/2014/poster/4470
402,Universal Option Models,"Hengshuai Yao, Csaba Szepesvári, Rich Sutton, Joseph Modayil, Shalabh Bhatnagar",University of Alberta; Indian Institute of Science,Poster,https://nips.cc/virtual/2014/poster/4798
403,Unsupervised Deep Haar Scattering on Graphs,"Xu Chen, Xiuyuan Cheng, Stéphane Mallat",Princeton University; Ecole Normale Supérieure,Poster,https://nips.cc/virtual/2014/poster/4799
404,Unsupervised learning of an efficient short-term memory network,"Pietro Vertechi, Wieland Brendel, Christian K. Machens",Champalimaud Centre for the Unknown; University of Tübingen,Spotlight,https://nips.cc/virtual/2014/poster/4474
405,Unsupervised Transcription of Piano Music,"Taylor Berg-Kirkpatrick, Jacob Andreas, Dan Klein","University of California, Berkeley",Spotlight,https://nips.cc/virtual/2014/poster/4472
406,Using Convolutional Neural Networks to Recognize Rhythm ￼Stimuli from Electroencephalography Recordings,"Sebastian Stober, Daniel J. Cameron, Jessica A. Grahn",Western University,Poster,https://nips.cc/virtual/2014/poster/4800
407,Variational Gaussian Process State-Space Models,"Roger Frigola, Yutian Chen, Carl E. Rasmussen",University of Cambridge,Poster,https://nips.cc/virtual/2014/poster/4801
408,Weakly-supervised Discovery of Visual Pattern Configurations,"Hyun Oh Song, Yong Jae Lee, Stefanie Jegelka, Trevor Darrell","University of California, Berkeley; University of California, Davis",Poster,https://nips.cc/virtual/2014/poster/4802
409,Weighted importance sampling for off-policy learning with linear function approximation,"A. Rupam Mahmood, Hado van Hasselt, Richard S. Sutton",University of Alberta,Poster,https://nips.cc/virtual/2014/poster/4803
410,Zero-shot recognition with unreliable attributes,"Dinesh Jayaraman, Kristen Grauman",University of Texas at Austin,Poster,https://nips.cc/virtual/2014/poster/4804
411,Zeta Hull Pursuits: Learning Nonconvex Data Hulls,"Yuanjun Xiong, Wei Liu, Deli Zhao, Xiaoou Tang",Chinese University of Hong Kong; IBM; HTC,Poster,https://nips.cc/virtual/2014/poster/4805
