番号,title,status,decision_raw,rating,all_ratings,authors,href
12566,Counterfactual reasoning: an analysis of in-context emergence,poster,Accept (poster),4.0,"[3, 5, 4, 4]","Moritz Miller, Bernhard Schölkopf, Siyuan Guo",https://openreview.net/forum?id=odWYytUjl1
15494,Extremely Simple Multimodal Outlier Synthesis for Out-of-Distribution Detection and Segmentation,poster,Accept (poster),4.5,"[5, 5, 4, 4]","Moru Liu, Hao Dong, Jessica Ivy Kelly, Olga Fink, Mario Trapp",https://openreview.net/forum?id=ocBuEUl6Yz
7683,PoE-World: Compositional World Modeling with Products of Programmatic Experts,spotlight,Accept (spotlight),4.4,"[4, 4, 5, 5, 4]","Wasu Top Piriyakulkij, Yichao Liang, Hao Tang, Adrian Weller, Marta Kryven, Kevin Ellis",https://openreview.net/forum?id=obwRcksFZw
21487,AdaCoT: Pareto-Optimal Adaptive Chain-of-Thought Triggering via Reinforcement Learning,reject,Reject,4.25,"[4, 4, 5, 4]","Chenwei Lou, Zewei Sun, Xinnian Liang, Meng Qu, Wei Shen, Yuntao Li, Wenqi Wang, Qingping Yang, Shuangzhi Wu",https://openreview.net/forum?id=obXGSmmG70
16977,Gradient Multi-Normalization for Efficient LLM Training,poster,Accept (poster),4.5,"[4, 5, 4, 5]","Meyer Scetbon, Chao Ma, Wenbo Gong, Edward Meeds",https://openreview.net/forum?id=oanhUGY6un
1030,Injecting Frame-Event Complementary Fusion into Diffusion for Optical Flow in Challenging Scenes,spotlight,Accept (spotlight),5.0,"[5, 5, 5, 5]","Haonan Wang, Hanyu Zhou, Haoyue Liu, Luxin Yan",https://openreview.net/forum?id=oaWpRaZ4jj
9958,End-to-End Vision Tokenizer Tuning,poster,Accept (poster),5.0,"[5, 5, 5, 5]","Wenxuan Wang, Fan Zhang, Yufeng Cui, Haiwen Diao, Zhuoyan Luo, Huchuan Lu, Jing Liu, Xinlong Wang",https://openreview.net/forum?id=oYR9qQIR3f
20732,Prediction-Powered Semi-Supervised Learning with Online Power Tuning,poster,Accept (poster),4.5,"[6, 3, 5, 4]","Noa Shoham, Ron Dorfman, Shalev Shaer, Kfir Yehuda Levy, Yaniv Romano",https://openreview.net/forum?id=oYIXUwmNig
21857,DRIFT: Dynamic Rule-Based Defense with Injection Isolation for Securing LLM Agents,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Hao Li, Xiaogeng Liu, CHIU Hung Chun, Dianqi Li, Ning Zhang, Chaowei Xiao",https://openreview.net/forum?id=oY1Xnt83oJ
16679,Bayesian Concept Bottleneck Models with LLM Priors,poster,Accept (poster),4.25,"[5, 3, 4, 5]","Jean Feng, Avni Kothari, Lucas Zier, Chandan Singh, Yan Shuo Tan",https://openreview.net/forum?id=oXSkzIXgbk
3416,Memory-Efficient Training with In-Place FFT Implementation,poster,Accept (poster),4.5,"[4, 5, 4, 5]","Xinyu Ding, Bangtian Liu, Siyu Liao, Zhongfeng Wang",https://openreview.net/forum?id=oWnAlRn3X1
13746,A Computationally Viable Numerical Gradient-based Technique for Optimal Covering Problems,poster,Accept (poster),4.5,"[5, 5, 4, 4]","Gokul Rajaraman, Debasish Chatterjee",https://openreview.net/forum?id=oVLNtTT2l4
1830,VideoChat-R1.5: Visual Test-Time Scaling to Reinforce Multimodal Reasoning by Iterative Perception,poster,Accept (poster),4.25,"[4, 5, 4, 4]","Ziang Yan, Yinan He, Xinhao Li, Zhengrong Yue, Xiangyu Zeng, Yali Wang, Yu Qiao, Limin Wang, Yi Wang",https://openreview.net/forum?id=oVDAfLuRie
4718,SCOPE: Saliency-Coverage Oriented Token Pruning for Efficient Multimodel LLMs,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Jinhong Deng, Wen Li, Joey Tianyi Zhou, Yang He",https://openreview.net/forum?id=oUghNi5XWc
11483,Enhancing Contrastive Learning with Variable Similarity,spotlight,Accept (spotlight),5.0,"[5, 5, 5]","Haowen Cui, Shuo Chen, Jun Li, Jian Yang",https://openreview.net/forum?id=oUf6lhK52B
10647,Learning from Videos for 3D World: Enhancing MLLMs with 3D Vision Geometry Priors,poster,Accept (poster),4.5,"[5, 4, 5, 4]","Duo Zheng, Shijia Huang, Yanyang Li, Liwei Wang",https://openreview.net/forum?id=oUYmk8WaG0
17474,DiEP: Adaptive Mixture-of-Experts Compression through Differentiable Expert Pruning,poster,Accept (poster),4.67,"[5, 5, 4]","Sikai Bai, Haoxi Li, Jie ZHANG, Zicong Hong, Song Guo",https://openreview.net/forum?id=oTocSpfYvJ
22860,MOBO-OSD: Batch Multi-Objective Bayesian Optimization via Orthogonal Search Directions,poster,Accept (poster),5.0,"[5, 5, 5, 5]","Lam Ngo, Huong Ha, Jeffrey Chan, Hongyu Zhang",https://openreview.net/forum?id=oRMfTkP6kC
17695,Understanding and Enhancing Mask-Based Pretraining towards Universal Representations,poster,Accept (poster),4.5,"[4, 5, 4, 5]","Mingze Dong, Leda Wang, Yuval Kluger",https://openreview.net/forum?id=oQbTbio99T
12147,Deep Video Discovery: Agentic Search with Tool Use for Long-form Video Understanding,poster,Accept (poster),3.67,"[3, 3, 5]","Xiaoyi Zhang, Zhaoyang Jia, Zongyu Guo, Jiahao Li, Bin Li, Houqiang Li, Yan Lu",https://openreview.net/forum?id=oQYq9L1NVT
26010,Generalizing Single-Frame Supervision to Event-Level Understanding for Video Anomaly Detection,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Junxi Chen, Liang Li, Yunbin Tu, Li Su, Zhe Xue, Qingming Huang",https://openreview.net/forum?id=oPRNsj8AMk
8481,DMA: Enhancing Retrieval-Augmented Generation with Adaptive Human Feedback,reject,Reject,3.4,"[3, 3, 3, 5, 3]","Yu Bai, Yukai Miao, Li Chen, Dawei Wang, Dan Li, Yanyu Ren, Tianfeng Liu, Fei Long, Rundi Zhai, XieHongtao, CaiXuhui, YangCe",https://openreview.net/forum?id=oOUvejSBxL
23124,Large Language Models as Model Organisms for Human Associative Learning,poster,Accept (poster),4.5,"[5, 6, 3, 4]","Camila Kolling, Vy A. Vo, Mariya Toneva",https://openreview.net/forum?id=oOPdUnswhZ
17857,T-SHIRT: Token-Selective Hierarchical Data Selection for Instruction Tuning,poster,Accept (poster),4.6,"[5, 5, 5, 4, 4]","Yanjun Fu, Faisal Hamman, Sanghamitra Dutta",https://openreview.net/forum?id=oN5YVZ9JeF
23109,Gradient Descent as Loss Landscape Navigation: a Normative Framework for Deriving Learning Rules,poster,Accept (poster),4.5,"[6, 6, 3, 3]","John Vastola, Samuel J. Gershman, Kanaka Rajan",https://openreview.net/forum?id=oMi4uyNOlL
24151,Return of ChebNet: Understanding and Improving an Overlooked GNN on Long Range Tasks,spotlight,Accept (spotlight),4.75,"[4, 5, 5, 5]","Ali Hariri, Alvaro Arroyo, Alessio Gravina, Moshe Eliasof, Carola-Bibiane Schönlieb, Davide Bacciu, Xiaowen Dong, Kamyar Azizzadenesheli, Pierre Vandergheynst",https://openreview.net/forum?id=oLyfML1Qze
24790,Data Selection Matters: Towards Robust Instruction Tuning of Large Multimodal Models,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Xu Yang, Chen Liu, Ying Wei",https://openreview.net/forum?id=oLJMsGMfqr
9148,Attractive Metadata Attack: Inducing LLM Agents to Invoke Malicious Tools,poster,Accept (poster),3.25,"[2, 4, 4, 3]","Kanghua Mo, Li Hu, Yucheng Long, Zhihao li",https://openreview.net/forum?id=oLGtPYdRzU
15994,MokA: Multimodal Low-Rank Adaptation for MLLMs,oral,Accept (oral),4.75,"[6, 5, 4, 4]","Yake Wei, Yu Miao, Dongzhan Zhou, Di Hu",https://openreview.net/forum?id=oJ84bedrtM
1546,Neptune-X: Active X-to-Maritime Generation for Universal Maritime Object Detection,spotlight,Accept (spotlight),4.75,"[4, 5, 5, 5]","Yu Guo, Shengfeng He, Yuxu Lu, Haonan An, Yihang Tao, Huilin Zhu, Jingxian Liu, Yuguang Fang",https://openreview.net/forum?id=oIpRvQkrH9
6673,Towards Robust Heterogeneous Graph Explanations under Structural Perturbations,reject,Reject,3.5,"[1, 4, 5, 4]","Yifan Lu, Pengfei Jiao, Xuan Guo, Ziyun Zou, Yiwei Wang, Mengzhou Gao, Huaming Wu",https://openreview.net/forum?id=oINSSze5gI
3767,MEGADance: Mixture-of-Experts Architecture for Genre-Aware 3D Dance Generation,poster,Accept (poster),4.5,"[5, 4, 5, 4]","kaixing yang, XulongTang, Ziqiao Peng, Yuxuan Hu, Jun He, Hongyan Liu",https://openreview.net/forum?id=oIBwHvF930
3019,VideoREPA: Learning Physics for Video Generation through Relational Alignment with Foundation Models,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Xiangdong Zhang, Jiaqi Liao, Shaofeng Zhang, Fanqing Meng, Xiangpeng Wan, Junchi Yan, Yu Cheng",https://openreview.net/forum?id=oHjLfABsK4
22120,Uni-MuMER: Unified Multi-Task Fine-Tuning of Vision-Language Model for Handwritten Mathematical Expression Recognition,spotlight,Accept (spotlight),4.75,"[4, 5, 5, 5]","Yu Li, Jin Jiang, Jianhua Zhu, Shuai Peng, Baole Wei, Yuxuan Zhou, Liangcai Gao",https://openreview.net/forum?id=oHbVboLXz6
22318,CoT Red-Handed: Stress Testing Chain-of-Thought Monitoring,poster,Accept (poster),5.25,"[6, 5, 5, 5]","Benjamin Arnav, Pablo Bernabeu-Perez, Nathan Helm-Burger, Timothy Kostolansky, Hannes Whittingham, Mary Phuong",https://openreview.net/forum?id=oHB4Ee77uG
12633,Adaptive Surrogate Gradients for Sequential Reinforcement Learning in Spiking Neural Networks,oral,Accept (oral),4.25,"[5, 4, 3, 5]","Korneel Van den Berghe, Stein Stroobants, Vijay Janapa Reddi, Guido De Croon",https://openreview.net/forum?id=oGmROC4e4W
17189,Feed-Forward Bullet-Time Reconstruction of Dynamic Scenes from Monocular Videos,poster,Accept (poster),4.25,"[4, 5, 4, 4]","Hanxue Liang, Jiawei Ren, Ashkan Mirzaei, Antonio Torralba, Ziwei Liu, Igor Gilitschenski, Sanja Fidler, Cengiz Oztireli, Huan Ling, Zan Gojcic, Jiahui Huang",https://openreview.net/forum?id=oGc1qHAUBJ
5827,Uncertainty-aware Preference Alignment for Diffusion Policies,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Runqing Miao, Sheng Xu, Runyi Zhao, Wai Kin Victor Chan, Guiliang Liu",https://openreview.net/forum?id=oG1CIBWQ77
21503,OrbitZoo: Real Orbital Systems Challenges for Reinforcement Learning,poster,Accept (poster),4.0,"[4, 5, 5, 2, 4]","Alexandre Oliveira, Katarina Dyreby, Francisco Miguel Caldas, Claudia Soares",https://openreview.net/forum?id=oElWLpkOux
302,Open Vision Reasoner: Transferring Linguistic Cognitive Behavior for Visual Reasoning,poster,Accept (poster),4.0,"[4, 5, 4, 3]","Yana Wei, Liang Zhao, Jianjian Sun, Kangheng Lin, jisheng yin, Jingcheng Hu, Yinmin Zhang, En Yu, Haoran Lv, Zejia Weng, Jia Wang, Qi Han, Zheng Ge, Xiangyu Zhang, Daxin Jiang, Vishal M. Patel",https://openreview.net/forum?id=oEgybA04dY
24336,Dynamic Test-Time Compute Scaling in Control Policy: Difficulty-Aware Stochastic Interpolant Policy,poster,Accept (poster),4.25,"[4, 5, 4, 4]","Inkook Chun, Seungjae Lee, Michael Samuel Albergo, Saining Xie, Eric Vanden-Eijnden",https://openreview.net/forum?id=oDoPiR8wZJ
19040,KVLink: Accelerating Large Language Models via Efficient KV Cache Reuse,poster,Accept (poster),4.25,"[4, 4, 4, 5]","Jingbo Yang, Bairu Hou, Wei Wei, Yujia Bao, Shiyu Chang",https://openreview.net/forum?id=oDcAGSXZZP
9018,Learning with Statistical Equality Constraints,poster,Accept (poster),4.5,"[5, 4, 4, 5]","Aneesh Barthakur, Luiz F. O. Chamon",https://openreview.net/forum?id=oDA6t2RaFC
18172,BrainEC-LLM: Brain Effective Connectivity Estimation by Multiscale Mixing LLM,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Wen Xiong, Junzhong Ji, Jinduo Liu",https://openreview.net/forum?id=oCXyxhgCiZ
15418,Leaving No OOD Instance Behind: Instance-Level OOD Fine-Tuning for Anomaly Segmentation,poster,Accept (poster),4.4,"[4, 5, 5, 4, 4]","YUXUAN ZHANG, Zhenbo Shi, Han ye, Shuchang Wang, Zhidong Yu, Shaowei Wang, Wei Yang",https://openreview.net/forum?id=oCOOe8tt8v
3110,Flow-GRPO: Training Flow Matching Models via Online RL,poster,Accept (poster),4.6,"[5, 3, 4, 5, 6]","Jie Liu, Gongye Liu, Jiajun Liang, Yangguang Li, Jiaheng Liu, Xintao Wang, Pengfei Wan, Di ZHANG, Wanli Ouyang",https://openreview.net/forum?id=oCBKGw5HNf
17826,Learning the Wrong Lessons: Syntactic-Domain Spurious Correlations in Language Models,spotlight,Accept (spotlight),4.75,"[4, 5, 5, 5]","Chantal Shaib, Vinith Menon Suriyakumar, Byron C Wallace, Marzyeh Ghassemi",https://openreview.net/forum?id=oBikm5Rshc
27743,"Neural Rule Lists: Learning Discretizations, Rules, and Order in One Go",poster,Accept (poster),4.75,"[5, 5, 4, 5]","Sascha Xu, Nils Philipp Walter, Jilles Vreeken",https://openreview.net/forum?id=oBf5eZSeBT
15188,Enhancing 3D Reconstruction for Dynamic Scenes,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Jisang Han, Honggyu An, Jaewoo Jung, Takuya Narihira, Junyoung Seo, Kazumi Fukuda, Chaehyun Kim, Sunghwan Hong, Yuki Mitsufuji, Seungryong Kim",https://openreview.net/forum?id=oBOVYRRSy2
23642,3D Human Pose Estimation with Muscles,poster,Accept (poster),4.25,"[4, 4, 5, 4]","Kevin Zhu, AliAsghar MohammadiNasrabadi, Alexander Wong, John McPhee",https://openreview.net/forum?id=oB5GHrsfI4
17209,Guided Diffusion Sampling on Function Spaces with Applications to PDEs,poster,Accept (poster),4.0,"[4, 4, 4, 5, 3]","Jiachen Yao, Abbas Mammadov, Julius Berner, Gavin Kerrigan, Jong Chul Ye, Kamyar Azizzadenesheli, Anima Anandkumar",https://openreview.net/forum?id=oAgwvZay2U
18490,"A Scalable, Causal, and Energy Efficient Framework for Neural Decoding with Spiking Neural Networks",poster,Accept (poster),4.25,"[5, 2, 5, 5]","Georgios Mentzelopoulos, Ioannis Asmanis, Konrad Kording, Eva L Dyer, Kostas Daniilidis, Flavia Vitale",https://openreview.net/forum?id=oAbaGU9N1X
19660,FSI-Edit: Frequency and Stochasticity Injection for Flexible Diffusion-Based Image Editing,poster,Accept (poster),4.25,"[4, 5, 4, 4]","Kaixiang Yang, Xin Li, Yuxi Li, Qiang Li, Zhiwei Wang",https://openreview.net/forum?id=o9iTaY21mq
22189,Fast attention mechanisms: a tale of parallelism,poster,Accept (poster),5.0,"[5, 5, 5]","Jingwen Liu, Hantao Yu, Clayton Sanford, Alexandr Andoni, Daniel Hsu",https://openreview.net/forum?id=o9iReV4FGm
16810,SANSA: Unleashing the Hidden Semantics in SAM2 for Few-Shot Segmentation,spotlight,Accept (spotlight),5.0,"[5, 5, 5, 5]","Claudia Cuttano, Gabriele Trivigno, Giuseppe Averta, Carlo Masone",https://openreview.net/forum?id=o8r3gOFTQo
20364,MM-Agent: LLM as Agents for Real-world Mathematical Modeling Problem,poster,Accept (poster),4.25,"[4, 4, 4, 5]","Fan Liu, Zhe-Rui Yang, Cancheng Liu, Tianrui SONG, Xiaofeng Gao, Hao Liu",https://openreview.net/forum?id=o8n5oNDsiq
13747,When Worse is Better: Navigating the Compression Generation Trade-off In Visual Tokenization,spotlight,Accept (spotlight),5.0,"[4, 5, 5, 6]","Vivek Ramanujan, Kushal Tirumala, Armen Aghajanyan, Luke Zettlemoyer, Ali Farhadi",https://openreview.net/forum?id=o8hWyJIgAV
12590,Continuous Q-Score Matching: Diffusion Guided Reinforcement Learning for Continuous-Time Control,poster,Accept (poster),4.25,"[4, 5, 4, 4]","Chengxiu HUA, Jiawen Gu, Yushun Tang",https://openreview.net/forum?id=o8F5lNOTG6
6491,Concept-Guided Interpretability via Neural Chunking,poster,Accept (poster),4.6,"[5, 4, 4, 5, 5]","Shuchen Wu, Stephan Alaniz, Shyamgopal Karthik, Peter Dayan, Eric Schulz, Zeynep Akata",https://openreview.net/forum?id=o87dDXYLXC
22067,Unifying Proportional Fairness in Centroid and Non-Centroid Clustering,spotlight,Accept (spotlight),5.0,"[5, 5, 5, 5]","Benjamin Cookson, Nisarg Shah, Ziqi Yu",https://openreview.net/forum?id=o7Z8TClGjp
9026,Bisecle: Binding and Separation in Continual Learning for Video Language Understanding,poster,Accept (poster),4.25,"[5, 5, 3, 4]","Yue Tan, Xiaoqian Hu, Hao Xue, Celso M de Melo, Flora D. Salim",https://openreview.net/forum?id=o6keqobP13
25116,Spark Transformer: Reactivating Sparsity in Transformer FFN and Attention,poster,Accept (poster),4.25,"[5, 4, 3, 5]","Chong You, Kan Wu, Zhipeng Jia, Lin Chen, Srinadh Bhojanapalli, Jiaxian Guo, Utku Evci, Jan Wassenberg, Praneeth Netrapalli, Jeremiah J. Willcock, Suvinay Subramanian, Felix Chern, Alek Andreev, Shreya Pathak, Felix X. Yu, Prateek Jain, David E Culler, Henry Levy, Sanjiv Kumar",https://openreview.net/forum?id=o4zN34ahEK
17154,Instance-Dependent Regret Bounds for Nonstochastic Linear Partial Monitoring,poster,Accept (poster),4.5,"[5, 4, 5, 4]","Federico Di Gennaro, Khaled Eldowa, Nicolò Cesa-Bianchi",https://openreview.net/forum?id=o4opuUiFCP
28021,One for All: Universal Topological Primitive Transfer for Graph Structure Learning,poster,Accept (poster),4.2,"[5, 4, 4, 4, 4]","Yide Qiu, Tong Zhang, Xing Cai, Hui Yan, Zhen Cui",https://openreview.net/forum?id=o4lJrA0s3I
12670,Federated Multi-armed Bandits with Efficient Bit-Level Communications,poster,Accept (poster),4.25,"[3, 4, 5, 5]","Haoran Zhang, Yang Xu, Xuchuang Wang, Hao-Xu Chen, Hao Qiu, Lin Yang, Yang Gao",https://openreview.net/forum?id=o3x3RV8XHd
23855,How Benchmark Prediction from Fewer Data Misses the Mark,poster,Accept (poster),4.5,"[4, 4, 5, 5]","Guanhua Zhang, Florian E. Dorner, Moritz Hardt",https://openreview.net/forum?id=o3bftqj17e
16031,Don’t Forget the Enjoin: FocalLoRA for Instruction Hierarchical Alignment in Large Language Models,poster,Accept (poster),4.25,"[5, 4, 4, 4]","Zitong Shi, Guancheng Wan, Haixin Wang, Ruoyan Li, Zijie Huang, Wanjia Zhao, Yijia Xiao, Xiao Luo, Carl Yang, Yizhou Sun, Wei Wang",https://openreview.net/forum?id=o2y6BS6mm0
12774,TSENOR: Highly-Efficient Algorithm for Finding Transposable N:M Sparse Masks,poster,Accept (poster),4.75,"[5, 4, 5, 5]","Xiang Meng, Mehdi Makni, Rahul Mazumder",https://openreview.net/forum?id=o2agVeHrW4
16614,Topology of Reasoning: Understanding Large Reasoning Models through Reasoning Graph Properties,poster,Accept (poster),4.0,"[3, 4, 4, 5]","Gouki Minegishi, Hiroki Furuta, Takeshi Kojima, Yusuke Iwasawa, Yutaka Matsuo",https://openreview.net/forum?id=o1g8NWkxqf
11016,ThermalGen: Style-Disentangled Flow-Based Generative Models for RGB-to-Thermal Image Translation,poster,Accept (poster),4.75,"[5, 5, 4, 5]","Jiuhong Xiao, Roshan Nayak, Ning Zhang, Daniel Toertei, Giuseppe Loianno",https://openreview.net/forum?id=o0JSYq1TQ4
22982,GraSS: Scalable Data Attribution with Gradient Sparsification and Sparse Projection,poster,Accept (poster),4.25,"[4, 4, 4, 5]","Pingbang Hu, Joseph Melkonian, Weijing Tang, Han Zhao, Jiaqi W. Ma",https://openreview.net/forum?id=o0HgWRmyY1
18757,VIPAMIN: Visual Prompt Initialization via Embedding Selection and Subspace Expansion,poster,Accept (poster),4.0,"[4, 4, 4]","Jaekyun Park, Hye Won Chung",https://openreview.net/forum?id=o0AASFieVc
24023,On Flow-based Generative Models for Probabilistic Forecasting,reject,Reject,3.0,"[4, 2, 3, 3]","Edmond Cunningham, Madalina Fiterau, Daniel Sheldon",https://openreview.net/forum?id=o03aOm4Vci
22515,InstructFlow: Adaptive Symbolic Constraint-Guided Code Generation for Long-Horizon Planning,poster,Accept (poster),4.5,"[5, 4, 4, 5]","Haotian Chi, Zeyu Feng, Yueming Lyu, Chengqi Zheng, Linbo Luo, Yew-Soon Ong, Ivor Tsang, Hechang Chen, Yi Chang, Haiyan Yin",https://openreview.net/forum?id=nzwjvpCO4F
24358,Diverse Influence Component Analysis: A Geometric Approach to Nonlinear Mixture Identifiability,poster,Accept (poster),4.33,"[4, 5, 4]","Hoang-Son Nguyen, Xiao Fu",https://openreview.net/forum?id=nzu03J5hW5
15795,Generative Pre-trained Autoregressive Diffusion Transformer,poster,Accept (poster),4.25,"[5, 4, 4, 4]","Yuan Zhang, Jiacheng Jiang, Guoqing Ma, Zhiying Lu, Bo Wang, Haoyang Huang, Jianlong Yuan, Nan Duan",https://openreview.net/forum?id=ny6YPsXCOY
6520,"Don’t Think Longer, Think Wisely: Optimizing Thinking Dynamics for Large Reasoning Models",poster,Accept (poster),3.75,"[4, 4, 4, 3]","Sohyun An, Ruochen Wang, Tianyi Zhou, Cho-Jui Hsieh",https://openreview.net/forum?id=nxnBaaRLnz
14791,Learning Topology-Aware Representations via Test-Time Adaptation for Anomaly Segmentation,reject,Reject,3.75,"[5, 3, 4, 3]","Ali Zia, Usman Ali, Kang Han, Abdul Rehman, Muhammad Umer Ramzan, shahnawaz qureshi, Wei Xiang",https://openreview.net/forum?id=nwqaILb1vf
4638,Geometry Meets Incentives: Sample-Efficient Incentivized Exploration with Linear Contexts,spotlight,Accept (spotlight),4.5,"[4, 4, 5, 5]","Benjamin Schiffer, Mark Sellke",https://openreview.net/forum?id=nwlX15Wnr9
8474,LuxDiT: Lighting Estimation with Video Diffusion Transformer,poster,Accept (poster),4.25,"[5, 5, 3, 4]","Ruofan Liang, Kai He, Zan Gojcic, Igor Gilitschenski, Sanja Fidler, Nandita Vijaykumar, Zian Wang",https://openreview.net/forum?id=nw6Kx91J48
16415,Revealing Multimodal Causality with Large Language Models,poster,Accept (poster),4.25,"[5, 5, 3, 4]","Jin Li, Shoujin Wang, Qi Zhang, Feng Liu, Tongliang Liu, Longbing Cao, Shui Yu, Fang Chen",https://openreview.net/forum?id=nufqobhME7
12891,FLUX: Efficient Descriptor-Driven Clustered Federated Learning under Arbitrary Distribution Shifts,poster,Accept (poster),4.2,"[4, 4, 5, 4, 4]","Dario Fenoglio, Mohan Li, Pietro Barbiero, Nicholas D. Lane, Marc Langheinrich, Martin Gjoreski",https://openreview.net/forum?id=ntOPGmlrkV
22039,Factor Decorrelation Enhanced Data Removal from Deep Predictive Models,poster,Accept (poster),4.0,"[5, 4, 3, 4]","Wenhao Yang, Lin Li, Xiaohui Tao, Kaize Shi",https://openreview.net/forum?id=nsySOGmHf9
5157,Adaptive Latent-Space Constraints in Personalized Federated Learning,poster,Accept (poster),4.0,"[4, 4, 4, 4]","Sana Ayromlou, D. B. Emerson",https://openreview.net/forum?id=nsv3ogqRIU
11708,Kernel Learning with Adversarial Features: Numerical Efficiency and Adaptive Regularization,poster,Accept (poster),4.2,"[4, 4, 5, 3, 5]","Antonio H. Ribeiro, David Vävinggren, Dave Zachariah, Thomas B. Schön, Francis Bach",https://openreview.net/forum?id=nsE0QN904q
856,Beyond Masked and Unmasked: Discrete Diffusion Models via Partial Masking,poster,Accept (poster),4.5,"[4, 4, 5, 5]","Chen-Hao Chao, Wei-Fang Sun, Hanwen Liang, Chun-Yi Lee, Rahul Krishnan",https://openreview.net/forum?id=nqpbbvEZwF
14789,Training-Free Guidance Beyond Differentiability: Scalable Path Steering with Tree Search in Diffusion and Flow Models,poster,Accept (poster),4.25,"[4, 4, 5, 4]","Yingqing Guo, Yukang Yang, Hui Yuan, Mengdi Wang",https://openreview.net/forum?id=nqVLJTPoQC
9517,On Hierarchies of Fairness Notions in Cake Cutting: From Proportionality to Super Envy-Freeness,poster,Accept (poster),4.25,"[3, 5, 4, 5]","Arnav Mehra, Alexandros Psomas",https://openreview.net/forum?id=nq4hnk2NNV
18296,Isometry pursuit,reject,Reject,2.67,"[3, 2, 3]",Samson J Koelle,https://openreview.net/forum?id=np5NmBQL4F
4402,Frame In-N-Out: Unbounded Controllable Image-to-Video Generation,poster,Accept (poster),4.25,"[4, 5, 4, 4]","Boyang Wang, Xuweiyi Chen, Matheus Gadelha, Zezhou Cheng",https://openreview.net/forum?id=noiiyIk3hh
3890,Efficiently Scaling LLM Reasoning Programs with Certaindex,poster,Accept (poster),4.33,"[5, 4, 4]","Yichao Fu, Junda Chen, Siqi Zhu, Zheyu Fu, Zhongdongming Dai, Yonghao Zhuang, Yian Ma, Aurick Qiao, Tajana Rosing, Ion Stoica, Hao Zhang",https://openreview.net/forum?id=nn51ewu5k2
627,A Unified Solution to Video Fusion: From Multi-Frame Learning to Benchmarking,spotlight,Accept (spotlight),5.25,"[5, 5, 5, 6]","Zixiang Zhao, Haowen Bai, Bingxin Ke, Yukun Cui, Lilun Deng, Yulun Zhang, Kai Zhang, Konrad Schindler",https://openreview.net/forum?id=nlQRra0OLH
13688,G-Net: A Provably Easy Construction of High-Accuracy Random Binary Neural Networks,poster,Accept (poster),4.0,"[3, 4, 5, 4]","Alireza Aghasi, Nicholas F. Marshall, Saeid Pourmand, Wyatt D. Whiting",https://openreview.net/forum?id=nirpTMWOzt
16682,STNet: Spectral Transformation Network for Solving Operator Eigenvalue Problem,poster,Accept (poster),4.25,"[4, 4, 4, 5]","Hong Wang, Jiang Yixuan, Jie Wang, Xinyi Li, Jian Luo, huanshuo dong",https://openreview.net/forum?id=nimTd1IJz1
17018,Imbalances in Neurosymbolic Learning: Characterization and Mitigating Strategies,poster,Accept (poster),4.5,"[5, 4, 5, 4]","Efthymia Tsamoura, Kaifu Wang, Dan Roth",https://openreview.net/forum?id=nik6BjmLm2
27145,An Effective Levelling Paradigm for Unlabeled Scenarios,poster,Accept (poster),3.75,"[4, 4, 3, 4]","Fangming Cui, Zhou Yu, Di Yang, Yuqiang Ren, Liang Xiao, Xinmei Tian",https://openreview.net/forum?id=nhIJe0dgRs
21440,Truth over Tricks: Measuring and Mitigating Shortcut Learning in Misinformation Detection,poster,Accept (poster),4.75,"[5, 5, 4, 5]","Herun Wan, Jiaying Wu, Minnan Luo, Zhi Zeng, Zhixiong Su",https://openreview.net/forum?id=ngxGNQE1M2
6669,Representational Difference Explanations,poster,Accept (poster),4.5,"[4, 5, 5, 4]","Neehar Kondapaneni, Oisin Mac Aodha, Pietro Perona",https://openreview.net/forum?id=ngvolie2nH
23179,Stratify or Die: Rethinking Data Splits in Image Segmentation,poster,Accept (poster),4.5,"[5, 5, 4, 4]","Naga Venkata Sai Jitin Jami, Thomas Altstidl, Jonas Mueller, Jindong Li, Dario Zanca, Bjoern Eskofier, Heike Leutheuser",https://openreview.net/forum?id=ngtFOxkQ8b
27539,Quantifying Uncertainty in Error Consistency: Towards Reliable Behavioral Comparison of Classifiers,poster,Accept (poster),4.25,"[5, 3, 5, 4]","Thomas Klein, Sascha Meyen, Wieland Brendel, Felix A. Wichmann, Kristof Meding",https://openreview.net/forum?id=ngBOb9wSYN
711,SPAZER: Spatial-Semantic Progressive Reasoning Agent for Zero-shot 3D Visual Grounding,poster,Accept (poster),4.67,"[5, 5, 4]","Zhao Jin, Rong-Cheng Tu, Jingyi Liao, Wenhao Sun, Xiao Luo, Shunyu Liu, Dacheng Tao",https://openreview.net/forum?id=nfxTpNiSMH
