Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
222,Learning Multimodal Volumetric Features for Large-Scale Neuron Tracing,computer vision i,Qihua Chen;Xuejin Chen;Chenxuan Wang;Yixiong Liu;Zhiwei Xiong;Feng Wu;,University of Science and Technology of China;Hefei Comprehensive National Science Center;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27879,https://ojs.aaai.org/index.php/AAAI/article/view/27879/27783
223,Local-Global Multi-Modal Distillation for Weakly-Supervised Temporal Video Grounding,computer vision i,Peijun Bao;Yong Xia;Wenhan Yang;Boon Poh Ng;Meng Hwa Er;Alex C. Kot;,Nanyang Technological University;Northwestern Polytechnical University;Pengcheng Laboratory;,Singapore;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27831,https://ojs.aaai.org/index.php/AAAI/article/view/27831/27690
224,LogoStyleFool: Vitiating Video Recognition Systems via Logo Style Transfer,computer vision i,Yuxin Cao;Ziyu Zhao;Xi Xiao;Derui Wang;Minhui Xue;Jin Lu;,Tsinghua University;Beijing University of Technology;CSIRO;Ping An Technology;,China;Australia;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27854,https://ojs.aaai.org/index.php/AAAI/article/view/27854/27734
225,M-BEV: Masked BEV Perception for Robust Autonomous Driving,computer vision i,Siran Chen;Yue Ma;Yu Qiao;Yali Wang;,Shenzhen Institute of Advanced Technology;University of Chinese Academy of Science;Shanghai Artificial Intelligence Laboratory;Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27880,https://ojs.aaai.org/index.php/AAAI/article/view/27880/27785
226,MeDM: Mediating Image Diffusion Models for Video-to-Video Translation with Temporal Correspondence Guidance,computer vision i,Ernie Chu;Tzuhsuan Huang;Shuo-Yen Lin;Jun-Cheng Chen;,Academia Sinica;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27899,https://ojs.aaai.org/index.php/AAAI/article/view/27899/27820
227,MICA: Towards Explainable Skin Lesion Diagnosis via Multi-Level Image-Concept Alignment,computer vision i,Yequan Bie;Luyang Luo;Hao Chen;,Hong Kong University of Science and Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27842,https://ojs.aaai.org/index.php/AAAI/article/view/27842/27710
228,Mimic: Speaking Style Disentanglement for Speech-Driven 3D Facial Animation,computer vision i,Hui Fu;Zeqing Wang;Ke Gong;Keze Wang;Tianshui Chen;Haojie Li;Haifeng Zeng;Wenxiong Kang;,South China University of Technology;X-ERA.ai;Sun Yat-sen University;Guangdong University of Technology;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27945,https://ojs.aaai.org/index.php/AAAI/article/view/27945/27910
229,Multi-Prototype Space Learning for Commonsense-Based Scene Graph Generation,computer vision i,Lianggangxu Chen;Youqi Song;Yiqing  Cai;Jiale Lu;Yang Li;Yuan Xie;Changbo Wang;Gaoqi He;,East China Normal University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27874,https://ojs.aaai.org/index.php/AAAI/article/view/27874/27773
230,NeRF-VPT: Learning Novel View Representations with Neural Radiance Fields via View Prompt Tuning,computer vision i,Linsheng Chen;Guangrun Wang;Liuchun Yuan;Keze Wang;Ken Deng;Philip H.S. Torr;,Sun Yat-sen University;University of Oxford;,China;United Kingdom;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27877,https://ojs.aaai.org/index.php/AAAI/article/view/27877/27779
231,NILUT: Conditional Neural Implicit 3D Lookup Tables for Image Enhancement,computer vision i,Marcos V. Conde;Javier Vazquez-Corral;Michael S. Brown;Radu Timofte;,University of Würzburg;Computer Vision Center;Universitat Autònoma de Barcelona;York University;,Germany;Spain;Canada;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27901,https://ojs.aaai.org/index.php/AAAI/article/view/27901/27824
232,No More Shortcuts: Realizing the Potential of Temporal Self-Supervision,computer vision i,Ishan Rajendrakumar Dave;Simon Jenni;Mubarak Shah;,University of Central Florida;Adobe;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27913,https://ojs.aaai.org/index.php/AAAI/article/view/27913/27848
233,Noisy Correspondence Learning with Self-Reinforcing Errors Mitigation,computer vision i,Zhuohang Dang;Minnan Luo;Chengyou Jia;Guang Dai;Xiaojun Chang;Jingdong Wang;,Xi'an Jiao Tong University;SGIT AI Lab;State Grid Corporation of China;University of Technology Sydney;Mohamed bin Zayed University of Artificial Intelligence;Baidu;,China;;Australia;United Arab Emirates;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27911,https://ojs.aaai.org/index.php/AAAI/article/view/27911/27844
234,Null Space Matters: Range-Null Decomposition for Consistent Multi-Contrast MRI Reconstruction,computer vision i,Jiacheng Chen;Jiawei Jiang;Fei Wu;Jianwei Zheng;,Zhejiang University of Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27869,https://ojs.aaai.org/index.php/AAAI/article/view/27869/27763
235,Omni-Kernel Network for Image Restoration,computer vision i,Yuning Cui;Wenqi Ren;Alois Knoll;,Technical University of Munich;Sun Yat-sen University;,Germany;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27907,https://ojs.aaai.org/index.php/AAAI/article/view/27907/27836
236,Omnipotent Distillation with LLMs for Weakly-Supervised Natural Language Video Localization: When Divergence Meets Consistency,computer vision i,Peijun Bao;Zihao Shao;Wenhan Yang;Boon Poh Ng;Meng Hwa Er;Alex C. Kot;,Nanyang Technological University;Peking University;Pengcheng Laboratory;,Singapore;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27832,https://ojs.aaai.org/index.php/AAAI/article/view/27832/27691
237,Orthogonal Dictionary Guided Shape Completion Network for Point Cloud,computer vision i,Pingping Cai;Deja Scott;Xiaoguang Li;Song Wang;,University of South Carolina;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27845,https://ojs.aaai.org/index.php/AAAI/article/view/27845/27716
238,Parallel Vertex Diffusion for Unified Visual Grounding,computer vision i,Zesen Cheng;Kehan Li;Peng Jin;Siheng Li;Xiangyang Ji;Li Yuan;Chang Liu;Jie Chen;,Peking University;Tsinghua University;Pengcheng Laboratory;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27896,https://ojs.aaai.org/index.php/AAAI/article/view/27896/27815
239,PHFormer: Multi-Fragment Assembly Using Proxy-Level Hybrid Transformer,computer vision i,Wenting Cui;Runzhao Yao;Shaoyi Du;,Xi'an Jiao Tong University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27905,https://ojs.aaai.org/index.php/AAAI/article/view/27905/27832
240,PNeSM: Arbitrary 3D Scene Stylization via Prompt-Based Neural Style Mapping,computer vision i,Jiafu Chen;Wei Xing;Jiakai Sun;Tianyi Chu;Yiling Huang;Boyan Ji;Lei Zhao;Huaizhong Lin;Haibo Chen;Zhizhong Wang;,Zhejiang University;Nanjing University of Science and Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27870,https://ojs.aaai.org/index.php/AAAI/article/view/27870/27765
241,PPEA-Depth: Progressive Parameter-Efficient Adaptation for Self-Supervised Monocular Depth Estimation,computer vision i,Yue-Jiang Dong;Yuan-Chen Guo;Ying-Tian Liu;Fang-Lue Zhang;Song-Hai  Zhang;,Tsinghua University;Victoria University of Wellington;,China;New Zealand;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27927,https://ojs.aaai.org/index.php/AAAI/article/view/27927/27875
242,Prompt-Based Distribution Alignment for Unsupervised Domain Adaptation,computer vision i,Shuanghao Bai;Min Zhang;Wanqi Zhou;Siteng Huang;Zhirong Luan;Donglin Wang;Badong Chen;,Xi'an Jiao Tong University;Westlake University;RIKEN;Xi'an University of Technology;,China;Japan;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27830,https://ojs.aaai.org/index.php/AAAI/article/view/27830/27688
243,Real3D: The Curious Case of Neural Scene Degeneration,computer vision i,Dengsheng Chen;Jie Hu;Xiaoming Wei;Enhua Wu;,"Meituan;Institute of Computing Technology, Chinese Academy of Sciences;University of Chinese Academy of Sciences;University of Macau;",China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27863,https://ojs.aaai.org/index.php/AAAI/article/view/27863/27751
244,Relevant Intrinsic Feature Enhancement Network for Few-Shot Semantic Segmentation,computer vision i,Xiaoyi Bao;Jie Qin;Siyang Sun;Xingang Wang;Yun Zheng;,University of Chinese Academy of Sciences;Chinese Academy of Sciences;Alibaba Group Holding Limited;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27834,https://ojs.aaai.org/index.php/AAAI/article/view/27834/27694
245,ResMatch: Residual Attention Learning for Feature Matching,computer vision i,Yuxin Deng;Kaining Zhang;Shihua Zhang;Yansheng Li;Jiayi Ma;,Wuhan University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27915,https://ojs.aaai.org/index.php/AAAI/article/view/27915/27852
246,Rethinking Multi-Scale Representations in Deep Deraining Transformer,computer vision i,Hongming Chen;Xiang Chen;Jiyang Lu;Yufeng Li;,Shenyang Aerospace University;Nanjing University of Science and Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27865,https://ojs.aaai.org/index.php/AAAI/article/view/27865/27755
247,Rethinking the Paradigm of Content Constraints in Unpaired Image-to-Image Translation,computer vision i,Xiuding Cai;Yaoyao Zhu;Dong Miao;Linjie Fu;Yu Yao;,Chengdu Institute of Computer Application;University of Chinese Academy of Sciences;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27848,https://ojs.aaai.org/index.php/AAAI/article/view/27848/27722
248,SDGMNet: Statistic-Based Dynamic Gradient Modulation for Local Descriptor Learning,computer vision i,Yuxin Deng;Jiayi Ma;,Wuhan University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27916,https://ojs.aaai.org/index.php/AAAI/article/view/27916/27854
249,Self-Supervised Bird’s Eye View Motion Prediction with Cross-Modality Signals,computer vision i,Shaoheng Fang;Zuhong Liu;Mingyu Wang;Chenxin Xu;Yiqi Zhong;Siheng Chen;,Shanghai Jiao Tong University;University of Chinese Academy of Sciences;University of Southern California;Shanghai AI Laboratory;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27940,https://ojs.aaai.org/index.php/AAAI/article/view/27940/27901
250,ShapeBoost: Boosting Human Shape Estimation with Part-Based Parameterization and Clothing-Preserving Augmentation,computer vision i,Siyuan Bian;Jiefeng Li;Jiasheng Tang;Cewu Lu;,Shanghai Jiao Tong University;Alibaba Group;Hupan Lab;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27841,https://ojs.aaai.org/index.php/AAAI/article/view/27841/27708
251,SHaRPose: Sparse High-Resolution Representation for Human Pose Estimation,computer vision i,Xiaoqi An;Lin Zhao;Chen Gong;Nannan Wang;Di Wang;Jian Yang;,Nanjing University of Science and Technology;Xidian University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27826,https://ojs.aaai.org/index.php/AAAI/article/view/27826/27681
252,Simple Image-Level Classification Improves Open-Vocabulary Object Detection,computer vision i,Ruohuan Fang;Guansong Pang;Xiao Bai;,Beihang University;Singapore Management University;,China;Singapore;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27939,https://ojs.aaai.org/index.php/AAAI/article/view/27939/27899
253,SkeletonGait: Gait Recognition Using Skeleton Maps,computer vision i,Chao Fan;Jingzhe Ma;Dongyang Jin;Chuanfu Shen;Shiqi Yu;,Southern University of Science and Technology;University of Hong Kong;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27933,https://ojs.aaai.org/index.php/AAAI/article/view/27933/27887
254,Sketch and Refine: Towards Fast and Accurate Lane Detection,computer vision i,Chao Chen;Jie Liu;Chang Zhou;Jie Tang;Gangshan Wu;,Nanjing University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27860,https://ojs.aaai.org/index.php/AAAI/article/view/27860/27745
255,SparseGNV: Generating Novel Views of Indoor Scenes with Sparse RGB-D Images,computer vision i,Weihao Cheng;Yan-Pei Cao;Ying Shan;,Tencent;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27894,https://ojs.aaai.org/index.php/AAAI/article/view/27894/27812
256,Spherical Pseudo-Cylindrical Representation for Omnidirectional Image Super-resolution,computer vision i,Qing Cai;Mu Li;Dongwei Ren;Jun Lyu;Haiyong Zheng;Junyu Dong;Yee-Hong Yang;,Ocean University of China;Harbin Institute of Technology;Hong Kong Polytechnic University;University of Alberta;,China;Canada;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27846,https://ojs.aaai.org/index.php/AAAI/article/view/27846/27718
257,SRFormer: Text Detection Transformer with Incorporated Segmentation and Regression,computer vision i,Qingwen Bu;Sungrae Park;Minsoo Khang;Yichuan Cheng;,Shanghai Jiao Tong University;Shanghai AI Laboratory;Upstage AI;City University of Hong Kong;,China;;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27844,https://ojs.aaai.org/index.php/AAAI/article/view/27844/27714
258,Stereo Vision Conversion from Planar Videos Based on Temporal Multiplane Images,computer vision i,Shanding Diao;Yuan Chen;Yang Zhao;Wei Jia;Zhao Zhang;Ronggang Wang;,Hefei University of Technology;Anhui University;Pengcheng Laboratory;Peking University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27917,https://ojs.aaai.org/index.php/AAAI/article/view/27917/27856
259,TagFog: Textual Anchor Guidance and Fake Outlier Generation for Visual Out-of-Distribution Detection,computer vision i,Jiankang Chen;Tong Zhang;Wei-Shi Zheng;Ruixuan Wang;,Sun Yat-sen University;Key Laboratory of Machine Intelligence and Advanced Computing;Pengcheng Laboratory;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27871,https://ojs.aaai.org/index.php/AAAI/article/view/27871/27767
260,TCI-Former: Thermal Conduction-Inspired Transformer for Infrared Small Target Detection,computer vision i,Tianxiang Chen;Zhentao Tan;Qi Chu;Yue Wu;Bin Liu;Nenghai Yu;,University of Science and Technology of China;Alibaba Group;Chinese Academy of Sciences;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27882,https://ojs.aaai.org/index.php/AAAI/article/view/27882/27789
261,TDeLTA: A Light-Weight and Robust Table Detection Method Based on Learning Text Arrangement,computer vision i,Yang Fan;Xiangping Wu;Qingcai Chen;Heng Li;Yan Huang;Zhixiang Cai;Qitian Wu;,"Harbin Institute of Technology;Hong Kong Polytechnic University;Pengcheng Laboratory;China Mobile Information Technology Co., Ltd.;",China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27934,https://ojs.aaai.org/index.php/AAAI/article/view/27934/27889
262,Transferable Adversarial Attacks for Object Detection Using Object-Aware Significant Feature Distortion,computer vision i,Xinlong Ding;Jiansheng Chen;Hongwei Yu;Yu Shang;Yining Qin;Huimin Ma;,University of Science and Technology Beijing;Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27920,https://ojs.aaai.org/index.php/AAAI/article/view/27920/27862
263,Trash to Treasure: Low-Light Object Detection via Decomposition-and-Aggregation,computer vision i,Xiaohan Cui;Long Ma;Tengyu Ma;Jinyuan Liu;Xin Fan;Risheng Liu;,Dalian University of Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27906,https://ojs.aaai.org/index.php/AAAI/article/view/27906/27834
264,Tuning-Free Inversion-Enhanced Control for Consistent Image Editing,computer vision i,Xiaoyue Duan;Shuhao Cui;Guoliang Kang;Baochang Zhang;Zhengcong Fei;Mingyuan Fan;Junshi Huang;,Beihang University;Meituan;Zhongguancun Laboratory;Nanchang Institute of Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27931,https://ojs.aaai.org/index.php/AAAI/article/view/27931/27883
265,Underwater Organism Color Fine-Tuning via Decomposition and Guidance,computer vision i,Xiaofeng Cong;Jie Gui;Junming Hou;,Southeast University;Purple Mountain Laboratories;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27903,https://ojs.aaai.org/index.php/AAAI/article/view/27903/27828
266,Unsupervised Group Re-identification via Adaptive Clustering-Driven Progressive Learning,computer vision i,Hongxu Chen;Quan Zhang;Jian-Huang Lai;Xiaohua Xie;,Sun Yat-sen University;Pazhou Lab;Guangdong Key Laboratory of Information Security Technology;Key Laboratory of Machine Intelligence and Advanced Computing;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27866,https://ojs.aaai.org/index.php/AAAI/article/view/27866/27757
267,Variance-Insensitive and Target-Preserving Mask Refinement for Interactive Image Segmentation,computer vision i,Chaowei Fang;Ziyin Zhou;Junye Chen;Hanjing Su;Qingyao Wu;Guanbin Li;,Xidian University;Sun Yat-sen University;Tencent;South China University of Technology;Guangdong Province Key Laboratory of Information Security Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27937,https://ojs.aaai.org/index.php/AAAI/article/view/27937/27895
268,Visual Chain-of-Thought Prompting for Knowledge-Based Visual Reasoning,computer vision i,Zhenfang Chen;Qinhong Zhou;Yikang Shen;Yining Hong;Zhiqing Sun;Dan Gutfreund;Chuang Gan;,"Massachusetts Institute of Technology;University of Massachusetts Amherst;University of California, Los Angeles;Carnegie Mellon University;",United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27888,https://ojs.aaai.org/index.php/AAAI/article/view/27888/27801
269,ViT-Calibrator: Decision Stream Calibration for Vision Transformer,computer vision i,Lin Chen;Zhijie Jia;Lechao Cheng;Yang Gao;Jie Lei;Yijun Bei;Zunlei Feng;,Zhejiang University;Zhejiang Lab;Zhejiang University of Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27876,https://ojs.aaai.org/index.php/AAAI/article/view/27876/27777
270,VIXEN: Visual Text Comparison Network for Image Difference Captioning,computer vision i,Alexander Black;Jing Shi;Yifei Fan;Tu Bui;John Collomosse;,University of Surrey;Adobe;,United Kingdom;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27843,https://ojs.aaai.org/index.php/AAAI/article/view/27843/27712
271,VPDETR: End-to-End Vanishing Point DEtection TRansformers,computer vision i,Taiyan Chen;Xianghua Ying;Jinfa Yang;Ruibin Wang;Ruohao Guo;Bowei Xing;Ji Shi;,Peking University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27881,https://ojs.aaai.org/index.php/AAAI/article/view/27881/27787
272,Weak Distribution Detectors Lead to Stronger Generalizability of Vision-Language Prompt Tuning,computer vision i,Kun Ding;Haojian Zhang;Qiang Yu;Ying Wang;Shiming Xiang;Chunhong Pan;,Chinese Academy of Sciences;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27918,https://ojs.aaai.org/index.php/AAAI/article/view/27918/27858
273,WebVLN: Vision-and-Language Navigation on Websites,computer vision i,Qi Chen;Dileepa Pitawela;Chongyang Zhao;Gengze Zhou;Hsiang-Ting Chen;Qi Wu;,University of Adelaide;,Australia;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27878,https://ojs.aaai.org/index.php/AAAI/article/view/27878/27781
274,WeditGAN: Few-Shot Image Generation via Latent Space Relocation,computer vision i,Yuxuan Duan;Li Niu;Yan Hong;Liqing Zhang;,Shanghai Jiao Tong University;Ant Group;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27932,https://ojs.aaai.org/index.php/AAAI/article/view/27932/27885
275,3D Visibility-Aware Generalizable Neural Radiance Fields for Interacting Hands,computer vision ii,Xuan Huang;Hanhui Li;Zejun Yang;Zhisheng Wang;Xiaodan Liang;,Sun Yat-sen University;Tencent;DarkMatter AI Research;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28015,https://ojs.aaai.org/index.php/AAAI/article/view/28015/28044
276,A Diffusion Model with State Estimation for Degradation-Blind Inverse Imaging,computer vision ii,Liya Ji;Zhefan Rao;Sinno Jialin Pan;Chenyang Lei;Qifeng Chen;,"Hong Kong University of Science and Technology;Chinese University of Hong Kong;Chinese Academy of Sciences, Institute of Automation;",China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28023,https://ojs.aaai.org/index.php/AAAI/article/view/28023/28060
277,A Dual Stealthy Backdoor: From Both Spatial and Frequency Perspectives,computer vision ii,Yudong Gao;Honglong Chen;Peng Sun;Junjian Li;Anqing Zhang;Zhibo Wang;Weifeng Liu;,China University of Petroleum (East China);Hunan University;Zhejiang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27954,https://ojs.aaai.org/index.php/AAAI/article/view/27954/27928
278,A Dynamic Learning Method towards Realistic Compositional Zero-Shot Learning,computer vision ii,Xiaoming Hu;Zilei Wang;,University of Science and Technology of China;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28000,https://ojs.aaai.org/index.php/AAAI/article/view/28000/28016
279,A General Implicit Framework for Fast NeRF Composition and Rendering,computer vision ii,Xinyu Gao;Ziyi Yang;Yunlu Zhao;Yuxiang Sun;Xiaogang Jin;Changqing Zou;,Zhejiang University;Zhejiang Lab;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27952,https://ojs.aaai.org/index.php/AAAI/article/view/27952/27924
280,A User-Friendly Framework for Generating Model-Preferred Prompts in Text-to-Image Synthesis,computer vision ii,Nailei Hei;Qianyu Guo;Zihao Wang;Yan Wang;Haofen Wang;Wenqiang Zhang;,Fudan University;Tongji University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27986,https://ojs.aaai.org/index.php/AAAI/article/view/27986/27989
281,AACP: Aesthetics Assessment of Children’s Paintings Based on Self-Supervised Learning,computer vision ii,Shiqi Jiang;Ning Li;Chen Shi;Liping Guo;Changbo Wang;Chenhui Li;,East China Normal University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28030,https://ojs.aaai.org/index.php/AAAI/article/view/28030/28072
282,AMD: Anatomical Motion Diffusion with Interpretable Motion Decomposition and Fusion,computer vision ii,Beibei Jing;Youjia Zhang;Zikai Song;Junqing Yu;Wei Yang;,Huazhong University of Science and Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28042,https://ojs.aaai.org/index.php/AAAI/article/view/28042/28094
283,AMD: Autoregressive Motion Diffusion,computer vision ii,Bo Han;Hao Peng;Minjing Dong;Yi Ren;Yixuan Shen;Chang Xu;,Zhejiang University;Unity Technologies;University of Sydney;National University of Singapore;,China;Australia;Singapore;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27973,https://ojs.aaai.org/index.php/AAAI/article/view/27973/27964
284,AnomalyGPT: Detecting Industrial Anomalies Using Large Vision-Language Models,computer vision ii,Zhaopeng Gu;Bingke Zhu;Guibo Zhu;Yingying Chen;Ming Tang;Jinqiao Wang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;ObjectEye Inc.;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27963,https://ojs.aaai.org/index.php/AAAI/article/view/27963/27945
285,Arbitrary-Scale Video Super-resolution Guided by Dynamic Context,computer vision ii,Cong Huang;Jiahao Li;Lei Chu;Dong Liu;Yan Lu;,University of Science and Technology of China;Microsoft;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28003,https://ojs.aaai.org/index.php/AAAI/article/view/28003/28021
286,Attacking Transformers with Feature Diversity Adversarial Perturbation,computer vision ii,Chenxing Gao;Hang Zhou;Junqing Yu;YuTeng Ye;Jiale Cai;Junle Wang;Wei Yang;,Huazhong University of Science and Technology;Tencent;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27947,https://ojs.aaai.org/index.php/AAAI/article/view/27947/27914
287,Beyond Prototypes: Semantic Anchor Regularization for Better Representation Learning,computer vision ii,Yanqi Ge;Qiang Nie;Ye Huang;Yong Liu;Chengjie Wang;Feng Zheng;Wen Li;Lixin Duan;,University of Electronic Science and Technology of China;Tencent;Shanghai Jiao Tong University;Southern University of Science and Technology;Sichuan Provincial People's Hospital;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27958,https://ojs.aaai.org/index.php/AAAI/article/view/27958/27936
288,BLIVA: A Simple Multimodal LLM for Better Handling of Text-Rich Visual Questions,computer vision ii,Wenbo Hu;Yifan Xu;Yi Li;Weiyue Li;Zeyuan Chen;Zhuowen Tu;,"University of California, San Diego;Coinbase Global, Inc.;",United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27999,https://ojs.aaai.org/index.php/AAAI/article/view/27999/28014
289,Block Image Compressive Sensing with Local and Global Information Interaction,computer vision ii,Xiaoyu Kong;Yongyong Chen;Feng Zheng;Zhenyu He;,Harbin Institute of Technology;Southern University of Science and Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28062,https://ojs.aaai.org/index.php/AAAI/article/view/28062/28133
290,Catch-Up Mix: Catch-Up Class for Struggling Filters in CNN,computer vision ii,Minsoo Kang;Minkoo Kang;Suhyun Kim;,Korea Institute of Science and Technology;Korea University;,South Korea;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28049,https://ojs.aaai.org/index.php/AAAI/article/view/28049/28108
291,Collaborative Weakly Supervised Video Correlation Learning for Procedure-Aware Instructional Video Analysis,computer vision ii,Tianyao He;Huabin Liu;Yuxi  Li;Xiao Ma;Cheng Zhong;Yang Zhang;Weiyao Lin;,Shanghai Jiao Tong University;Lenovo Research;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27983,https://ojs.aaai.org/index.php/AAAI/article/view/27983/27983
292,COMBAT: Alternated Training for Effective Clean-Label Backdoor Attacks,computer vision ii,Tran Huynh;Dang Nguyen;Tung Pham;Anh Tran;,VinAI Research;University of Maryland;,Vietnam;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28019,https://ojs.aaai.org/index.php/AAAI/article/view/28019/28052
293,Combinatorial CNN-Transformer Learning with Manifold Constraints for Semi-supervised Medical Image Segmentation,computer vision ii,Huimin Huang;Yawen Huang;Shiao Xie;Lanfen Lin;Ruofeng Tong;Yen-Wei Chen;Yuexiang Li;Yefeng Zheng;,Zhejiang University;Tencent;Zhejiang Lab;Ritsumeikan University;Guangxi Medical University;,China;Japan;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28007,https://ojs.aaai.org/index.php/AAAI/article/view/28007/28029
294,COMMA: Co-articulated Multi-Modal Learning,computer vision ii,Lianyu Hu;Liqing Gao;Zekang Liu;Chi-Man Pun;Wei Feng;,Tianjin University;University of Macau;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27997,https://ojs.aaai.org/index.php/AAAI/article/view/27997/28011
295,Commonsense for Zero-Shot Natural Language Video Localization,computer vision ii,Meghana Holla;Ismini Lourentzou;,Virginia Tech;University of Illinois Urbana-Champaign;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27989,https://ojs.aaai.org/index.php/AAAI/article/view/27989/27995
296,Composite Sketch+Text Queries for Retrieving Objects with Elusive Names and Complex Interactions,computer vision ii,Prajwal Gatti;Kshitij Parikh;Dhriti Prasanna Paul;Manish Gupta;Anand Mishra;,Indian Institute of Technology Jodhpur;Microsoft;,India;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/27956,https://ojs.aaai.org/index.php/AAAI/article/view/27956/27932
297,Comprehensive Visual Grounding for Video Description,computer vision ii,Wenhui Jiang;Yibo Cheng;Linxin Liu;Yuming Fang;Yuxin Peng;Yang Liu;,Jiangxi University of Finance and Economics;Peking University;Sany Heavy Industry;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/28032,https://ojs.aaai.org/index.php/AAAI/article/view/28032/28076
